"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
1108,"16B1108","Lourinhã",0,0,265,0,0,0,0,265
1011,"16B1011","Nazaré",0,0,29,0,0,0,0,29
1012,"16B1012","Óbidos",0,0,9,0,0,0,0,9
1014,"16B1014","Peniche",0,0,18,0,0,0,0,18
1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,12,0,0,12
1113,"16B1113","Torres Vedras",0,0,136,125,0,0,0,261
1401,"16C1401","Abrantes",0,16,1768,4,1608,0,0,3396
1402,"16C1402","Alcanena",0,0,0,0,121,0,0,121
1408,"16C1408","Constância",0,0,0,0,0,0,0,0
1410,"16C1410","Entroncamento",0,0,358,0,0,0,0,358
1411,"16C1411","Ferreira do Zêzere",0,0,1866,182,0,0,0,2049
1421,"16C1421","Ourém",0,0,0,0,0,0,0,0
1417,"16C1417","Sardoal",0,0,0,0,0,0,0,0
1418,"16C1418","Tomar",0,0,1452,244,0,0,0,1696
1419,"16C1419","Torres Novas",0,0,0,0,0,0,0,0
1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0
1115,"1711115","Amadora",0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0
1107,"1711107","Loures",0,0,259,0,0,0,0,259
1109,"1711109","Mafra",0,375,5450,0,0,0,0,5825
1116,"1711116","Odivelas",0,0,2,0,0,0,0,2
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0,2,20,0,0,0,0,22
1114,"1711114","Vila Franca de Xira",0,5,11,1387,1262,0,0,2665
1502,"1721502","Alcochete",0,0,75,0,0,0,0,75
1503,"1721503","Almada",0,0,19,0,0,0,0,19
1504,"1721504","Barreiro",0,8,0,0,0,0,0,8
1506,"1721506","Moita",0,0,423,1087,0,0,0,1509
1507,"1721507","Montijo",0,0,220,292,49,0,0,561
1508,"1721508","Palmela",0,27,682,593,3354,0,0,4657
1510,"1721510","Seixal",0,0,706,0,0,0,0,706
1511,"1721511","Sesimbra",0,61,546,0,0,0,0,607
1512,"1721512","Setúbal",0,193,1051,186,0,0,0,1430
1501,"1811501","Alcácer do Sal",0,0,68,0,7651,0,0,7719
1505,"1811505","Grândola",0,0,58,19,0,0,0,78
211,"1810211","Odemira",0,0,0,0,0,0,0,0
1509,"1811509","Santiago do Cacém",0,0,4630,0,4051,0,0,8680
1513,"1811513","Sines",0,0,0,955,0,0,0,955
1201,"1821201","Alter do Chão",0,0,0,0,950,0,0,950
1202,"1821202","Arronches",0,0,0,0,0,0,0,0
1203,"1821203","Avis",0,0,601,15750,41572,0,0,57923
1204,"1821204","Campo Maior",0,0,11,11,735,0,0,756
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,20,66,22,497,0,0,605
1208,"1821208","Fronteira",0,0,0,0,2788,0,0,2788
1209,"1821209","Gavião",0,0,2639,0,6718,0,0,9357
1210,"1821210","Marvão",0,0,244,0,0,0,0,244
1211,"1821211","Monforte",0,0,102,0,13690,0,0,13793
707,"1820707","Mora",0,0,341,279,5475,0,0,6096
1212,"1821212","Nisa",0,0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",0,20,1409,45,3889,0,0,5365
1214,"1821214","Portalegre",0,0,550,0,609,0,0,1159
701,"1830701","Alandroal",0,0,0,0,0,0,0,0
702,"1830702","Arraiolos",0,2440,0,0,6110,0,0,8550
703,"1830703","Borba",0,0,39,274,0,0,0,313
704,"1830704","Estremoz",0,0,1667,1778,4979,0,0,8423
705,"1830705","Évora",0,40,18483,3607,8163,0,0,30293
706,"1830706","Montemor-o-Novo",0,0,0,0,0,0,0,0
708,"1830708","Mourão",0,0,0,9,0,0,0,9
709,"1830709","Portel",0,0,682,0,3267,0,0,3949
710,"1830710","Redondo",0,0,0,0,0,0,0,0
711,"1830711","Reguengos de Monsaraz",0,0,1184,237,0,0,0,1420
1215,"1831215","Sousel",0,31,0,727,388,0,0,1145
712,"1830712","Vendas Novas",0,0,0,0,0,0,0,0
713,"1830713","Viana do Alentejo",0,0,250,13085,6280,0,0,19614
714,"1830714","Vila Viçosa",0,0,12,0,0,0,0,12
201,"1840201","Aljustrel",0,0,0,0,3079,0,0,3079
202,"1840202","Almodôvar",0,0,0,0,0,0,0,0
203,"1840203","Alvito",0,0,0,0,0,0,0,0
204,"1840204","Barrancos",0,0,0,0,0,0,0,0
205,"1840205","Beja",0,0,0,934,5333,0,0,6266
206,"1840206","Castro Verde",0,0,0,0,0,0,0,0
207,"1840207","Cuba",0,0,0,62634,0,0,0,62634
208,"1840208","Ferreira do Alentejo",0,0,553,35074,4276,0,0,39904
209,"1840209","Mértola",0,0,0,0,68,0,0,68
210,"1840210","Moura",0,0,0,147,763,0,0,910
212,"1840212","Ourique",0,86,0,0,0,0,0,86
213,"1840213","Serpa",0,0,0,1037,13160,0,0,14197
214,"1840214","Vidigueira",0,0,55,0,0,0,0,55
1403,"1851403","Almeirim",0,216,509,49,0,0,0,774
1404,"1851404","Alpiarça",0,499,372,0,442,0,0,1314
1103,"1851103","Azambuja",0,0,0,0,0,0,0,0
1405,"1851405","Benavente",0,0,712,94,4336,0,0,5142
1406,"1851406","Cartaxo",0,0,101,10,1225,0,0,1336
1407,"1851407","Chamusca",0,1290,5243,2120,6982,0,0,15634
1409,"1851409","Coruche",0,36765,8535,34711,208714,0,0,288726
1412,"1851412","Golegã",0,0,351,390,728,0,0,1470
1414,"1851414","Rio Maior",0,0,1973,946,112,0,0,3031
1415,"1851415","Salvaterra de Magos",0,107,5406,463,76400,0,0,82376
1416,"1851416","Santarém",0,2148,1446,1645,4188,0,0,9427
801,"1500801","Albufeira",0,0,0,34,0,0,0,34
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
803,"1500803","Aljezur",0,0,0,0,0,0,0,0
804,"1500804","Castro Marim",0,0,41052,40645,0,0,0,81697
805,"1500805","Faro",0,0,0,0,0,0,0,0
806,"1500806","Lagoa",0,0,0,0,0,0,0,0
807,"1500807","Lagos",0,0,2209,2128,0,0,0,4337
808,"1500808","Loulé",0,0,0,0,0,0,0,0
809,"1500809","Monchique",0,0,0,0,0,0,0,0
810,"1500810","Olhão",0,0,0,0,0,0,0,0
811,"1500811","Portimão",0,0,78,24,0,0,0,102
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0
813,"1500813","Silves",0,0,0,0,0,0,0,0
814,"1500814","Tavira",0,0,25,0,0,0,0,25
815,"1500815","Vila do Bispo",0,0,0,0,0,0,0,0
816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0
