Muni_ID,ID,Muni,barley,maize,oat,rice,rye,triticale,wheat,lemon,orange,other_citrus,tangerine,almonds,chestnut,locust,nuuts,other_dried_nuts,forage_maize,forage_mixture,forage_oat,forage_roots,forage_sorghum,apple,cherry,other_fresh_fruits,peach,pear,horticulture_extensive,horticulture_intensive,other_industry,sunflower,olive grove,perma_grassland,tempo_grassland,potato,bean,chickpea,other_pulses,vineyard,SUM
1317,1141317,Vila Nova de Gaia,0,1190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378000,0,0,0,0,0,0,0,0,0,0,126000,0,0,0,0,0,98000,28000,0,0,0,1820000
1301,1151301,Amarante,0,7798000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225000,3500,0,1750,0,0,0,0,0,0,35000,7000,0,0,0,0,0,182000,721000,0,0,0,9973250
1302,1151302,Baião,0,3276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259000,3500,0,1750,0,0,0,0,0,0,21000,7000,0,0,0,0,0,77000,637000,0,0,0,4282250
304,1150304,Cabeceiras de Basto,0,3164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952000,10500,0,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,182000,98000,0,0,0,4411750
106,1150106,Castelo de Paiva,0,1708000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532000,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,42000,210000,0,0,0,2499000
305,1150305,Celorico de Basto,0,5334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428000,38500,0,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,420000,0,0,0,7330750
1804,1151804,Cinfães,0,4284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155000,7000,0,3500,0,0,0,0,0,0,0,7000,0,0,0,0,0,273000,154000,0,0,0,5883500
1303,1151303,Felgueiras,0,5299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184000,10500,0,5250,0,0,0,0,0,0,14000,21000,0,0,0,0,0,231000,119000,0,0,0,7883750
1305,1151305,Lousada,0,4081000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289000,3500,0,1750,0,0,0,0,0,0,14000,21000,0,0,0,0,0,91000,49000,0,0,0,6550250
1307,1151307,Marco de Canaveses,0,4571000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406000,28000,0,14000,0,0,0,0,0,0,0,7000,0,0,0,0,0,77000,567000,0,0,0,5670000
1705,1151705,Mondim de Basto,0,2233000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,210000,0,0,0,2982000
1309,1151309,Paços de Ferreira,0,1239000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,0,0,0,0,0,0,0,0,0,7000,42000,0,0,0,0,0,126000,49000,0,0,0,2303000
1310,1151310,Paredes,0,3920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015000,0,0,0,0,0,0,0,0,0,7000,35000,0,0,0,0,0,602000,77000,0,0,0,5656000
1311,1151311,Penafiel,0,7966000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,7000,0,3500,0,0,0,0,0,0,7000,224000,0,0,0,0,0,161000,42000,0,0,0,8809500
1813,1151813,Resende,0,1561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,10500,0,5250,0,0,0,0,0,0,0,14000,0,0,0,0,0,399000,56000,0,0,0,2108750
1709,1151709,Ribeira de Pena,0,2261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596000,38500,0,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,77000,0,0,0,4019750
104,1160104,Arouca,0,3290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813000,3500,0,1750,0,0,0,0,0,0,0,7000,0,0,0,0,0,126000,42000,0,0,0,5283250
113,1160113,Oliveira de Azeméis,0,1211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770000,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,7000,7000,0,0,0,2002000
109,1160109,Santa Maria da Feira,0,2191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581000,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,63000,98000,0,0,0,2940000
116,1160116,São João da Madeira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1160119,Vale de Cambra,0,2261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322000,3500,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126000,0,0,0,2714250
1701,1171701,Alijó,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,112000,14000,0,0,0,273000
1801,1171801,Armamar,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000,7000,0,0,0,182000
403,1170403,Carrazeda de Ansiães,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,714000,7000,0,0,0,798000
404,1170404,Freixo de Espada à Cinta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,70000
1805,1171805,Lamego,0,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112000,0,0,14000,0,0,0,0,0,0,21000,14000,0,0,0,0,0,182000,35000,0,0,0,623000
1704,1171704,Mesão Frio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1171807,Moimenta da Beira,0,651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455000,441000,0,241500,0,0,0,0,0,0,28000,0,0,0,0,0,0,595000,21000,0,0,0,2432500
1812,1171812,Penedono,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,3500,0,15750,0,0,0,0,0,0,0,0,0,0,0,0,0,217000,0,0,0,0,404250
1708,1171708,Peso da Régua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,7000,7000,0,0,0,21000
1710,1171710,Sabrosa,0,378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126000,7000,0,0,0,553000
1711,1171711,Santa Marta de Penaguião,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000
1815,1171815,São João da Pesqueira,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,119000,0,0,0,0,171500
1818,1171818,Sernancelhe,0,287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,10500,0,26250,0,0,0,0,0,0,42000,0,0,0,0,0,0,623000,70000,0,0,0,1156750
1819,1171819,Tabuaço,0,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,588000,77000,0,0,0,882000
1820,1171820,Tarouca,0,294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112000,3500,0,15750,0,0,0,0,0,0,0,0,0,0,0,0,0,203000,21000,0,0,0,649250
409,1170409,Torre de Moncorvo,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,35000,0,0,0,0,70000
410,1170410,Vila Flor,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,140000,0,0,0,0,0,35000,0,0,0,0,196000
914,1170914,Vila Nova de Foz Côa,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,7000,0,0,0,0,119000
1714,1171714,Vila Real,0,2114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219000,87500,0,57750,0,0,0,0,0,0,21000,7000,0,0,0,0,0,973000,203000,0,0,0,5682250
401,1180401,Alfândega da Fé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,7000,0,0,0,0,14000
1702,1181702,Boticas,0,2443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189000,17500,0,15750,0,0,0,0,0,0,0,0,0,0,0,0,0,798000,0,0,0,0,3463250
402,1180402,Bragança,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168000,3500,0,274750,0,0,0,0,0,0,21000,7000,70000,0,0,0,0,994000,21000,0,0,0,1601250
1703,1181703,Chaves,0,6608000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094000,59500,0,463750,0,0,0,0,0,0,21000,210000,0,0,0,0,0,6272000,70000,0,0,0,16798250
405,1180405,Macedo de Cavaleiros,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,7000,0,0,0,0,0,0,0,56000,0,0,0,0,0,147000,7000,0,0,0,259000
406,1180406,Miranda do Douro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,0,0,0,0,70000
407,1180407,Mirandela,0,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,7000,0,52500,0,0,0,0,0,0,98000,147000,0,0,0,0,0,343000,14000,0,0,0,843500
408,1180408,Mogadouro,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000,0,0,0,0,259000
1706,1181706,Montalegre,0,2702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917000,7000,0,185500,0,0,0,0,0,0,0,7000,0,0,0,0,0,1631000,14000,0,0,0,5463500
1707,1181707,Murça,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,301000,49000,0,0,0,511000
1712,1181712,Valpaços,0,1022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357000,17500,0,463750,0,0,0,0,0,0,21000,14000,0,0,0,0,0,2331000,63000,0,0,0,4289250
1713,1181713,Vila Pouca de Aguiar,0,2408000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672000,14000,0,70000,0,0,0,0,0,0,14000,49000,0,0,0,0,0,1400000,77000,0,0,0,4704000
411,1180411,Vimioso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,0,0,98000,0,0,0,0,0,0,14000,7000,0,0,0,0,0,567000,35000,0,0,0,812000
412,1180412,Vinhais,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,49000,0,0,0,0,0,0,21000,0,0,0,0,0,0,637000,14000,0,0,0,931000
101,1610101,Águeda,0,1519000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,0,0,70000,0,0,0,0,0,0,0,35000,0,0,0,0,0,133000,21000,0,0,0,1827000
102,1610102,Albergaria-a-Velha,0,553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,7000,0,0,0,980000
103,1610103,Anadia,0,777000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,14000,0,0,0,0,0,0,35000,28000,0,0,0,0,0,70000,7000,0,0,0,952000
105,1610105,Aveiro,0,763000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154000,0,0,42000,0,0,0,0,0,0,21000,42000,0,0,0,0,0,56000,42000,0,0,0,1120000
108,1610108,Estarreja,0,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000
110,1610110,Ílhavo,0,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,7000,0,0,0,189000
111,1610111,Mealhada,0,672000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,42000,0,0,0,0,0,0,7000,28000,0,0,0,0,0,119000,14000,0,0,0,917000
112,1610112,Murtosa,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
114,1610114,Oliveira do Bairro,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,35000,0,0,0,0,0,0,0,14000,0,0,0,0,0,84000,14000,0,0,0,875000
115,1610115,Ovar,0,399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,0,0,0,14000,42000,0,0,0,0,0,7000,7000,0,0,0,1099000
117,1610117,Sever do Vouga,0,1561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308000,3500,0,8750,0,0,0,0,0,0,28000,0,0,0,0,0,0,56000,42000,0,0,0,2007250
118,1610118,Vagos,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,3500,0,1750,0,0,0,0,0,0,7000,0,0,0,0,0,0,14000,7000,0,0,0,180250
602,1620602,Cantanhede,0,567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,3500,0,36750,0,0,0,0,0,0,49000,42000,42000,0,0,0,0,105000,28000,0,0,0,915250
603,1620603,Coimbra,0,10178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511000,17500,0,8750,0,0,0,0,0,0,154000,357000,0,0,0,0,0,413000,7000,0,0,0,11646250
604,1620604,Condeixa-a-Nova,0,1057000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,10500,0,12250,0,0,0,0,0,0,21000,175000,0,0,0,0,0,84000,56000,0,0,0,1590750
605,1620605,Figueira da Foz,0,1596000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,0,0,0,0,0,0,7000,21000,0,0,0,0,0,49000,35000,0,0,0,1848000
608,1620608,Mira,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,112000
610,1620610,Montemor-o-Velho,0,15064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988000,3500,0,15750,0,0,0,0,0,0,154000,35000,0,21000,0,0,0,497000,28000,0,0,0,17806250
613,1620613,Penacova,0,399000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,0,0,28000,0,0,0,0,0,0,0,14000,0,0,0,0,0,84000,49000,0,0,0,623000
615,1620615,Soure,0,4788000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,0,0,0,0,0,0,0,0,0,7000,21000,0,0,0,0,0,49000,42000,0,0,0,4956000
1004,1631004,Batalha,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,21000,14000,0,0,0,210000
1009,1631009,Leiria,0,5047000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918000,14000,0,91000,0,0,0,0,0,0,126000,259000,14000,0,0,0,0,161000,217000,0,0,0,7847000
1010,1631010,Marinha Grande,0,224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,3500,0,1750,0,0,0,0,0,0,0,7000,0,0,0,0,0,14000,7000,0,0,0,271250
1015,1631015,Pombal,0,2450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427000,3500,0,15750,0,0,0,0,0,0,91000,56000,70000,0,0,0,0,119000,140000,0,0,0,3372250
1016,1631016,Porto de Mós,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,35000
1002,1641002,Alvaiázere,0,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,105000
1003,1641003,Ansião,0,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,70000
601,1640601,Arganil,0,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,7000,0,0,0,0,0,0,0,7000,7000,0,0,0,0,35000,28000,0,0,0,371000
1007,1641007,Castanheira de Pêra,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,21000
1008,1641008,Figueiró dos Vinhos,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,98000,14000,0,0,0,196000
606,1640606,Góis,0,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,7000,0,0,0,189000
607,1640607,Lousã,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,56000,21000,0,0,0,224000
609,1640609,Miranda do Corvo,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,7000,0,0,0,0,0,0,0,28000,0,0,0,0,0,56000,21000,0,0,0,245000
611,1640611,Oliveira do Hospital,0,658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,3500,0,22750,0,0,0,0,0,0,0,7000,0,0,0,0,0,497000,91000,0,0,0,1678250
612,1640612,Pampilhosa da Serra,0,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000
1013,1641013,Pedrógão Grande,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,119000
614,1640614,Penela,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000,35000,0,0,0,203000
616,1640616,Tábua,0,308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,0,0,49000,0,0,0,0,0,0,7000,0,0,0,0,0,0,189000,77000,0,0,0,693000
617,1640617,Vila Nova de Poiares,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,35000,7000,0,0,0,126000
901,1650901,Aguiar da Beira,0,567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224000,24500,0,33250,0,0,0,0,0,0,0,0,0,0,0,0,0,392000,84000,0,0,0,1324750
1802,1651802,Carregal do Sal,0,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,14000,0,0,0,0,0,49000,70000,0,0,0,336000
1803,1651803,Castro Daire,0,3199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679000,154000,0,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,203000,364000,0,0,0,4753000
1806,1651806,Mangualde,0,749000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000,0,0,14000,0,0,0,0,0,0,0,7000,0,0,0,0,0,665000,105000,0,0,0,1778000
1808,1651808,Mortágua,0,665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,77000,42000,0,0,0,833000
1809,1651809,Nelas,0,301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,7000,0,0,0,0,0,0,0,21000,0,0,0,0,0,84000,70000,0,0,0,525000
1810,1651810,Oliveira de Frades,0,2814000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,3500,0,22750,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,252000,0,0,0,3603250
1811,1651811,Penalva do Castelo,0,1757000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182000,3500,0,8750,0,0,0,0,0,0,0,7000,0,0,0,0,0,168000,168000,0,0,0,2294250
1814,1651814,Santa Comba Dão,0,343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,21000,0,0,0,0,0,0,0,35000,0,7000,0,0,0,147000,84000,0,0,0,644000
1816,1651816,São Pedro do Sul,0,5019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358000,24500,0,159250,0,0,0,0,0,0,7000,84000,0,0,0,0,0,343000,476000,0,0,0,7470750
1817,1651817,Sátão,0,2261000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182000,21000,0,87500,0,0,0,0,0,0,7000,14000,0,0,0,0,0,238000,231000,0,0,0,3041500
