Muni_ID,ID,Muni,grazing,fertiliser,sludge,manure,irrigation
112,1610112,Murtosa,0,0,0,0,0.0044
114,1610114,Oliveira do Bairro,0.148840189009465,0.43810546187979,0.000298699523840258,0.408257223529093,1.0496
115,1610115,Ovar,0.0851376177278205,0.00713858947368421,9.60794110526316e-05,0.47622765650851,1.5811
117,1610117,Sever do Vouga,1.83381528448678,0.0738927631578947,0,20.7072771672066,2.8154
118,1610118,Vagos,0,0,0,0,0.0476
602,1620602,Cantanhede,0.135663195515587,0.126181045604915,0,0.59680485983077,0.17
603,1620603,Coimbra,0.217537436238936,3.63708374306839,0.039008345427158,0.666407752806714,2.8334
604,1620604,Condeixa-a-Nova,0.342175836538692,1.91913840777361,0.00485369760655643,0.537591089042013,3.0865
605,1620605,Figueira da Foz,0.132692185335034,0.613790486366986,0.00411397944705969,0.553866172801613,0.7351
608,1620608,Mira,0.00325486929046663,0.00336,0,0.0145170066072364,0
610,1620610,Montemor-o-Velho,0.22180010566083,1.01912843214756,1.53329142380325e-05,0.693075834777116,0
613,1620613,Penacova,1.54421600439041,5.53588876421532,0.00864529483132676,2.25210530640454,0
615,1620615,Soure,0.299181689397522,2.53627379501385,0.000676980321620498,0.431838130030003,2.1327
1004,1631004,Batalha,0.664518080567685,0.164861808809747,0,6.11420354105495,0.5058
1009,1631009,Leiria,0.913385950621228,0.324679417475728,0.0296739145985761,6.36949026772414,0
1010,1631010,Marinha Grande,0.0349085214096752,0.00591505226480836,0,0.230861853372283,0
1015,1631015,Pombal,1.04132147465833,0.127286321869257,0.00911144260868995,3.38062642316182,0.8611
1016,1631016,Porto de Mós,0.682997176727639,0.0156657513729406,0,2.15446445901648,0
1002,1641002,Alvaiázere,0.765817575456582,1.16038125,0,1.34581358920414,0
1003,1641003,Ansião,0.65314987139996,1.01780362962963,0.00134784469504012,1.38991490907901,0
601,1640601,Arganil,1.40747859989064,4.62812395093609,0,1.74050186695247,3.1623
1007,1641007,Castanheira de Pêra,1.31808680367046,2.79019302325581,0,1.55878718223762,6.6658
1008,1641008,Figueiró dos Vinhos,1.08124885789605,1.89532920353982,0,2.7325058083379,0.0917
606,1640606,Góis,1.2175066643863,1.18010962432916,0,2.88857178516683,0
607,1640607,Lousã,0.455796446409055,1.50132820069204,0.00191854046574395,1.41531890183658,0
609,1640609,Miranda do Corvo,0.664003232255024,2.60369249246231,0,1.41127036186051,3.4422
611,1640611,Oliveira do Hospital,0.885772900035212,2.74370729226361,0.0034911669143553,1.38312561577105,0.0486
612,1640612,Pampilhosa da Serra,1.71752590954474,6.39262302387268,0,1.99983733083657,0
1013,1641013,Pedrógão Grande,0.657429044332029,3.84908657980456,0,0.982891595660825,0.0672
614,1640614,Penela,0.56189890456233,2.43838763306908,0,0.66748837999051,0
616,1640616,Tábua,0.878116913580034,2.72184870263041,0,1.1195583545151,0.2113
617,1640617,Vila Nova de Poiares,0.268439894301493,2.75477767634855,0,0.942553718086641,0
901,1650901,Aguiar da Beira,0.390681207375796,1.11550424576706,0,0.968797563242037,0
1802,1651802,Carregal do Sal,0.420306204808311,0.518827471590909,0,1.40309662319215,0
1803,1651803,Castro Daire,2.37692733697468,1.23203076282628,0,3.53695210689747,0
1806,1651806,Mangualde,0.526100168436598,1.62808584547814,0,0.875200922625792,0
1808,1651808,Mortágua,1.96007182125754,0.0432916692667707,0,10.7290025578,0
1809,1651809,Nelas,0.268157135106733,0.816794934927893,0,0.466456677759723,0
1810,1651810,Oliveira de Frades,2.17241698311912,0.0251960493827161,0,19.3926662820067,0
1811,1651811,Penalva do Castelo,0.63715162394415,3.24400481099656,0,0.695620869308514,0
1814,1651814,Santa Comba Dão,0.749753421529183,0.059166323907455,0.000260725689717224,6.39263234284684,0
1816,1651816,São Pedro do Sul,2.86889410340826,1.21820394932936,0.0145844421781669,5.55995124824575,0
1817,1651817,Sátão,0.401991620118283,0.022906085440279,0,2.3666348688455,0
1821,1651821,Tondela,0.808883107985578,0.0480209471704565,0.000737231246394255,4.02121590204839,0
1822,1651822,Vila Nova de Paiva,0.476319468430791,0.00575766244380875,0,2.18920426486294,0
1823,1651823,Viseu,0.62184257301749,0.76088093331696,0.000153191388542306,1.80679138973263,0
1824,1651824,Vouzela,2.03435301037959,0.055738,0,7.99674498266785,0
1413,1661413,Mação,0.710178402775096,1.65861966233766,0,1.25871262858988,0
506,1660506,Oleiros,0.973688426193079,2.09240676400947,0,1.16367947452323,0
508,1660508,Proença-a-Nova,0.89963660368061,2.8300801025402,0,0.983972053289969,0
509,1660509,Sertã,0.858718557371524,1.43094508662696,0,2.09964320386393,0
510,1660510,Vila de Rei,0.539382039320725,0.621116384266263,0,1.46396034982634,0
905,1670905,Fornos de Algodres,0.691820268680818,2.1913263729347,0,0.480850108443526,0
906,1670906,Gouveia,0.470280526039312,0.541760221064668,0,0.332426083333677,0
912,1670912,Seia,0.599045020446411,1.46605141102691,0,0.55379195302546,0
902,1680902,Almeida,0.115452339743613,0.0748242605100496,1.50090977593434e-05,0.111573594846158,0
903,1680903,Celorico da Beira,0.483898734107364,1.02643491647816,0,0.212309243866453,0
904,1680904,Figueira de Castelo Rodrigo,0.210457140641367,0.617601364736358,1.00703606608269e-06,0.0998121149590519,0
907,1680907,Guarda,0.336644014598884,0.433867477010139,0.00243552325538552,0.494767484082251,0
908,1680908,Manteigas,0.86458447518287,0.718723365810452,0,0.652830781412677,0
909,1680909,Mêda,0.251132270646064,1.58780955374197,0,0,0
910,1680910,Pinhel,0.127362812962949,0.353682709163347,4.20225266351262e-05,0.168587985436024,0
911,1680911,Sabugal,0.323519389021097,0.129171988700156,2.83898112275542e-05,0.297769905047619,0
913,1680913,Trancoso,0.364234661207845,0.971583322806226,0,0.501549096971895,0
502,1690502,Castelo Branco,0.274643562244245,0.50377256666962,0,0.131477348652789,0
505,1690505,Idanha-a-Nova,0.139833396552516,0.333433297054352,0,0.0390824927341341,0
507,1690507,Penamacor,0.16891727923368,0.576142960429897,0,0.0975031966768451,0
511,1690511,Vila Velha de Ródão,0.41349425707256,1.78455794953519,0,0.408362707135212,0
501,16A0501,Belmonte,0.221903615995722,0.779514631012847,1.12426413477741e-05,0.208981728386207,0
503,16A0503,Covilhã,0.387325347394228,1.29224406760322,4.66603807002781e-06,0.602958119020568,0
504,16A0504,Fundão,0.238228215246656,1.08531762340238,0.000448945085849126,0.228151226854319,0
1001,16B1001,Alcobaça,0.675980241550059,0.350330962017745,0.00337031975610009,3.62790051340593,0
1101,16B1101,Alenquer,0.387809127793084,3.90074027151155,0.00736873222143861,1.957024540904,0
1102,16B1102,Arruda dos Vinhos,0.585052461650379,4.30332,0.00567814536,1.09384987890717,0
1005,16B1005,Bombarral,0.10498225359615,0.324622381543922,0.00378475846888376,0.970610331397533,0
1104,16B1104,Cadaval,0.374268839599867,0.59545745924331,0.00471956171032913,1.88624714812804,0
1006,16B1006,Caldas da Rainha,0.723216217849771,0.458086170184344,0.0374584530312022,5.54183049430262,0
1108,16B1108,Lourinhã,0.407055332337291,1.83752976709138,0.00693042448512536,3.18885188858172,0
1011,16B1011,Nazaré,0.302046620256304,1.81235547770701,0.0106980387701274,1.67882742279516,0
1012,16B1012,Óbidos,0.154715746975064,1.14639150636803,0.129947364414387,1.10291844184429,0
1014,16B1014,Peniche,0.0830512560079107,0.890504564315353,0.000824626919502075,0.538107391141537,0
1112,16B1112,Sobral de Monte Agraço,1.4230839729326,6.28593524231679,0.00662170635510638,2.65676803017582,0.0038
1113,16B1113,Torres Vedras,0.464691233530495,1.89415640849693,0.00708691406435348,1.31450642668756,0
1401,16C1401,Abrantes,0.242905520463547,2.31428351863712,0.00436295403450942,0.0838884900772503,0
1402,16C1402,Alcanena,0.546605358214853,1.74317115841073,0.00284468832083591,0.566202868785756,0
1408,16C1408,Constância,0.113246231293548,0.855283885714286,0.00102477004354286,0.141452081635231,0
1410,16C1410,Entroncamento,0,0,0,0,1.7798
1411,16C1411,Ferreira do Zêzere,0.325399843778967,0.0181755541336063,0.00300184521143588,2.38815719190605,0
1421,16C1421,Ourém,0.590512728213597,0.0356964567654738,0.0346835268775826,3.39256653229109,0
1417,16C1417,Sardoal,0.221778222456897,2.86119268292683,0.00402394312097561,0.449024690677387,0
1418,16C1418,Tomar,0.472310945382969,1.0385274291498,0.0187556199138651,1.36150505563632,0.1842
1419,16C1419,Torres Novas,0.266816154646561,2.55721654084999,0.00279453712628372,0.411809922894891,0
1420,16C1420,Vila Nova da Barquinha,0.142576389130524,0.991123193641619,0.00257786705289017,0.706229430498079,0
1115,1711115,Amadora,0.851318011843687,0.0687756996587031,0.00427637341105802,0.173039639380059,0
1105,1711105,Cascais,0.560250529519135,0.130774812734082,0.00470305738455056,2.41769277171114,0
1106,1711106,Lisboa,,,,,
1107,1711107,Loures,0.743689804082154,3.86297743455497,0.268043508727382,0.832263927021896,0
1109,1711109,Mafra,1.27174725404365,5.94152765914987,0.0356681071720256,2.27144188820736,0
1116,1711116,Odivelas,1.99809026575778,0.830015526315789,0.00527033996407895,3.85731994442247,0
1110,1711110,Oeiras,0.185552077058302,4.37495725490196,0.0359199033568627,0.102374910763697,0
1111,1711111,Sintra,0.387386856999302,2.78351066393233,0.00346903529656498,0.684443074275328,0.0039
1114,1711114,Vila Franca de Xira,0.186848939816743,1.8669832122449,0.00661507360395714,0.173333102657968,0.0096
1502,1721502,Alcochete,0,0,0,0,0
1503,1721503,Almada,0.991477902476332,4.50719096654275,1.1113261154221,0.727430349224598,4e-04
1504,1721504,Barreiro,0.164737349559845,0.579768423236514,0.000859968073195021,0.374721854003292,0.0028
1506,1721506,Moita,0,0,0,0,0.0178
1507,1721507,Montijo,0.00108266150826569,0.00276096121416526,8.89619094796435e-06,0.00238742891292506,0
1508,1721508,Palmela,0.00343991436383251,0.00892761790327426,2.43222724181436e-05,0.00708160019272038,0
1510,1721510,Seixal,0.136217899581059,0.033172972972973,0.00427548731891892,0.534303672998157,0
1511,1721511,Sesimbra,0.402108914322559,1.22560403225806,0.180663825763468,0.249052852938395,0
1512,1721512,Setúbal,0.321168782234058,1.3526264068288,0.00257310490061524,0.299855912897613,2e-04
1501,1811501,Alcácer do Sal,0.234811274175877,0.502547254331745,0,0.0371619167816424,0
1505,1811505,Grândola,0.181973264376804,0.239227625464167,2.25224791511129e-05,0.103635698800753,0.0069
211,1810211,Odemira,0.479292956578016,1.02696388788171,0,0.134932401372064,0
1509,1811509,Santiago do Cacém,0.160539140696744,0.273798236995467,0,0.103872105860109,0.0186
1513,1811513,Sines,0.117388261757501,0.132554803261255,0.00160791977130096,0.0428494349326214,0
1201,1821201,Alter do Chão,0.180064692577097,0.294257487883683,0,0.0322992954634987,0
1202,1821202,Arronches,0.438704410199255,0.53682,3.680044e-05,0.0763100869881276,0.0035
1203,1821203,Avis,0.221068838272967,0.744484641712238,0,0.0487903047309589,0
1204,1821204,Campo Maior,0.0939767582230412,0.582219033527766,0,0.0166010879120642,0
1205,1821205,Castelo de Vide,0.161792318444056,0.216098560324434,8.98921205610003e-05,0.0239258031423771,0
1206,1821206,Crato,0.207927611608101,0.262881756715036,2.60857201516672e-05,0.0349854986910468,0
1207,1821207,Elvas,0.169666701453266,0.44134,0.00017514828,0.0388117106730988,0.0147
1208,1821208,Fronteira,0.147115406228034,0.42313,0,0.0573867850367659,0
1209,1821209,Gavião,0.192068108027433,2.42141788648717,2.20475154575907e-05,0.119703369174826,0.0247
1210,1821210,Marvão,0.516250356556062,1.21323983180428,0.000239425789220183,0.163285012721486,2e-04
1211,1821211,Monforte,0.20658311031117,0.26074,0,0,0
707,1820707,Mora,0.224659990434392,0.557038987783595,0,0.0512186307568529,0
1212,1821212,Nisa,0.244141325731654,0.672844531927358,0.000276936964421793,0.0638518396795165,0
1213,1821213,Ponte de Sor,0.148174113294038,0.528021883434621,2.38252728900517e-05,0.0524527393090523,0
1214,1821214,Portalegre,0.413717131078605,0.670662627385836,0.00312486904983693,0.156941096982938,0.0039
701,1830701,Alandroal,0.267063141014171,0.581371531908818,0,0.0790539228951637,0
702,1830702,Arraiolos,0.175297969760122,0.29777,0,0.0494859634070351,0
703,1830703,Borba,0.174456928837553,0.29511,0,0.0833345415015332,0
704,1830704,Estremoz,0.289630976904117,0.577840990041433,0,0.109967103838593,0
705,1830705,Évora,0.1500420183512,0.34,0,0.0253199646934716,0.0168
706,1830706,Montemor-o-Novo,0.407646638074069,0.473448440805488,1.00383411278601e-05,0.139312162312181,0
708,1830708,Mourão,0.156680024424519,0.133550352932615,0,0.0194019893751504,0
709,1830709,Portel,0.254950490989798,0.600144553881808,0.0116364104660742,0.0498455271732651,0
710,1830710,Redondo,0.144564793981572,0.315281043000915,0,0.068437568927224,0
711,1830711,Reguengos de Monsaraz,0.117572081222737,0.370237721472553,0,0.0302651949097494,0
1215,1831215,Sousel,0.121824077149155,0.45998,3.512152e-05,0.0563077818437479,0
712,1830712,Vendas Novas,0.125179187246709,0.184102708523245,0,0.0409886845373402,0
713,1830713,Viana do Alentejo,0.197886143357308,0.210738591363876,0,0.0610818453932463,0
714,1830714,Vila Viçosa,0.624894444035675,1.46955,6.720927e-06,0.0626316591590466,0
201,1840201,Aljustrel,0.108457627551765,0.70725,0,0.0207815334279321,0
202,1840202,Almodôvar,0.278019390043014,0.664411098784997,0,0.0743833401130426,0
203,1840203,Alvito,0.162289317985686,0.352417429394813,3.0816156376561e-06,0.0224999999030953,0
204,1840204,Barrancos,0.647421231412768,0.379653036781113,0,0.120710345486937,0
205,1840205,Beja,0.0724801207421782,0.646880696752016,1.60255313879952e-06,0.0176552628647213,0
206,1840206,Castro Verde,0.126697190705018,0.263433191783693,0.000607051665684343,0.0189126889078758,0
207,1840207,Cuba,0.313697319184233,0.438873375037236,0,0.110018992060408,0
208,1840208,Ferreira do Alentejo,4.75021912930962e-05,0.000344410233189948,0,1.74893124962733e-05,4e-04
209,1840209,Mértola,0.266079646077603,0.602535983676498,0,0.0583525767773823,0
210,1840210,Moura,0.22968007307592,0.750059616887063,0,0.0427053244956189,0
212,1840212,Ourique,0.373413268559013,0.657909923084052,0,0.0834803197318207,0.0016
213,1840213,Serpa,0.226991309403864,1.00911745874509,0,0.0463770798764963,0
214,1840214,Vidigueira,0.172122704367186,0.891168311679166,1.33679378222598e-05,0.0393682229018632,0
1403,1851403,Almeirim,0.000239424059845962,0.00465210754553339,5.16964423243712e-06,0.000277273585479247,0.0018
1404,1851404,Alpiarça,0,0,0,0,0
1103,1851103,Azambuja,0.159789614911495,2.35227963591375,0.00212000766812655,0.440642243096797,0
1405,1851405,Benavente,0,0,0,0,0
1406,1851406,Cartaxo,0.107089783283065,0.91963,0.00094635756,0.313899690402663,0.0181
1407,1851407,Chamusca,0.103100537334034,0.558578231360145,0.00127505304858111,0.0785801603288106,0.1241
1409,1851409,Coruche,0.0898784711452314,0.218114642624214,0.000920224761910056,0.0510967811590217,0
1412,1851412,Golegã,0,0,0,0,0
1414,1851414,Rio Maior,0.549589877464726,0.415396482476337,0.00311155296492709,3.57263490274296,0
1415,1851415,Salvaterra de Magos,0.00314033431860415,0.0369716471726321,3.21270595506112e-05,0.00262303937882055,0
1416,1851416,Santarém,0.313097111928051,2.62347475231496,0.00505323841062488,0.974062997994421,0
801,1500801,Albufeira,0.0893986599492789,2.06340416368094,0.0365502120509297,0.0474860333418316,0
802,1500802,Alcoutim,0.519150542721692,3.95665064695009,0,0.166556216481181,0
803,1500803,Aljezur,0.468442672511148,1.15387865204349,0.00131496972639483,0.118316628792322,0
804,1500804,Castro Marim,0.503508241374877,5.07976315682797,0,0.180997690532857,0
805,1500805,Faro,0.0641688377789048,2.47495394425506,0,0.112163546618204,0
806,1500806,Lagoa,0.164521997230864,0.904790369967356,0.0090405041461099,0.217167706067997,0
807,1500807,Lagos,0.536898509562842,1.79695568952524,0.0133923682436071,0.185518149169284,0
808,1500808,Loulé,0.245699991481222,4.10337762798432,0.0251709025663951,0.180877100890412,0
809,1500809,Monchique,2.00283383922462,1.37396821991284,0,3.68835550312174,0
810,1500810,Olhão,0.0258633991331836,1.18912,0.00215136828,0.0299750397076061,0
811,1500811,Portimão,0.349648218423257,2.87767324851289,0,0.227260809494911,0
812,1500812,São Brás de Alportel,0.325285979349834,3.5386395286556,0,0.178003442091609,0
813,1500813,Silves,0.227039888762861,3.29782610831154,0.00267315563820565,0.169175506745656,0
814,1500814,Tavira,0.222703726909757,4.97146218597064,0.0132596859865865,0.206427774455855,0.0011
815,1500815,Vila do Bispo,0.528755664992782,0.866316821917808,0.000768620971412916,0.0868743731904975,0
816,1500816,Vila Real de Santo António,0.127566390505662,1.97235750346741,0,0.0996735540296114,0
