"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
113,"1160113","Oliveira de Azeméis",3400.91,4140.41,-739.5
109,"1160109","Santa Maria da Feira",1634.89,1183.41,451.48
116,"1160116","São João da Madeira",0,0,0
119,"1160119","Vale de Cambra",0,0,0
1701,"1171701","Alijó",0,0,0
1801,"1171801","Armamar",0,0,0
403,"1170403","Carrazeda de Ansiães",0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0
1805,"1171805","Lamego",0,0,0
1704,"1171704","Mesão Frio",0,0,0
1807,"1171807","Moimenta da Beira",119.23,186.68,-67.45
1812,"1171812","Penedono",120,160.43,-40.43
1708,"1171708","Peso da Régua",0,0,0
1710,"1171710","Sabrosa",0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0
1815,"1171815","São João da Pesqueira",0,0,0
1818,"1171818","Sernancelhe",977.23,464.81,512.42
1819,"1171819","Tabuaço",56.37,90.59,-34.22
1820,"1171820","Tarouca",507.74,1221.84,-714.1
409,"1170409","Torre de Moncorvo",0,0,0
410,"1170410","Vila Flor",0,0,0
914,"1170914","Vila Nova de Foz Côa",8.1,158.4,-150.3
1714,"1171714","Vila Real",18.9,312.2,-293.3
401,"1180401","Alfândega da Fé",0,0,0
1702,"1181702","Boticas",0,0,0
402,"1180402","Bragança",0,0,0
1703,"1181703","Chaves",3576.44,6236.75,-2660.31
405,"1180405","Macedo de Cavaleiros",117.91,127.66,-9.75
406,"1180406","Miranda do Douro",0,0,0
407,"1180407","Mirandela",677.21,1189.58,-512.37
408,"1180408","Mogadouro",410.5,428.1,-17.6
1706,"1181706","Montalegre",587.94,166.2,421.74
1707,"1181707","Murça",0,0,0
1712,"1181712","Valpaços",0,0,0
1713,"1181713","Vila Pouca de Aguiar",0,0,0
411,"1180411","Vimioso",0,0,0
412,"1180412","Vinhais",0,0,0
101,"1610101","Águeda",17002.8,17157.6,-154.8
102,"1610102","Albergaria-a-Velha",13612.79,15597.26,-1984.47
103,"1610103","Anadia",6298.51,14538.69,-8240.18
105,"1610105","Aveiro",100541.77,54552.06,45989.71
108,"1610108","Estarreja",100150.8,52449.64,47701.16
110,"1610110","Ílhavo",36060.58,28880.9,7179.68
111,"1610111","Mealhada",9056.59,20279.89,-11223.3
112,"1610112","Murtosa",54504.4,70810.39,-16305.99
114,"1610114","Oliveira do Bairro",2271.5,1637.65,633.85
115,"1610115","Ovar",7697.72,10383.96,-2686.24
117,"1610117","Sever do Vouga",0,0,0
118,"1610118","Vagos",17580.48,22366.63,-4786.15
602,"1620602","Cantanhede",6400.36,10279.52,-3879.16
603,"1620603","Coimbra",41920.1,19300.41,22619.69
604,"1620604","Condeixa-a-Nova",870.99,523.36,347.63
605,"1620605","Figueira da Foz",9042.9,10117.66,-1074.76
608,"1620608","Mira",9599.73,13302.72,-3702.99
610,"1620610","Montemor-o-Velho",21179.48,25277.98,-4098.5
613,"1620613","Penacova",0,0,0
615,"1620615","Soure",55617.66,12361.45,43256.21
1004,"1631004","Batalha",808.07,794.97,13.1
1009,"1631009","Leiria",11575.26,15837.29,-4262.03
1010,"1631010","Marinha Grande",0,0,0
1015,"1631015","Pombal",8871.13,11127.7,-2256.57
1016,"1631016","Porto de Mós",0,0,0
1002,"1641002","Alvaiázere",8.7,123.03,-114.33
1003,"1641003","Ansião",0,0,0
601,"1640601","Arganil",1412,505.8,906.2
1007,"1641007","Castanheira de Pêra",0,0,0
1008,"1641008","Figueiró dos Vinhos",38.7,81.62,-42.92
606,"1640606","Góis",0,0,0
607,"1640607","Lousã",0,0,0
609,"1640609","Miranda do Corvo",0,0,0
611,"1640611","Oliveira do Hospital",251.4,650.28,-398.88
612,"1640612","Pampilhosa da Serra",0,0,0
1013,"1641013","Pedrógão Grande",0,0,0
614,"1640614","Penela",1824.28,1666.64,157.64
616,"1640616","Tábua",3099,2302.4,796.6
617,"1640617","Vila Nova de Poiares",0,0,0
901,"1650901","Aguiar da Beira",0,0,0
1802,"1651802","Carregal do Sal",0,0,0
1803,"1651803","Castro Daire",0,0,0
1806,"1651806","Mangualde",182.69,50.27,132.42
1808,"1651808","Mortágua",0,0,0
1809,"1651809","Nelas",638.13,687.55,-49.42
1810,"1651810","Oliveira de Frades",508.79,662.52,-153.73
1811,"1651811","Penalva do Castelo",481.98,396.37,85.61
1814,"1651814","Santa Comba Dão",1300.15,21.42,1278.73
1816,"1651816","São Pedro do Sul",2311.29,2126.95,184.34
1817,"1651817","Sátão",154.5,510.6,-356.1
1821,"1651821","Tondela",461.6,527.91,-66.31
1822,"1651822","Vila Nova de Paiva",0,0,0
1823,"1651823","Viseu",915,2119.46,-1204.46
1824,"1651824","Vouzela",484.7,511.17,-26.47
1413,"1661413","Mação",0,0,0
506,"1660506","Oleiros",0,0,0
508,"1660508","Proença-a-Nova",0,0,0
509,"1660509","Sertã",74.3,734.13,-659.83
510,"1660510","Vila de Rei",0,0,0
905,"1670905","Fornos de Algodres",309.02,241.5,67.52
906,"1670906","Gouveia",0,0,0
912,"1670912","Seia",36.98,36.49,0.49
902,"1680902","Almeida",0,0,0
903,"1680903","Celorico da Beira",2079.58,2908.21,-828.63
904,"1680904","Figueira de Castelo Rodrigo",2058.11,1227.27,830.84
907,"1680907","Guarda",11085.64,10094.76,990.88
908,"1680908","Manteigas",0,0,0
909,"1680909","Mêda",552.93,402.42,150.51
910,"1680910","Pinhel",1863.42,6858.42,-4995
911,"1680911","Sabugal",1507.9,1836.28,-328.38
913,"1680913","Trancoso",503.3,4198.6,-3695.3
502,"1690502","Castelo Branco",4875.43,4697.59,177.84
505,"1690505","Idanha-a-Nova",14931.55,9019.58,5911.97
507,"1690507","Penamacor",4335.91,5412.07,-1076.16
511,"1690511","Vila Velha de Ródão",84.67,69.28,15.39
501,"16A0501","Belmonte",17077.87,19880.52,-2802.65
503,"16A0503","Covilhã",19301.44,22802.2,-3500.76
504,"16A0504","Fundão",18621.46,20912.19,-2290.73
1001,"16B1001","Alcobaça",2937.73,3974.63,-1036.9
1101,"16B1101","Alenquer",6953.25,5634.26,1318.99
1102,"16B1102","Arruda dos Vinhos",0,0,0
1005,"16B1005","Bombarral",422.3,17574.33,-17152.03
1104,"16B1104","Cadaval",5.4,311.8,-306.4
1006,"16B1006","Caldas da Rainha",282.66,390.76,-108.1
1108,"16B1108","Lourinhã",736.66,937.72,-201.06
1011,"16B1011","Nazaré",6795.21,10126.96,-3331.75
1012,"16B1012","Óbidos",191.42,365.25,-173.83
1014,"16B1014","Peniche",1501.74,2320.12,-818.38
1112,"16B1112","Sobral de Monte Agraço",0,0,0
1113,"16B1113","Torres Vedras",9080.15,11894.11,-2813.96
1401,"16C1401","Abrantes",2021.01,1525.6,495.41
1402,"16C1402","Alcanena",2333.76,3407.18,-1073.42
1408,"16C1408","Constância",419.05,7.14,411.91
1410,"16C1410","Entroncamento",215,0,215
1411,"16C1411","Ferreira do Zêzere",192.8,416.92,-224.12
1421,"16C1421","Ourém",920.84,1841.57,-920.73
1417,"16C1417","Sardoal",120.25,149.72,-29.47
1418,"16C1418","Tomar",756.69,2142.79,-1386.1
1419,"16C1419","Torres Novas",13635.91,19721.24,-6085.33
1420,"16C1420","Vila Nova da Barquinha",29.7,644.05,-614.35
1115,"1711115","Amadora",0,0,0
1105,"1711105","Cascais",199.21,538.88,-339.67
1106,"1711106","Lisboa",0,0,0
1107,"1711107","Loures",7296.03,4816.85,2479.18
1109,"1711109","Mafra",485.82,186.08,299.74
1116,"1711116","Odivelas",0,0,0
1110,"1711110","Oeiras",0,0,0
1111,"1711111","Sintra",9484.68,11710.16,-2225.48
1114,"1711114","Vila Franca de Xira",10006.3,9173.74,832.56
1502,"1721502","Alcochete",3314,186.63,3127.37
1503,"1721503","Almada",77.62,192.26,-114.64
1504,"1721504","Barreiro",0,0,0
1506,"1721506","Moita",36501.43,59655.16,-23153.73
1507,"1721507","Montijo",82077.58,78038.37,4039.21
1508,"1721508","Palmela",112603.34,80530.65,32072.69
1510,"1721510","Seixal",0,0,0
1511,"1721511","Sesimbra",1510.44,132.99,1377.45
1512,"1721512","Setúbal",2422.29,946.29,1476
1501,"1811501","Alcácer do Sal",7994.99,3826.42,4168.57
1505,"1811505","Grândola",8109.82,3074.01,5035.81
211,"1810211","Odemira",352840.08,119427.87,233412.21
1509,"1811509","Santiago do Cacém",1686.99,2016.47,-329.48
1513,"1811513","Sines",7951.2,1160.11,6791.09
1201,"1821201","Alter do Chão",3041.5,1172.75,1868.75
1202,"1821202","Arronches",13778.28,9441.71,4336.57
1203,"1821203","Avis",16893.4,5707.21,11186.19
1204,"1821204","Campo Maior",31516.91,6685.7,24831.21
1205,"1821205","Castelo de Vide",0,0,0
1206,"1821206","Crato",3000.97,538.2,2462.77
1207,"1821207","Elvas",24029.87,21180.03,2849.84
1208,"1821208","Fronteira",2083.83,684.08,1399.75
1209,"1821209","Gavião",461.24,327.8,133.44
1210,"1821210","Marvão",0,0,0
1211,"1821211","Monforte",281.28,97.06,184.22
707,"1820707","Mora",6602.67,3140.55,3462.12
1212,"1821212","Nisa",0,0,0
1213,"1821213","Ponte de Sor",2487.5,727.61,1759.89
1214,"1821214","Portalegre",371.89,111.04,260.85
701,"1830701","Alandroal",84.3,376.38,-292.08
702,"1830702","Arraiolos",10397.59,3008.26,7389.33
703,"1830703","Borba",2236.1,1709.04,527.06
704,"1830704","Estremoz",12018.7,8443.12,3575.58
705,"1830705","Évora",50887.98,22573.48,28314.5
706,"1830706","Montemor-o-Novo",24262,16392.71,7869.29
708,"1830708","Mourão",572.7,281.59,291.11
709,"1830709","Portel",10708.57,8342.54,2366.03
710,"1830710","Redondo",42.5,634.61,-592.11
711,"1830711","Reguengos de Monsaraz",13116.48,2547.56,10568.92
1215,"1831215","Sousel",1592.41,1590.37,2.04
712,"1830712","Vendas Novas",3397.6,994.29,2403.31
713,"1830713","Viana do Alentejo",37414.3,15055.6,22358.7
714,"1830714","Vila Viçosa",725.02,383.3,341.72
201,"1840201","Aljustrel",61712.9,10703.92,51008.98
202,"1840202","Almodôvar",0,0,0
203,"1840203","Alvito",598,361.33,236.67
204,"1840204","Barrancos",0,0,0
205,"1840205","Beja",76324.82,18459.72,57865.1
206,"1840206","Castro Verde",11019.5,449.4,10570.1
207,"1840207","Cuba",66346.96,17686.72,48660.24
208,"1840208","Ferreira do Alentejo",196537.83,68113.5,128424.33
209,"1840209","Mértola",0,0,0
210,"1840210","Moura",2135.05,1155.61,979.44
212,"1840212","Ourique",1576,161.52,1414.48
213,"1840213","Serpa",14413.26,2528.88,11884.38
214,"1840214","Vidigueira",899.08,383.52,515.56
1403,"1851403","Almeirim",1221.38,274.98,946.4
1404,"1851404","Alpiarça",0,0,0
1103,"1851103","Azambuja",5966.13,1235.2,4730.93
1405,"1851405","Benavente",23685.72,16545.43,7140.29
1406,"1851406","Cartaxo",6050.24,2425.83,3624.41
1407,"1851407","Chamusca",2433.17,2102.12,331.05
1409,"1851409","Coruche",111445.54,18307.48,93138.06
1412,"1851412","Golegã",3536.48,1034.53,2501.95
1414,"1851414","Rio Maior",8928.67,12763.74,-3835.07
1415,"1851415","Salvaterra de Magos",11688.95,7599.51,4089.44
1416,"1851416","Santarém",66250.16,68541.55,-2291.39
801,"1500801","Albufeira",52.9,705.04,-652.14
802,"1500802","Alcoutim",0,0,0
803,"1500803","Aljezur",6517.86,12112.76,-5594.9
804,"1500804","Castro Marim",40915,3022,37893
805,"1500805","Faro",300,334.45,-34.45
806,"1500806","Lagoa",149.69,70.1,79.59
807,"1500807","Lagos",2268.4,2419.56,-151.16
808,"1500808","Loulé",0,0,0
809,"1500809","Monchique",0,0,0
810,"1500810","Olhão",0,0,0
811,"1500811","Portimão",37.5,256.65,-219.15
812,"1500812","São Brás de Alportel",0,0,0
813,"1500813","Silves",2.7,46.11,-43.41
814,"1500814","Tavira",0,0,0
815,"1500815","Vila do Bispo",0,0,0
816,"1500816","Vila Real de Santo António",0,0,0
