"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","other_industry","sunflower","potato","bean","chickpea","other_pulses","total"
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",0,146.08,0,0,0,0,0,0,0,0,0,0,0,146.08
1819,"1171819","Tabuaço",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,"1181703","Chaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"1180408","Mogadouro",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,"1181712","Valpaços",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",0,952.95,0,0,0,0,0,0,0,0,0,0,0,952.95
102,"1610102","Albergaria-a-Velha",0,1335.6,0,0,0,0,0,0,0,0,0,0,0,1335.6
103,"1610103","Anadia",0,190.41,0,0,0,0,0,0,0,0,0,0,0,190.41
105,"1610105","Aveiro",87.36,11181.28,0,0,0,0,0,0,0,0,0,0,0,11268.64
108,"1610108","Estarreja",0,508.48,0,0,0,0,0,0,0,0,0,0,0,508.48
110,"1610110","Ílhavo",0,7874,0,0,0,0,0,0,0,0,0,0,0,7874
111,"1610111","Mealhada",0,317.45,42.16,0,0,0,0,0,0,0,0,0,0,359.61
112,"1610112","Murtosa",0,573.03,0,0,0,0,0,0,0,0,0,0,0,573.03
114,"1610114","Oliveira do Bairro",0,190.47,0,0,0,0,0,0,0,0,0,0,0,190.47
115,"1610115","Ovar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"1610117","Sever do Vouga",0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"1610118","Vagos",0,698.39,0,0,0,0,0,0,0,0,0,0,0,698.39
602,"1620602","Cantanhede",0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,"1620603","Coimbra",0,5401.75,0,0,0,0,0,0,0,0,0,0,0,5401.75
604,"1620604","Condeixa-a-Nova",0,63.52,0,0,0,0,0,0,0,0,0,0,0,63.52
605,"1620605","Figueira da Foz",0,826.54,0,0,0,0,0,0,0,0,2.89,0,0,829.43
608,"1620608","Mira",0,63.67,0,0,0,0,0,0,0,0,0,0,0,63.67
610,"1620610","Montemor-o-Velho",0,190.62,0,0,0,0,0,0,0,0,0,0,0,190.62
613,"1620613","Penacova",0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,"1620615","Soure",0,2605.55,0,0,0,0,0,0,0,0,0,0,0,2605.55
1004,"1631004","Batalha",0,191.04,0,0,0,0,0,0,0,0,0,0,0,191.04
1009,"1631009","Leiria",0,1843.24,0,0,0,0,0,0,0,0,0,0,0,1843.24
1010,"1631010","Marinha Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,"1631015","Pombal",0,1652.56,0,0,0,0,0,0,0,0,0,0,0,1652.56
1016,"1631016","Porto de Mós",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,"1641002","Alvaiázere",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,"1641003","Ansião",0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,"1640601","Arganil",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,"1641007","Castanheira de Pêra",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,"1641008","Figueiró dos Vinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"1640606","Góis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,"1640607","Lousã",0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,"1640609","Miranda do Corvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,"1640611","Oliveira do Hospital",0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,"1641013","Pedrógão Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,"1640614","Penela",0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,"1640616","Tábua",0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,"1640617","Vila Nova de Poiares",0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"1650901","Aguiar da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,"1651802","Carregal do Sal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,"1651803","Castro Daire",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,"1651806","Mangualde",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,"1651808","Mortágua",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,"1651809","Nelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,"1651810","Oliveira de Frades",0,190.44,0,0,0,0,0,0,0,0,0,0,0,190.44
1811,"1651811","Penalva do Castelo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,"1651814","Santa Comba Dão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,"1651816","São Pedro do Sul",0,444.92,0,0,0,0,0,0,0,0,8.88,0,0,453.8
1817,"1651817","Sátão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,"1651821","Tondela",0,127,0,0,0,0,0,0,0,0,0,0,0,127
1822,"1651822","Vila Nova de Paiva",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,"1651823","Viseu",0,127.18,0,0,0,0,0,0,0,0,0,0,0,127.18
1824,"1651824","Vouzela",0,127.18,0,0,0,0,0,0,0,0,0,0,0,127.18
1413,"1661413","Mação",0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"1660509","Sertã",0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,"1670905","Fornos de Algodres",0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,"1670906","Gouveia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,"1670912","Seia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,"1680902","Almeida",0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,"1680903","Celorico da Beira",0,57.94,27.78,0,0,0,0,0,0,0,0,0,0,85.72
904,"1680904","Figueira de Castelo Rodrigo",0,0,0,0,0,0,12.62,0,0,0,0,0,0,12.62
907,"1680907","Guarda",0,29,0,0,0,0,0,0,0,0,0,0,0,29
908,"1680908","Manteigas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,"1680909","Mêda",0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,"1680910","Pinhel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,"1680911","Sabugal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,"1680913","Trancoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,"1690502","Castelo Branco",0,145.35,0,0,0,0,0,0,0,0,7.08,0,0,152.43
505,"1690505","Idanha-a-Nova",0,1014.65,0,0,0,0,0,0,0,0,0,0,0,1014.65
507,"1690507","Penamacor",0,260.82,0,0,0,0,0,0,0,0,0,0,0,260.82
511,"1690511","Vila Velha de Ródão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,"16A0501","Belmonte",0,754.26,0,0,0,0,0,0,0,0,0,0,0,754.26
503,"16A0503","Covilhã",0,2697,0,0,0,0,0,0,0,0,0,0,0,2697
504,"16A0504","Fundão",0,782.46,0,0,0,0,0,0,0,0,0,0,0,782.46
1001,"16B1001","Alcobaça",0,989.28,0,0,0,0,26.79,0,0,0,0,0,0,1016.07
1101,"16B1101","Alenquer",0,328.05,0,0,0,0,293.59,0,0,0,0,30.52,0,652.16
1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,"16B1005","Bombarral",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",0,109.44,0,0,0,0,0,0,0,0,0,0,0,109.44
1108,"16B1108","Lourinhã",0,0,0,0,0,0,0,0,0,59.52,0,0,0,59.52
1011,"16B1011","Nazaré",0,0,0,0,0,0,0,0,0,14.99,0,0,0,14.99
1012,"16B1012","Óbidos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,"16B1014","Peniche",0,547.7,0,0,0,0,0,0,0,0,0,0,0,547.7
1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,"16B1113","Torres Vedras",0,1974.96,182.85,0,0,0,587.18,0,0,164.12,0,0,0,2909.11
1401,"16C1401","Abrantes",0,328.47,48.84,0,0,0,0,0,0,0,0,0,0,377.31
1402,"16C1402","Alcanena",0,855.68,0,0,0,0,0,0,0,0,0,0,0,855.68
1408,"16C1408","Constância",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"16C1410","Entroncamento",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,"16C1411","Ferreira do Zêzere",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,"16C1421","Ourém",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,"16C1417","Sardoal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,"16C1418","Tomar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,"16C1419","Torres Novas",205.56,3724.02,231.04,0,0,0,1228.66,0,0,0,0,0,0,5389.28
1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",1449.25,0,0,0,0,0,400.35,0,0,0,0,0,0,1849.6
1109,"1711109","Mafra",0,0,0,0,0,85.96,0,0,0,0,0,0,0,85.96
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0,2523.79,36.54,0,0,0,346.97,0,0,0,0,0,0,2907.3
1114,"1711114","Vila Franca de Xira",0,0,0,0,0,0,0,0,0,0,5.36,0,0,5.36
1502,"1721502","Alcochete",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,"1721503","Almada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,"1721504","Barreiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,"1721506","Moita",0,1094.4,0,0,0,0,0,0,0,61.2,0,0,0,1155.6
1507,"1721507","Montijo",344.6,18065.85,0,0,0,0,453.39,0,0,1574.1,0,0,0,20437.94
1508,"1721508","Palmela",51.54,15664.22,0,0,0,0,512.24,0,0,1411.7,0,0,0,17639.7
1510,"1721510","Seixal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",0,0,0,0,0,51.56,0,0,0,0,0,0,0,51.56
1512,"1721512","Setúbal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,"1811501","Alcácer do Sal",0,0,0,0,0,1600.34,0,0,0,0,0,0,0,1600.34
1505,"1811505","Grândola",0,367.52,0,0,0,0,0,0,0,0,0,0,0,367.52
211,"1810211","Odemira",0,18845.52,215.68,0,0,0,1083.78,0,651.75,0,23.94,0,0,20820.67
1509,"1811509","Santiago do Cacém",0,554.16,0,0,0,22.53,0,0,0,0,0,0,0,576.69
1513,"1811513","Sines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",1103.49,0,0,0,0,0,2348.19,0,0,0,0,0,0,3451.68
1203,"1821203","Avis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,"1821204","Campo Maior",612.68,461.3,485.64,0,0,0,361.08,98.9,85.56,0,0,0,0,2105.16
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"1821207","Elvas",2144.38,2308.5,135,0,0,202.68,2167.56,0,0,0,0,0,0,6958.12
1208,"1821208","Fronteira",0,92.33,0,0,0,0,0,0,0,0,0,0,0,92.33
1209,"1821209","Gavião",0,92.18,0,0,0,0,0,0,0,0,0,0,0,92.18
1210,"1821210","Marvão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,45.06,0,0,0,0,0,0,0,45.06
707,"1820707","Mora",0,0,513.38,0,0,0,0,0,0,0,0,0,0,513.38
1212,"1821212","Nisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",0,0,0,0,0,179.2,0,0,0,0,0,0,0,179.2
1214,"1821214","Portalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"1830701","Alandroal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"1830702","Arraiolos",0,277.32,0,0,0,0,321.12,0,0,0,0,0,0,598.44
703,"1830703","Borba",361.4,0,0,0,0,0,0,0,0,0,0,0,0,361.4
704,"1830704","Estremoz",36.06,1939.14,0,0,0,0,40.14,0,0,0,0,91,0,2106.34
705,"1830705","Évora",901,2119.45,742.5,0,0,0,2647.92,0,0,0,0,0,0,6410.87
706,"1830706","Montemor-o-Novo",0,1848,0,0,0,0,0,0,0,0,0,0,0,1848
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,"1830709","Portel",0,1336.72,0,0,0,0,822.87,0,0,0,0,0,0,2159.59
710,"1830710","Redondo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"1830711","Reguengos de Monsaraz",504.56,0,0,0,0,0,0,0,0,0,0,0,0,504.56
1215,"1831215","Sousel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,183.32,0,0,0,0,0,0,0,0,0,0,0,183.32
713,"1830713","Viana do Alentejo",0,553.92,0,0,0,3886.2,0,0,0,0,0,0,0,4440.12
714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"1840201","Aljustrel",846.94,460.8,0,0,0,0,120.36,0,336.72,0,0,0,0,1764.82
202,"1840202","Almodôvar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"1840203","Alvito",0,91.52,0,0,0,0,0,0,0,0,0,0,0,91.52
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",3622.02,92.65,135,0,0,0,1664.98,0,151.8,0,0,0,0,5666.45
206,"1840206","Castro Verde",0,0,0,0,0,0,0,0,82.2,0,0,0,0,82.2
207,"1840207","Cuba",0,0,0,0,0,0,481.68,0,0,0,0,0,0,481.68
208,"1840208","Ferreira do Alentejo",162.09,8385.65,0,0,0,0,822.46,0,615.48,0,0,0,0,9985.68
209,"1840209","Mértola",0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"1840210","Moura",0,0,0,0,0,0,341.02,0,0,0,0,0,0,341.02
212,"1840212","Ourique",0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"1840213","Serpa",612.68,0,0,0,0,0,0,0,27.6,0,0,0,0,640.28
214,"1840214","Vidigueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,"1851403","Almeirim",0,0,0,0,0,0,0,0,0,74.55,0,0,0,74.55
1404,"1851404","Alpiarça",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,"1851103","Azambuja",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,"1851405","Benavente",928.8,3068.8,12.21,0,0,0,0,0,0,74.1,0,0,0,4083.91
1406,"1851406","Cartaxo",879.24,0,0,0,0,0,0,0,0,0,0,0,0,879.24
1407,"1851407","Chamusca",0,0,24.38,0,0,0,0,0,0,0,0,0,0,24.38
1409,"1851409","Coruche",0,3726.06,487.2,0,0,0,0,0,0,0,0,0,0,4213.26
1412,"1851412","Golegã",34.44,0,0,0,0,0,80.04,0,0,0,0,0,0,114.48
1414,"1851414","Rio Maior",0,2304.12,0,0,0,0,0,0,0,0,0,0,0,2304.12
1415,"1851415","Salvaterra de Magos",0,1973.88,0,0,0,0,80.4,0,0,59.2,0,0,0,2113.48
1416,"1851416","Santarém",86,14576.8,12.19,0,0,0,2428.79,0,67.4,0,0,61.6,0,17232.78
801,"1500801","Albufeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,"1500803","Aljezur",0,129.58,0,0,0,0,0,0,0,0,0,0,0,129.58
804,"1500804","Castro Marim",0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,"1500805","Faro",0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,"1500806","Lagoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"1500807","Lagos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,"1500808","Loulé",0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,"1500809","Monchique",0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"1500811","Portimão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,"1500813","Silves",0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,"1500814","Tavira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,"1500815","Vila do Bispo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0,0,0,0,0,0,0
