Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,nha
906,1670906,Gouveia,4942.35,19514.75,10299.77,0,0,2601.42,38.81,37397.1,5.62531588447653
912,1670912,Seia,3092.71,7848.14,14740.68,13.61,0,1347.42,22.47,27065.03,4.98068273831432
902,1680902,Almeida,1301.73,1012.03,3017.02,0,0,182.85,149.56,5663.19,0.285947488008079
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,358.64,3482.7,722.12,769.08,0,3009,30.33,8371.87,0.350830574529607
907,1680907,Guarda,3839.7,18727.86,4430.47,1805.91,0,1924.22,180.59,30908.75,1.60581618869493
908,1680908,Manteigas,61.02,20.33,478.95,0,0,26.24,0,586.54,2.03659722222222
909,1680909,M�da,220.83,244.57,249.63,35.94,0,429.7,0,1180.67,0.127598616664865
910,1680910,Pinhel,246.79,732.22,1027.5,424.95,0,544.7,13.28,2989.44,0.158238407791658
911,1680911,Sabugal,650.31,5312.42,500.43,88.24,0,146.41,0,6697.81,0.33497424356089
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,150.21,155.87,1842.17,440.38,808.99,81.98,0,3479.6,0.287879540001655
511,1690511,Vila Velha de R�d�o,19.92,63.25,953.05,5.48,352.02,62.21,0,1455.93,0.257914968999114
501,16A0501,Belmonte,199.24,388.55,1802.97,1640.86,275.87,1874.39,162.44,6344.32,1.28297674418605
503,16A0503,Covilh�,0,0,0,0,0,0,0,0,0
504,16A0504,Fund�o,1126.83,1939.73,4348.22,1697.37,2270.15,3685.09,1350.36,16417.75,0.637013541302914
1001,16B1001,Alcoba�a,491.47,1843.34,9844.33,964.79,1655.25,35346.53,89.33,50235.04,6.85615395113962
1101,16B1101,Alenquer,93.09,82.98,296.79,252.39,144.47,1064.06,12.21,1945.99,0.177959762231367
1102,16B1102,Arruda dos Vinhos,2.21,0,45.17,20.61,131.37,8.54,49.84,257.74,0.0915269886363637
1005,16B1005,Bombarral,0,36.14,715.88,183.89,0,2914.08,11.84,3861.83,0.911238791882964
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,914.31,1199.53,3283.6,0,744.9,67635.14,130.93,73908.41,15.9113907427341
1108,16B1108,Lourinh�,150.54,281.62,9240.1,139.14,0,10184.33,12100.34,32096.07,5.69180173789679
1011,16B1011,Nazar�,0,39.16,1393.65,260.43,317.96,462.63,0,2473.83,2.62893730074389
1012,16B1012,�bidos,0,0,0,0,0,0,0,0,0
1014,16B1014,Peniche,0,18.21,2026.29,4.42,0,733.18,4176.46,6958.56,2.85772484599589
1112,16B1112,Sobral de Monte Agra�o,9.63,8.73,80.18,0,10.24,43.24,200.07,352.09,0.136521907716169
1113,16B1113,Torres Vedras,225.81,322.59,1172.25,225.7,88.92,12112.32,379.51,14527.1,0.999594027385949
1401,16C1401,Abrantes,346.46,415.66,1729.95,103.72,1804.79,599.65,4.48,5004.71,0.387511420828494
1402,16C1402,Alcanena,0,0,0,0,0,0,0,0,0
1408,16C1408,Const�ncia,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,2435.2,1159.62,745.95,0,0,6285.01,0,10625.78,20.7940900195695
1411,16C1411,Ferreira do Z�zere,278.94,506.02,1496.67,127.46,0,3741.7,128.04,6278.83,2.77456031816173
1421,16C1421,Our�m,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,823.6,443.37,1362.66,193.26,460.79,638.77,41.45,3963.9,0.585682624113475
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,0,0,0,0,0,0,0
1107,1711107,Loures,990.57,167.39,4974.02,1751.72,4715.65,1659.6,754.83,15013.78,3.50298180121325
1109,1711109,Mafra,4662.58,3749.94,41178.88,21423.08,56635.34,122098.12,22075.68,271823.62,29.2724122334697
1116,1711116,Odivelas,1.79,0,5.63,0,0,4.75,0,12.17,0.025621052631579
1110,1711110,Oeiras,0,0,0,0,0,0,0,0,0
1111,1711111,Sintra,0,0,0,0,0,0,0,0,0
1114,1711114,Vila Franca de Xira,0,0,0,0,0,0,0,0,0
1502,1721502,Alcochete,5.47,1413.53,1452.75,128.31,3053.64,154.1,0,6207.8,1.83934814814815
1503,1721503,Almada,8.05,13.69,723.53,4.72,656.82,17.8,6.1,1430.71,3.37431603773585
1504,1721504,Barreiro,7.12,19.36,676.87,0,0,40.33,0,743.68,4.48
1506,1721506,Moita,88.2,239.99,1756.31,2649.61,0,78.66,9.42,4822.19,5.19632543103448
1507,1721507,Montijo,54.68,812.49,889.21,597.05,984.1,1046.76,64.57,4448.86,0.296927184142028
1508,1721508,Palmela,41.84,3972.68,2063.33,1984.28,5450.43,5787.06,618.73,19918.35,0.682392339579979
1510,1721510,Seixal,0,368.76,12175.32,0,11639.88,575.39,41.35,24800.7,36.3646627565982
1511,1721511,Sesimbra,478.19,1179.2,18002.6,2734.93,8206.58,1537.51,0,32139.01,17.3162769396552
1512,1721512,Set�bal,81.28,3427.95,4932.22,601.37,530.43,10972.92,177.91,20724.08,7.1413094417643
1501,1811501,Alc�cer do Sal,0,388657.34,12995.57,552.84,47463.99,7046.49,1950.34,458666.57,4.73100877781101
1505,1811505,Gr�ndola,690.38,13095.01,1002.62,845.83,7116.22,1697.6,206.38,24654.04,0.6458332896736
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cac�m,3804.23,52124.82,6991.97,1233.18,33439.8,83058.65,5110.01,185762.66,3.00713342182795
1513,1811513,Sines,464.9,759.02,16352.74,2528.3,99100.93,2536.29,0,121742.18,13.672751572327
1201,1821201,Alter do Ch�o,51.47,23.34,14353.26,781.28,54439.73,9360.99,0,79010.07,2.37602832827113
1202,1821202,Arronches,585.44,185.24,1598.26,657.21,6017.97,896.9,0,9941.02,0.384744175245762
1203,1821203,Avis,219.83,179.46,5072.91,12918.28,172854.93,117333.65,0,308579.06,6.62812655726437
1204,1821204,Campo Maior,0,63.25,1173.97,669.35,4439.64,4314.85,0,10661.06,0.579688978304606
1205,1821205,Castelo de Vide,0,0,3455.05,3696.91,43179.28,247.86,0,50579.1,2.49859704589241
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,2236.92,2262.72,2137.77,147.75,7025.85,26777.2,44.18,40632.39,0.783350491613649
1208,1821208,Fronteira,0,296.87,953.38,1121.68,12916.61,29154.4,0,44442.94,2.06817162269068
1209,1821209,Gavi�o,1177.75,743.96,4829.71,7507.06,30031.87,893.04,0,45183.39,3.17365947882279
1210,1821210,Marv�o,53.46,290.96,9038.6,499.32,81568.22,3142.79,32.27,94625.62,11.0004208323646
1211,1821211,Monforte,0,60.73,523.1,0,25775.11,27921.59,0,54280.53,1.4098838961039
707,1820707,Mora,992.92,259.08,10625.78,5665.81,90429.83,3123.89,0,111097.31,2.71101293313812
1212,1821212,Nisa,0,97.57,629.5,0,29.5,101.25,0,857.82,0.0307187108325873
1213,1821213,Ponte de Sor,1862.93,3054.17,1667.32,958.9,8513.52,1995.76,0,18052.6,0.320883769707958
1214,1821214,Portalegre,203.23,204.82,1188.26,16.91,5682.77,2104.63,4.54,9405.16,0.340717287349659
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,4961.17,11548.01,2321.56,3227.82,42555.32,37421.8,6571.17,108606.85,1.87162835183015
703,1830703,Borba,34.31,420.17,6546.63,2835.15,14211.24,11123.22,0,35170.72,4.13675840978593
704,1830704,Estremoz,1315.01,1954.79,3802.23,2332.03,75391.56,59681.21,2344.91,146821.74,3.83917945767853
705,1830705,�vora,8950.53,31129.47,18361.04,5685.96,58523.68,67137.42,26.23,189814.33,1.77703815007256
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mour�o,0,0,0,0,0,0,0,0,0
709,1830709,Portel,19.92,352.4,1610.39,1253.56,31380.93,9557.17,0,44174.37,1.07326149809276
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,414.96,5927.98,17308.84,6248.4,85407.26,179237.57,409.44,294954.45,10.1449559744101
1215,1831215,Sousel,15.16,41.26,205.26,846.47,9103.78,25726.25,0,35938.18,1.74034769975787
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,54.61,14452.75,6956.03,11738.33,84491.68,18968.36,102.32,136764.08,3.43757898705542
714,1830714,Vila Vi�osa,33.1,48.49,318.07,81.35,3831.52,1793.31,0,6105.84,0.386665822303844
201,1840201,Aljustrel,867.38,49.17,210.05,7458.51,53427.05,87022.3,0,149034.46,3.8285626942739
202,1840202,Almod�var,16.4,18.6,150.56,387.1,2709.01,481.39,0,3763.06,0.0963750448189315
203,1840203,Alvito,110.69,1430.7,220.06,2036.07,29460.95,9463.37,580.77,43302.61,1.88559155236229
204,1840204,Barrancos,0,106.17,423.44,0,1756.08,57.22,0,2342.91,0.184104196133899
205,1840205,Beja,32.88,969.11,396.42,1703.88,13100.05,39299.98,0,55502.32,0.572797093821274
206,1840206,Castro Verde,290.56,711.59,1408.87,1517.74,41774.01,22132.45,62.06,67897.28,1.33822023375446
207,1840207,Cuba,137.26,8029.99,2701.62,44650,30455.24,45819.97,41.43,131835.51,9.05588061546916
208,1840208,Ferreira do Alentejo,2873.66,25319.08,6634.87,47062.24,32344.73,238594.43,3414.55,356243.56,6.58710032912984
209,1840209,M�rtola,0,18.07,10.92,2.76,135.65,381.67,0,549.07,0.00609955786620454
210,1840210,Moura,0,156.02,103.98,63.6,4495.65,9647.66,43.03,14509.94,0.198706417244118
212,1840212,Ourique,2540.66,960.2,38.15,263.65,4399.97,935.11,30.15,9167.89,0.206530524892994
213,1840213,Serpa,0,1236.43,22891.89,44002.74,346683.84,465031.35,0,879846.25,10.1662266309246
214,1840214,Vidigueira,3.32,99.4,10.96,48.25,521.09,3161.95,5.8,3850.77,0.167928568313637
1403,1851403,Almeirim,881.25,8067.85,1120.49,118.56,5789.56,27701.63,441.85,44121.19,4.57593756482058
1404,1851404,Alpiar�a,1364.6,1130.1,4139.09,0,2651.64,23033.81,390.81,32710.05,6.6348985801217
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,301.74,37978.08,1120.71,396.03,16733.7,7879.88,18.66,64428.8,2.23773270352876
1406,1851406,Cartaxo,1651.49,857.11,97.57,104,3157.01,9929.41,4.59,15801.18,2.26442820292347
1407,1851407,Chamusca,11069.26,31689.2,14731.14,5525.44,19269.84,23082.95,398.31,105766.14,3.28068922733335
1409,1851409,Coruche,195258.92,2483695.2,69468.54,43119.18,535806,494047.42,12943.6,3834338.86,68.6726759201218
1412,1851412,Goleg�,28505.15,253.01,8121.4,540.93,3155.59,15632.58,0,56208.66,9.6528696548171
1414,1851414,Rio Maior,363.62,271.08,5168.71,2490.92,9839.8,8234.67,0,26368.8,2.85809668328636
1415,1851415,Salvaterra de Magos,17666.28,115099.82,17844.19,1470.28,118824.72,90246.71,495.33,361647.33,44.0496138855055
1416,1851416,Santar�m,0,0,0,0,0,0,0,0,0
801,1500801,Albufeira,6.64,207.83,0,23.9,0,1000.92,244.32,1483.61,0.437256115531978
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,1106.91,16189.5,32910.72,28451.54,0,40702.87,1048.98,120410.52,16.871307271963
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,215.66,0.45,0.49,0,93.79,11.78,322.17,0.215787006028131
807,1500807,Lagos,537.96,1000.29,2608.02,1489.27,0,2341.39,27.16,8004.09,3.41617157490397
808,1500808,Loul�,311.71,886.73,63.89,0,115.56,9362.55,1978.04,12718.48,0.915789170506912
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olh�o,0,0,0,0,0,0,0,0,0
811,1500811,Portim�o,0,0,0,0,0,0,0,0,0
812,1500812,S�o Br�s de Alportel,0,32.26,2.61,0,0,79.56,3.72,118.15,0.0384477709079076
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,63.09,1259.02,419.35,0,0,25021.87,325.38,27088.71,2.45546682378535
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo Ant�nio,0,0,0,0,0,0,0,0,0
