Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,nha
407,1180407,Mirandela,406.62,874.23,267.06,67.22,0,833.89,11.19,2460.21,0.0990661995651124
408,1180408,Mogadouro,294.63,233.58,301.23,58.37,0,439.31,0,1327.12,0.0404646766472543
1706,1181706,Montalegre,0,0,0,0,0,0,0,0,0
1707,1181707,Mur�a,1208.36,595.9,39.65,0,0,626.82,0,2470.73,0.519934764309764
1712,1181712,Valpa�os,2060.21,810.98,266.21,0,23.18,438.02,0,3598.6,0.163855750842364
1713,1181713,Vila Pouca de Aguiar,0,0,0,0,0,0,0,0,0
411,1180411,Vimioso,0,0,0,0,0,0,0,0,0
412,1180412,Vinhais,0,0,0,0,0,0,0,0,0
101,1610101,�gueda,13690.49,7363.84,26394.65,6858.46,0,558.17,0,54865.61,28.8311140304782
102,1610102,Albergaria-a-Velha,2253.35,0,13420.08,2291.57,0,29.38,0,17994.38,8.55652876842606
103,1610103,Anadia,553,62.35,2199.37,510.12,0,16.04,5.22,3346.1,0.971009866511898
105,1610105,Aveiro,3100.08,64.58,18856.54,8814.51,0,1584.31,1536.65,33956.67,14.0085272277228
108,1610108,Estarreja,5293.85,13365.42,282136.3,68848.33,0,5129.43,0,374773.33,118.1132461393
110,1610110,�lhavo,580.92,28.69,5516.75,4596.02,0,997.01,0,11719.39,14.2571654501217
111,1610111,Mealhada,3086.83,188.51,5264.19,1928.7,0,27.43,0,10495.66,6.145
112,1610112,Murtosa,33.67,0,22274.84,17171.26,0,12105.68,0,51585.45,35.8980167014614
114,1610114,Oliveira do Bairro,7520.44,9755.31,29869.21,743.52,407.87,10861.37,30.7,59188.42,33.2706127037662
115,1610115,Ovar,6876.56,29.2,47463.72,3019.81,0,4839.32,0,62228.61,37.1958218768679
117,1610117,Sever do Vouga,20017.96,3359.66,5506.93,0,0,410.55,136.85,29431.95,45.4196759259259
118,1610118,Vagos,476.01,38.09,24406.82,3568.43,0,3646.5,443.27,32579.12,12.9745599362804
602,1620602,Cantanhede,3534.61,616.29,53779.53,1900.15,0,4392.29,623.15,64846.02,11.2287480519481
603,1620603,Coimbra,75676.91,26076.53,15547.52,6027.65,8230.8,3824.91,193.05,135577.37,26.1127446070878
604,1620604,Condeixa-a-Nova,14746.32,3609.34,7111.65,488.17,4373.7,169.16,0,30498.34,16.0180357142857
605,1620605,Figueira da Foz,11335.91,147527.2,46041.48,3030.72,6928.14,4189.84,99.96,219153.25,39.7809493555999
608,1620608,Mira,677.7,564.75,15891.44,3185.93,2597.64,999.66,132.54,24049.66,22.4553314659197
610,1620610,Montemor-o-Velho,8616.96,6765.7,5304.21,473.27,617.85,218.55,0,21996.54,2.60406534864449
613,1620613,Penacova,2744.35,102.78,945.64,0,0,71.03,0,3863.8,4.87238335435057
615,1620615,Soure,113715.35,233017.96,62663.37,19830.44,0,2975.27,125.64,432328.03,88.2662372396897
1004,1631004,Batalha,2375.68,844.69,3138.75,259.42,0,6761.85,61.94,13442.33,13.6055971659919
1009,1631009,Leiria,3784.95,421.71,1388.57,302.63,590.45,597.26,35.43,7121,1.46221765913758
1010,1631010,Marinha Grande,351.64,24.68,213.41,0,0,57.19,0,646.92,4.20077922077922
1015,1631015,Pombal,23796.08,14036.22,26277.38,2578.68,875.84,2010.21,339.58,69913.99,17.0189849074976
1016,1631016,Porto de M�s,42.36,101.66,137.53,0,0,1759.94,33.13,2074.62,0.619289552238806
1002,1641002,Alvai�zere,91.49,40.66,260.68,5.85,0,52.94,0,451.62,0.315157013258897
1003,1641003,Ansi�o,609.93,284.63,3184.88,0,0,95.09,0,4174.53,1.74666527196653
601,1640601,Arganil,7650.56,384.93,21015.06,1385.18,0,511.87,0,30947.6,22.1687679083095
1007,1641007,Castanheira de P�ra,205.94,0,137.47,0,0,17.78,0,361.19,4.01322222222222
1008,1641008,Figueir� dos Vinhos,1060.26,25.25,992.54,36.34,0,0,0,2114.39,5.53505235602094
606,1640606,G�is,309.17,7.63,74.3,0,0,0,0,391.1,2.30058823529412
607,1640607,Lous�,708.47,14.75,712.2,0,0,104.67,0,1540.09,3.75631707317073
609,1640609,Miranda do Corvo,5236.08,598.41,5118.67,0,0,1971.9,0,12925.06,18.7048625180897
611,1640611,Oliveira do Hospital,4554.14,708.43,10387.7,218.51,0,339.72,0,16208.5,5.45190043726875
612,1640612,Pampilhosa da Serra,135.71,50.26,47.18,0,0,7.81,0,240.96,0.545158371040724
1013,1641013,Pedr�g�o Grande,320.35,12.56,351.82,0,0,0,13.36,698.09,1.43051229508197
614,1640614,Penela,1424.86,196.53,3131.4,975.72,0,35.31,0,5763.82,5.0962157382847
616,1640616,T�bua,1595.3,329.69,5170.35,306.17,0,267.66,0,7669.17,3.59211709601874
617,1640617,Vila Nova de Poiares,180.24,20.03,158.53,0,0,10.37,15.9,385.07,1.47536398467433
901,1650901,Aguiar da Beira,4890.24,2579.47,16335.26,0,0,3576.43,0,27381.4,9.13017672557519
1802,1651802,Carregal do Sal,691.25,57.6,1850.37,0,0,238.55,11.27,2849.04,2.02202980837473
1803,1651803,Castro Daire,2151.7,1240.19,262.73,0,0,13.99,0.88,3669.49,1.18984760051881
1806,1651806,Mangualde,870.84,472.13,2937.81,3.53,0,221.76,0,4506.07,1.19937982432792
1808,1651808,Mort�gua,0,0,0,0,0,0,0,0,0
1809,1651809,Nelas,772.58,257.53,2000.59,111.54,0,396.54,0,3538.78,1.27799927771759
1810,1651810,Oliveira de Frades,1741.69,182.98,606.46,10.6,0,1.32,0,2543.05,1.70789120214909
1811,1651811,Penalva do Castelo,1124.98,112.95,467.62,19.54,0,258.58,0,1983.67,0.768864341085271
1814,1651814,Santa Comba D�o,1452.78,684.28,1724.75,42.35,0,69.94,0,3974.1,3.22573051948052
1816,1651816,S�o Pedro do Sul,9527.28,2358.62,1914.15,156.19,0,270.27,7.02,14233.53,3.75951664025357
1817,1651817,S�t�o,1460.44,426.95,406.43,21.59,0,52.94,0,2368.35,0.857787033683448
1821,1651821,Tondela,21754.17,4825.22,15995.59,123.83,0,1321.88,0,44020.69,10.5036244333095
1822,1651822,Vila Nova de Paiva,4862.5,5771.74,705.37,0,0,0,0,11339.61,7.07840823970038
1823,1651823,Viseu,3219.07,487.94,1397.22,96.26,7.73,462.38,39.97,5710.57,0.980018877638579
1824,1651824,Vouzela,5977.31,2439.72,3966.99,47.71,0,712.13,0,13143.86,6.51331020812686
1413,1661413,Ma��o,0,0,0,0,0,0,0,0,0
506,1660506,Oleiros,2653.2,262.04,1575.95,0,0,280.54,0,4771.73,3.99977367979883
508,1660508,Proen�a-a-Nova,0,0,0,0,0,0,0,0,0
509,1660509,Sert�,420.51,65.29,538.13,49.75,0,30.67,30.09,1134.44,0.460592773041007
510,1660510,Vila de Rei,77.26,83.7,39.12,0,0,44.25,0,244.33,0.718617647058824
905,1670905,Fornos de Algodres,874.23,112.95,2149.21,29.2,0,52.55,0,3218.14,1.13594775855983
906,1670906,Gouveia,7597.02,14550.22,12425.23,0,0,2890.47,45.66,37508.6,5.64208784596871
912,1670912,Seia,4659.19,5379.81,17805.05,19.44,0,1497.13,26.43,29387.05,5.407995951417
902,1680902,Almeida,1992.44,759.02,3954.23,0,0,203.17,175.95,7084.81,0.357728351426408
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,548.94,2525.11,808.51,1059.35,0,3343.33,35.68,8320.92,0.348695469974437
907,1680907,Guarda,5792.3,14045.9,5731.16,2513.27,0,2138.03,212.45,30433.11,1.58110504987531
908,1680908,Manteigas,68.62,15.25,629.44,0,0,29.15,0,742.46,2.57798611111111
909,1680909,M�da,322.59,183.43,333.93,51.34,0,477.44,0,1368.73,0.147922835837026
910,1680910,Pinhel,378.83,549.16,1344.54,607.08,0,605.22,15.62,3500.45,0.185287423247936
911,1680911,Sabugal,989.44,3982.62,512.26,122,0,162.68,0,5769,0.288522130532633
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,229.91,116.9,2301.34,629.11,951.75,91.09,0,4320.1,0.357417059650865
511,1690511,Vila Velha de R�d�o,30.5,47.44,1046.01,7.83,411.22,69.13,0,1612.13,0.285585473870682
501,16A0501,Belmonte,304.96,291.41,2301.37,2339.98,324.56,2082.66,191.11,7836.05,1.58464105156724
503,16A0503,Covilh�,0,0,0,0,0,0,0,0,0
504,16A0504,Fund�o,1646.81,1454.8,5430.06,1990.01,2622.78,4094.55,1588.65,18827.66,0.730518759942576
1001,16B1001,Alcoba�a,752.25,1382.51,7484.46,307.35,927.31,39319.11,105.09,50278.08,6.86202811519039
1101,16B1101,Alenquer,142.49,62.24,178.65,346.97,394.07,1182.29,14.36,2321.07,0.212260631001372
1102,16B1102,Arruda dos Vinhos,3.39,0,16.45,0,0,9.48,58.64,87.96,0.0312357954545455
1005,16B1005,Bombarral,0,27.11,972.31,262.7,0,3237.87,13.92,4513.91,1.06510382255781
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,1399.45,899.65,4927.69,61.06,876.35,75150.15,154.04,83468.39,17.9695134553283
1108,16B1108,Lourinh�,230.42,211.22,14489.2,163.59,0,11315.92,14235.69,40646.04,7.20802269906012
1011,16B1011,Nazar�,0,29.37,1554.54,187.18,155.73,514.04,0,2440.86,2.59390010626993
1012,16B1012,�bidos,64.38,60.99,1391.14,22.26,0,2554.98,74.97,4168.72,1.3339904
1014,16B1014,Peniche,0,13.66,2713.1,48.03,0,814.65,4913.48,8502.92,3.49195893223819
1112,16B1112,Sobral de Monte Agra�o,14.74,6.55,97.12,0,95.21,48.05,235.37,497.04,0.192725862737495
1113,16B1113,Torres Vedras,345.63,241.94,1794.57,572.1,144.02,13458.13,446.48,17002.87,1.16994908140095
1401,16C1401,Abrantes,508.27,311.74,2698.12,40.56,2973.38,666.28,5.28,7203.63,0.557772357723577
1402,16C1402,Alcanena,0,36.14,82.12,81.35,161.83,242.8,0,604.24,0.137859913301392
1408,16C1408,Const�ncia,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,3727.35,869.72,8516.5,214.82,0,6983.34,0,20311.73,39.7489823874755
1411,16C1411,Ferreira do Z�zere,426.95,379.51,2627.87,182.09,0,4157.44,150.64,7924.5,3.50176756517897
1421,16C1421,Our�m,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,1254.76,332.52,3620.43,276.08,2324,709.75,48.77,8566.31,1.26570774231678
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,0,0,78.88,3.15,0,82.03,1.41431034482759
1107,1711107,Loures,1516.18,137.13,6387.43,387.85,0,1844,888.04,11160.63,2.60397340177322
1109,1711109,Mafra,7031.14,2812.46,45140.8,257.85,0,135664.58,25971.39,216878.22,23.3553973723885
1116,1711116,Odivelas,2.74,0,8.13,0,0,5.28,0,16.15,0.034
1110,1711110,Oeiras,0,0,9.6,0,0,0,0,9.6,0.096
1111,1711111,Sintra,40.66,85.84,931.6,110.67,114.86,167.08,48.79,1499.5,0.291334758111521
1114,1711114,Vila Franca de Xira,1036.88,24641.17,198.69,1652.33,19313.09,12104.55,16.66,58963.37,4.38976846337105
1502,1721502,Alcochete,8.37,1313.24,2232.02,143.57,3556.72,171.23,0,7425.15,2.20004444444444
1503,1721503,Almada,12.32,10.27,844.39,0.99,0,19.79,7.18,894.94,2.11070754716981
1504,1721504,Barreiro,10.89,14.52,329.29,0,0,44.8,0,399.5,2.4066265060241
1506,1721506,Moita,135,180,2193.86,3901.23,157.01,87.4,11.08,6665.58,7.18273706896552
1507,1721507,Montijo,83.7,744.69,1078.44,1374.41,2130.87,1163.07,75.96,6651.14,0.443912434091971
1508,1721508,Palmela,64.04,3510.88,3242.39,3736.76,8523.29,6430.07,727.91,26235.34,0.898809140429614
1510,1721510,Seixal,0,276.57,1835.99,0,0,639.31,48.65,2800.52,4.10633431085044
1511,1721511,Sesimbra,731.92,884.4,2635.29,230.1,559.92,1708.35,0,6749.98,3.63684267241379
1512,1721512,Set�bal,124.4,2829.71,5635.19,859.11,624.04,12192.14,209.3,22473.89,7.74427636113026
1501,1811501,Alc�cer do Sal,0,361443.99,2800.4,2281.29,25402.9,7829.44,2294.53,402052.55,4.14705205829869
1505,1811505,Gr�ndola,1056.7,11734.02,1360.14,1284.14,2690.52,1886.22,242.8,20254.54,0.530584691151045
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cac�m,5822.8,48165.55,13002.27,445.21,70866.6,92287.39,6011.77,236601.59,3.83011606824878
1513,1811513,Sines,711.58,569.27,1508.41,3566.05,3418.97,2818.1,0,12592.38,1.41423854447439
1201,1821201,Alter do Ch�o,78.78,17.51,690.34,1059.43,1786.12,10401.1,0,14033.28,0.422015457251977
1202,1821202,Arronches,896.09,138.93,78.52,1756.15,480.34,996.55,0,4346.58,0.168224320767861
1203,1821203,Avis,336.48,134.59,3773.36,16451.71,112963.09,130370.73,0,264029.96,5.67123378297104
1204,1821204,Campo Maior,0,96.06,142.24,585.95,6430.68,10123.45,0,17378.38,0.944939372519167
1205,1821205,Castelo de Vide,0,0,307.14,0,0,1031.8,0,1338.94,0.0661433581978956
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,3423.86,1968.57,5456.57,2203.5,14999.5,29752.45,51.99,57856.44,1.11541237709659
1208,1821208,Fronteira,0,222.66,121.07,790.68,74298.32,32393.78,0,107826.51,5.0177537344688
1209,1821209,Gavi�o,1802.68,557.97,4594.74,46.77,6718.21,992.26,0,14712.63,1.03340802135281
1210,1821210,Marv�o,81.83,218.22,4480.19,0,0,3491.99,37.97,8310.2,0.966077656358986
1211,1821211,Monforte,0,45.55,244.78,62.64,34269.64,31023.98,0,65646.59,1.70510623376623
707,1820707,Mora,1519.79,194.31,1083.4,2079.68,27825.71,3521.36,0,36224.25,0.883949487554905
1212,1821212,Nisa,0,471.81,5286.28,0,286.87,725.31,0,6770.27,0.242444762757386
1213,1821213,Ponte de Sor,2826.01,2583.39,3188.38,213.24,14306.79,2279,0,25396.81,0.451426616185855
1214,1821214,Portalegre,311.06,153.61,956.95,24.15,1343.3,2338.47,5.35,5132.89,0.185947326474424
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,7593.63,10110.2,1019.03,4933.72,95644.21,41579.78,7730.79,168611.36,2.90568966705728
703,1830703,Borba,52.52,315.13,70.06,681.66,2278.8,12359.13,0,15757.3,1.85336391437309
704,1830704,Estremoz,2012.77,1519.76,4137.47,5624.23,46546.76,66312.46,2758.72,128912.17,3.37086970164475
705,1830705,�vora,13306.64,25408.42,23248.76,15858.11,100734.95,74597.13,30.86,253184.87,2.37031194120676
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mour�o,0,3.95,42.34,39.33,262.03,1692.77,0,2040.42,0.0954403854249497
709,1830709,Portel,30.5,264.3,1215.56,2611.24,11510.86,10619.08,0,26251.54,0.6378080128283
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,635.14,4445.99,2917.07,9429.85,12132.58,199537.04,481.69,229579.36,7.89638027103254
1215,1831215,Sousel,23.21,30.95,439.23,1209.24,11006.3,28584.72,0,41293.65,1.99969249394673
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,83.59,13307.32,3773.93,23480.19,102023.72,21075.96,120.38,163865.09,4.1187656151816
714,1830714,Vila Vi�osa,0,36.37,45.71,25.08,140.05,1992.57,0,2239.78,0.141839022227851
201,1840201,Aljustrel,1327.61,36.88,101.43,10445.41,50026.41,96691.44,0,158629.18,4.07504251547769
202,1840202,Almod�var,25.12,13.95,12.16,0,112.82,534.88,0,698.93,0.0179001690313989
203,1840203,Alvito,169.42,1073.02,137.17,222.81,5978.67,10514.85,683.26,18779.2,0.817731330285217
204,1840204,Barrancos,0,79.63,0,0,0,63.58,0,143.21,0.0112533396196763
205,1840205,Beja,50.32,847.6,653.43,3119.17,20038.56,43666.64,0,68375.72,0.705653632207396
206,1840206,Castro Verde,444.74,619.08,0,2168.2,5692.8,24591.61,73.01,33589.44,0.662030470859531
207,1840207,Cuba,210.09,6022.49,2473.42,63789.58,51558.47,50911.08,48.74,175013.87,12.0218347300453
208,1840208,Ferreira do Alentejo,4398.46,22181.64,1074.37,74436.29,55226.35,265104.91,4017.12,426439.14,7.88504752043194
209,1840209,M�rtola,0,13.55,5.31,0,67.89,435.55,0,522.3,0.00580217289875358
210,1840210,Moura,0,346.87,283.1,256.32,2581.63,31776.03,150.05,35394,0.484703240119416
212,1840212,Ourique,3888.76,865.32,301.96,376.64,19632.04,1039.01,35.46,26139.19,0.588853120072088
213,1840213,Serpa,0,927.32,7274.08,6921.85,114951.25,516701.5,0,646776,7.47320500080882
214,1840214,Vidigueira,37.95,556.62,88.56,179.22,2649.88,26232.46,50.99,29795.68,1.29936243513148
1403,1851403,Almeirim,1348.86,7209.27,4327.16,145.77,19126.04,30779.59,519.83,63456.52,6.58126114913918
1404,1851404,Alpiar�a,2088.67,847.58,10858.62,0,18840.55,25593.12,459.78,58688.32,11.9043245436105
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,461.85,35292.86,1436.3,1014.04,24930.07,8755.42,21.96,71912.5,2.49765559877744
1406,1851406,Cartaxo,2527.79,781.13,457.22,222.44,5837.11,11075.37,5.4,20906.46,2.99605331040413
1407,1851407,Chamusca,16942.74,28753.96,22300.76,2129.68,46660.87,25647.72,468.6,142904.33,4.43265392847173
1409,1851409,Coruche,298865.7,2294561.18,168606.43,83799.49,2166356.21,548941.57,15227.76,5576358.34,99.8720934897466
1412,1851412,Goleg�,43630.33,189.76,31118.85,637.12,70328.08,17369.53,0,163273.67,28.0394418684527
1414,1851414,Rio Maior,157.3,69.91,2957.68,1328.72,2861.8,3146.26,0,10521.67,1.14043680901799
1415,1851415,Salvaterra de Magos,27040.23,106605.03,24342.32,3991.33,295367.64,100274.12,582.74,558203.41,67.9906711327649
1416,1851416,Santar�m,22393.47,4683.06,21675.25,12331.88,59964.02,47998.39,538.14,169584.21,7.34989858275907
801,1500801,Albufeira,10.17,155.87,0,34.14,0,1112.13,287.43,1599.74,0.471482463896257
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,1694.25,12142.12,43880.96,40645.06,0,45225.41,1234.09,144821.89,20.2917037971136
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,4456.74,13.78,16.08,0,2370.85,315.38,7172.83,4.80430676490288
807,1500807,Lagos,823.41,750.21,3102.21,2127.53,0,2601.54,31.95,9436.85,4.02767819035425
808,1500808,Loul�,477.1,665.05,85.19,0,135.96,10402.84,2327.1,14093.24,1.01477822580645
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olh�o,0,0,0,0,0,0,0,0,0
811,1500811,Portim�o,25.41,304.96,252.28,24.39,172.98,756.51,183.32,1719.85,0.707466063348416
812,1500812,S�o Br�s de Alportel,0,28.63,3.48,0,0,88.4,4.37,124.88,0.0406378132118451
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,77.26,944.26,559.14,0,0,27802.07,382.8,29765.53,2.69810823060189
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo Ant�nio,0,325.3,203.97,0,0,3400.28,0,3929.55,3.2800918196995
