Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,nha
902,1680902,Almeida,1301.73,1012.03,3017.02,0,0,182.85,149.56,5513.63,0.278395859631406
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,358.64,3482.7,722.12,769.08,0,3009,30.33,8341.54,0.34955956920756
907,1680907,Guarda,3839.7,18727.86,4430.47,1805.91,0,1924.22,180.59,30728.16,1.59643391521197
908,1680908,Manteigas,61.02,20.33,478.95,0,0,26.24,0,586.54,2.03659722222222
909,1680909,M�da,220.83,244.57,249.63,35.94,0,429.7,0,1180.67,0.127598616664865
910,1680910,Pinhel,246.79,732.22,1027.5,424.95,0,544.7,13.28,2976.16,0.157535464746983
911,1680911,Sabugal,650.31,5312.42,500.43,88.24,0,146.41,0,6697.81,0.33497424356089
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,150.21,155.87,1842.17,440.38,808.99,81.98,0,3479.6,0.287879540001655
511,1690511,Vila Velha de R�d�o,19.92,63.25,953.05,5.48,352.02,62.21,0,1455.93,0.257914968999114
501,16A0501,Belmonte,199.24,388.55,1802.97,1640.86,275.87,1874.39,162.44,6181.88,1.25012740141557
503,16A0503,Covilh�,0,0,0,0,0,0,0,0,0
504,16A0504,Fund�o,1126.83,1939.73,4348.22,1697.37,2270.15,3685.09,1350.36,15067.39,0.584619175105731
1001,16B1001,Alcoba�a,491.47,1843.34,9844.33,964.79,1655.25,35346.53,89.33,50145.71,6.84396205814112
1101,16B1101,Alenquer,0,0,0,0,0,0,0,0,0
1102,16B1102,Arruda dos Vinhos,2.21,0,45.17,20.61,131.37,8.54,49.84,207.9,0.073828125
1005,16B1005,Bombarral,0,36.14,715.88,183.89,0,2914.08,11.84,3849.99,0.908445021236432
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,914.31,1199.53,3283.6,0,744.9,67635.14,130.93,73777.48,15.883203444564
1108,16B1108,Lourinh�,150.54,281.62,9240.1,139.14,0,10184.33,12100.34,19995.73,3.54597091682923
1011,16B1011,Nazar�,0,29.13,1036.7,193.73,236.52,344.14,0,1840.22,1.9556004250797
1012,16B1012,�bidos,0,0,0,0,0,0,0,0,0
1014,16B1014,Peniche,0,13.01,1448.07,3.16,0,523.96,2984.66,1988.2,0.816509240246407
1112,16B1112,Sobral de Monte Agra�o,0,0,0,0,0,0,0,0,0
1113,16B1113,Torres Vedras,0,0,0,0,0,0,0,0,0
1401,16C1401,Abrantes,346.46,415.66,1729.95,103.72,1804.79,599.65,4.48,5000.23,0.387164537359659
1402,16C1402,Alcanena,0,0,0,0,0,0,0,0,0
1408,16C1408,Const�ncia,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,0,0,0,0,0,0,0,0,0
1411,16C1411,Ferreira do Z�zere,278.94,506.02,1496.67,127.46,0,3741.7,128.04,6150.79,2.71798055678303
1421,16C1421,Our�m,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,0,0,0,0,0,0,0,0,0
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,0,0,0,0,0,0,0
1107,1711107,Loures,990.57,167.39,4974.02,1751.72,4715.65,1659.6,754.83,14258.95,3.32686654223052
1109,1711109,Mafra,4662.58,3749.94,41178.88,21423.08,56635.34,122098.12,22075.68,249747.94,26.8951044583244
1116,1711116,Odivelas,0,0,0,0,0,0,0,0,0
1110,1711110,Oeiras,0,0,0,0,0,0,0,0,0
1111,1711111,Sintra,0,0,0,0,0,0,0,0,0
1114,1711114,Vila Franca de Xira,0,0,0,0,0,0,0,0,0
1502,1721502,Alcochete,4.54,1174.32,1206.9,106.59,2536.87,128.02,0,5157.24,1.52807111111111
1503,1721503,Almada,2.52,4.29,226.81,1.48,205.9,5.58,1.91,446.58,1.05325471698113
1504,1721504,Barreiro,4.43,12.04,420.95,0,0,25.08,0,462.5,2.78614457831325
1506,1721506,Moita,53,144.21,1055.37,1592.16,0,47.27,5.66,2892.01,3.1163900862069
1507,1721507,Montijo,54.68,812.49,889.21,597.05,984.1,1046.76,64.57,4384.29,0.29261763331776
1508,1721508,Palmela,41.84,3972.68,2063.33,1984.28,5450.43,5787.06,618.73,19299.62,0.661194970708143
1510,1721510,Seixal,0,354.53,11705.43,0,11190.66,553.18,39.75,23803.8,34.9029325513197
1511,1721511,Sesimbra,478.19,1179.2,18002.6,2734.93,8206.58,1537.51,0,32139.01,17.3162769396552
1512,1721512,Set�bal,72.25,3047.1,4384.25,534.56,471.5,9753.83,158.14,18263.49,6.29341488628532
1501,1811501,Alc�cer do Sal,0,376817.49,12599.68,536,46018.07,6831.83,1890.93,442803.07,4.56738150986601
1505,1811505,Gr�ndola,690.38,13095.01,1002.62,845.83,7116.22,1697.6,206.38,24447.66,0.64042699219364
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cac�m,3202.25,43876.58,5885.56,1038.04,28148.28,69915.43,4301.4,152066.14,2.46165279891216
1513,1811513,Sines,464.9,759.02,16352.74,2528.3,99100.93,2536.29,0,121742.18,13.672751572327
1201,1821201,Alter do Ch�o,51.47,23.34,14353.26,781.28,54439.73,9360.99,0,79010.07,2.37602832827113
1202,1821202,Arronches,585.44,185.24,1598.26,657.21,6017.97,896.9,0,9941.02,0.384744175245762
1203,1821203,Avis,213.47,174.26,4926.04,12544.26,167850.32,113936.53,0,299644.88,6.43622476157746
1204,1821204,Campo Maior,0,63.25,1173.97,669.35,4439.64,4314.85,0,10661.06,0.579688978304606
1205,1821205,Castelo de Vide,0,0,2832.62,3030.91,35400.49,203.21,0,41467.23,2.04847255841525
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,1796.38,1817.1,1716.76,118.65,5642.17,21503.68,35.48,32594.74,0.628392905340274
1208,1821208,Fronteira,0,292.22,938.44,1104.1,12714.14,28697.41,0,43746.31,2.03575364139792
1209,1821209,Gavi�o,1177.75,743.96,4829.71,7507.06,30031.87,893.04,0,45183.39,3.17365947882279
1210,1821210,Marv�o,53.46,290.96,9038.6,499.32,81568.22,3142.79,32.27,94593.35,10.9966693792141
1211,1821211,Monforte,0,56.05,482.77,0,23787.54,25768.5,0,50094.86,1.30116519480519
707,1820707,Mora,916.56,239.16,9808.61,5230.09,83475.38,2883.65,0,102553.45,2.50252440214739
1212,1821212,Nisa,0,0,0,0,0,0,0,0,0
1213,1821213,Ponte de Sor,1862.93,3054.17,1667.32,958.9,8513.52,1995.76,0,18052.6,0.320883769707958
1214,1821214,Portalegre,0,0,0,0,0,0,0,0,0
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,4961.17,11548.01,2321.56,3227.82,42555.32,37421.8,6571.17,102035.68,1.75838698559316
703,1830703,Borba,34.31,420.17,6546.63,2835.15,14211.24,11123.22,0,35170.72,4.13675840978593
704,1830704,Estremoz,1315.01,1954.79,3802.23,2332.03,75391.56,59681.21,2344.91,144476.83,3.77786339983788
705,1830705,�vora,8950.53,31129.47,18361.04,5685.96,58523.68,67137.42,26.23,189788.1,1.77679258531105
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mour�o,0,0,0,0,0,0,0,0,0
709,1830709,Portel,19.92,352.4,1610.39,1253.56,31380.93,9557.17,0,44174.37,1.07326149809276
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,376.88,5384.01,15720.53,5675.03,77570.06,162790.25,371.87,267516.76,9.20123684391553
1215,1831215,Sousel,15.16,41.26,205.26,846.47,9103.78,25726.25,0,35938.18,1.74034769975787
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,45.95,12159.8,5852.44,9876.02,71086.93,15959,86.09,114980.14,2.89003745130074
714,1830714,Vila Vi�osa,33.1,48.49,318.07,81.35,3831.52,1793.31,0,6105.84,0.386665822303844
201,1840201,Aljustrel,832.84,47.21,201.69,7161.54,51299.79,83557.4,0,143100.47,3.67612377013384
202,1840202,Almod�var,10.93,12.4,100.34,257.98,1805.42,320.82,0,2507.89,0.0642291143779132
203,1840203,Alvito,110.69,1430.7,220.06,2036.07,29460.95,9463.37,580.77,42721.84,1.86030219899848
204,1840204,Barrancos,0,106.17,423.44,0,1756.08,57.22,0,2342.91,0.184104196133899
205,1840205,Beja,0,0,0,0,0,0,0,0,0
206,1840206,Castro Verde,290.56,711.59,1408.87,1517.74,41774.01,22132.45,62.06,67835.22,1.33699706328715
207,1840207,Cuba,137.26,8029.99,2701.62,44650,30455.24,45819.97,41.43,131794.08,9.05303475752164
208,1840208,Ferreira do Alentejo,2749.32,24223.54,6347.78,45025.88,30945.19,228270.57,3266.8,337562.28,6.24167523390407
209,1840209,M�rtola,0,18.07,10.92,2.76,135.65,381.67,0,549.07,0.00609955786620454
210,1840210,Moura,0,156.02,103.98,63.6,4495.65,9647.66,43.03,14466.91,0.198117142778889
212,1840212,Ourique,2416.13,913.13,36.28,250.73,4184.31,889.27,28.67,8689.85,0.195761432755125
213,1840213,Serpa,0,1236.43,22891.89,44002.74,346683.84,465031.35,0,879846.25,10.1662266309246
214,1840214,Vidigueira,3.32,99.4,10.96,48.25,521.09,3161.95,5.8,3844.97,0.16767563560246
1403,1851403,Almeirim,762.48,6980.47,969.47,102.58,5009.25,23968.03,382.3,37792.28,3.91954781165733
1404,1851404,Alpiar�a,1364.6,1130.1,4139.09,0,2651.64,23033.81,390.81,32319.24,6.55562677484787
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,301.74,37978.08,1120.71,396.03,16733.7,7879.88,18.66,64410.14,2.23708460683523
1406,1851406,Cartaxo,1481.71,769,87.54,93.31,2832.46,8908.64,4.12,14172.66,2.03104901117799
1407,1851407,Chamusca,10926.65,31280.93,14541.35,5454.25,19021.58,22785.56,393.18,104010.32,3.22622661993238
1409,1851409,Coruche,195258.92,2483695.2,69468.54,43119.18,535806,494047.42,12943.6,3821395.26,68.4408571684427
1412,1851412,Goleg�,28505.15,253.01,8121.4,540.93,3155.59,15632.58,0,56208.66,9.6528696548171
1414,1851414,Rio Maior,0,0,0,0,0,0,0,0,0
1415,1851415,Salvaterra de Magos,17666.28,115099.82,17844.19,1470.28,118824.72,90246.71,495.33,361152,43.98928136419
1416,1851416,Santar�m,0,0,0,0,0,0,0,0,0
801,1500801,Albufeira,6.64,207.83,0,23.9,0,1000.92,244.32,1239.29,0.365249042145594
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,1106.91,16189.5,32910.72,28451.54,0,40702.87,1048.98,119361.54,16.7243295502312
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,215.66,0.45,0.49,0,93.79,11.78,310.39,0.207896851975887
807,1500807,Lagos,537.96,1000.29,2608.02,1489.27,0,2341.39,27.16,7976.93,3.40457959880495
808,1500808,Loul�,0,0,0,0,0,0,0,0,0
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olh�o,0,0,0,0,0,0,0,0,0
811,1500811,Portim�o,0,0,0,0,0,0,0,0,0
812,1500812,S�o Br�s de Alportel,0,0,0,0,0,0,0,0,0
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,63.09,1259.02,419.35,0,0,25021.87,325.38,26763.33,2.42597262509065
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo Ant�nio,0,0,0,0,0,0,0,0,0
