Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM,irrig_nha
614,1640614,Penela,13.2987,3.9307,31.6661,30.4346,0,0.3531,0,79.6832,0.0704537577365164
616,1640616,T�bua,14.7406,6.5939,52.5925,3.0617,0,2.6766,0,79.6653,0.0373139578454333
617,1640617,Vila Nova de Poiares,1.6823,0.4006,1.6083,0,0,0.1037,0.159,3.9539,0.0151490421455939
901,1650901,Aguiar da Beira,47.4604,51.5893,166.6553,0,0,35.7643,0,301.4693,0.100523274424808
1802,1651802,Carregal do Sal,6.4517,1.1521,19.273,0,0,2.3855,0.1127,29.375,0.0208481192334989
1803,1651803,Castro Daire,21.4741,26.4642,2.7063,0,0,0.1399,0.0088,50.7933,0.0164699416342412
1806,1651806,Mangualde,8.033,9.5895,29.5904,0.0353,0,2.2176,0,49.4658,0.013166302901251
1808,1651808,Mort�gua,0,0,0,0,0,0,0,0,0
1809,1651809,Nelas,7.1158,5.1505,20.6218,1.1154,0,3.9654,0,37.9689,0.0137121343445287
1810,1651810,Oliveira de Frades,16.2795,4.6761,6.7291,0.106,0,0.0132,0,27.8039,0.0186728676964406
1811,1651811,Penalva do Castelo,10.3654,2.259,4.865,0.1954,0,2.5858,0,20.2706,0.00785682170542636
1814,1651814,Santa Comba D�o,13.5592,13.6856,17.587,0.4235,0,0.6994,0,45.9547,0.0373008928571429
1816,1651816,S�o Pedro do Sul,89.445,48.699,21.1138,1.5619,0,2.7027,0.0702,163.5926,0.0432098784997359
1817,1651817,S�t�o,13.7415,8.5729,4.1129,0.2159,0,0.5294,0,27.1726,0.00984157913799348
1821,1651821,Tondela,202.6594,100.4351,171.652,1.2383,0,13.2188,0,489.2036,0.116727177284658
1822,1651822,Vila Nova de Paiva,56.2449,118.0045,10.2899,0,0,0,0,184.5393,0.115193071161049
1823,1651823,Viseu,30.2898,9.7928,14.3647,1.0186,0.0773,4.6238,0.3997,60.5667,0.0103941479320405
1824,1651824,Vouzela,55.895,51.2341,42.0249,0.4771,0,7.1213,0,156.7524,0.0776771060455897
1413,1661413,Ma��o,0,0,0,0,0,0,0,0,0
506,1660506,Oleiros,24.7632,5.2409,16.1116,0,0,2.8054,0,48.9211,0.0410067896060352
508,1660508,Proen�a-a-Nova,0,0,0,0,0,0,0,0,0
509,1660509,Sert�,3.9248,1.3057,5.2883,0.4975,0,0.3067,0.3009,11.6239,0.00471940722695899
510,1660510,Vila de Rei,0.7211,1.6739,0.3022,0,0,0.4425,0,3.1397,0.00923441176470588
905,1670905,Fornos de Algodres,8.033,2.259,21.4921,0.292,0,0.5255,0,32.6016,0.011507800917755
906,1670906,Gouveia,70.605,292.7212,137.3302,0,0,28.9047,0.4566,530.0177,0.0797258874849579
912,1670912,Seia,44.1815,117.7221,196.5424,0.1944,0,14.9713,0.2643,373.876,0.0688030916451969
902,1680902,Almeida,18.5961,15.1805,40.2269,0,0,2.0317,1.7595,77.7947,0.00392803332491795
903,1680903,Celorico da Beira,0,0,0,0,0,0,0,0,0
904,1680904,Figueira de Castelo Rodrigo,5.1234,52.2405,9.6283,10.9869,0,33.4333,0.3568,111.7692,0.00468378661526212
907,1680907,Guarda,54.8529,280.9179,59.0729,25.7987,0,21.3803,2.1245,444.1472,0.0230749792186201
908,1680908,Manteigas,0.8717,0.305,6.386,0,0,0.2915,0,7.8542,0.0272715277777778
909,1680909,M�da,3.1547,3.6686,3.3284,0.5134,0,4.7744,0,15.4395,0.0016685939695234
910,1680910,Pinhel,3.5255,10.9833,13.6999,6.0708,0,6.0522,0.1562,40.4879,0.00214312407368198
911,1680911,Sabugal,9.2901,79.6862,6.6724,1.2605,0,1.6268,0,98.536,0.004928032008002
913,1680913,Trancoso,0,0,0,0,0,0,0,0,0
502,1690502,Castelo Branco,0,0,0,0,0,0,0,0,0
505,1690505,Idanha-a-Nova,0,0,0,0,0,0,0,0,0
507,1690507,Penamacor,2.1458,2.3381,24.5623,6.2911,9.5175,0.9109,0,45.7657,0.00378635724331927
511,1690511,Vila Velha de R�d�o,0.2846,0.9488,12.7074,0.0783,4.1415,0.6913,0,18.8519,0.00333957484499557
501,16A0501,Belmonte,2.8463,5.8282,24.0395,23.4409,3.2456,20.8266,1.9111,82.1382,0.016610353892821
503,16A0503,Covilh�,0,0,0,0,0,0,0,0,0
504,16A0504,Fund�o,16.0976,29.0959,57.9762,24.2481,26.7076,40.9455,15.8865,210.9574,0.00818520932759089
1001,16B1001,Alcoba�a,7.021,27.6502,131.2577,13.7827,19.4735,392.7392,1.0509,592.9752,0.0809301487648424
1101,16B1101,Alenquer,1.3299,1.2447,3.9572,3.6055,1.6997,11.8229,0.1436,23.8035,0.00217681755829904
1102,16B1102,Arruda dos Vinhos,0.0316,0,0.6023,0.2944,1.5455,0.0948,0.5864,3.155,0.00112038352272727
1005,16B1005,Bombarral,0,0.5422,9.545,2.627,0,32.3787,0.1392,45.2321,0.0106729825389335
1104,16B1104,Cadaval,0,0,0,0,0,0,0,0,0
1006,16B1006,Caldas da Rainha,13.0615,17.9929,43.7813,0,8.7635,751.5015,1.5404,836.6411,0.180116490850377
1108,16B1108,Lourinh�,2.1506,4.2243,123.2014,1.9878,0,113.1592,142.3569,387.0802,0.0686434119524738
1011,16B1011,Nazar�,0,0.5874,18.5819,3.7205,3.7407,5.1404,0,31.7709,0.0337629117959617
1012,16B1012,�bidos,0.6009,1.2199,15.9147,0.2226,0,25.5498,0.7497,44.2576,0.014162432
1014,16B1014,Peniche,0,0.2732,27.0172,0.0631,0,8.1465,49.1348,84.6348,0.0347576180698152
1112,16B1112,Sobral de Monte Agra�o,0.1376,0.131,1.0691,0,0.1205,0.4805,2.3537,4.2924,0.00166436603334626
1113,16B1113,Torres Vedras,3.2259,4.8388,15.63,3.2242,1.0461,134.5813,4.4648,167.0111,0.0114918530241519
1401,16C1401,Abrantes,4.9495,6.2348,23.066,1.4817,21.2328,6.6628,0.0528,63.6804,0.00493073170731707
1402,16C1402,Alcanena,0,0.7229,2.4237,6.0603,72.3754,2.428,0,84.0103,0.019167305498517
1408,16C1408,Const�ncia,0,0,0,0,0,0,0,0,0
1410,16C1410,Entroncamento,34.7886,17.3943,9.9461,0,0,69.8334,0,131.9624,0.258243444227006
1411,16C1411,Ferreira do Z�zere,3.9849,7.5902,19.9556,1.8209,0,41.5744,1.5064,76.4324,0.0337748121961997
1421,16C1421,Our�m,0,0,0,0,0,0,0,0,0
1417,16C1417,Sardoal,0,0,0,0,0,0,0,0,0
1418,16C1418,Tomar,11.7657,6.6505,18.1688,2.7608,5.4211,7.0975,0.4877,52.3521,0.00773523936170213
1419,16C1419,Torres Novas,0,0,0,0,0,0,0,0,0
1420,16C1420,Vila Nova da Barquinha,0,0,0,0,0,0,0,0,0
1115,1711115,Amadora,0,0,0,0,0,0,0,0,0
1105,1711105,Cascais,0,0,0,0,0,0,0,0,0
1106,1711106,Lisboa,0,0,0.2215,0.3692,1.03,0.0315,0,1.6522,0.0284862068965517
1107,1711107,Loures,14.1511,2.5109,66.3203,25.0246,55.4782,18.44,8.8804,190.8055,0.044518315445637
1109,1711109,Mafra,66.6083,56.2491,549.0518,306.044,666.2982,1356.6458,259.7139,3260.6111,0.351131929786776
1116,1711116,Odivelas,0.0256,0,0.075,0,0,0.0528,0,0.1534,0.000322947368421053
1110,1711110,Oeiras,0,0,0.3378,0,0,0,0,0.3378,0.003378
1111,1711111,Sintra,0.3795,1.7168,9.0448,0.4233,0,1.6708,0.4879,13.7231,0.00266623275694579
1114,1711114,Vila Franca de Xira,9.6776,397.6744,96.9128,24.038,186.212,121.0455,0.1666,835.7269,0.0622190961882073
1502,1721502,Alcochete,0.0782,21.203,19.3701,1.8329,35.9253,1.7123,0,80.1218,0.0237397925925926
1503,1721503,Almada,0.115,0.2054,9.6472,0.0674,7.7274,0.1979,0.0718,18.0321,0.0425285377358491
1504,1721504,Barreiro,0.1016,0.2904,9.0249,0,0,0.448,0,9.8649,0.059427108433735
1506,1721506,Moita,1.26,3.6,23.4174,37.8514,0,0.874,0.1108,67.1136,0.0723206896551724
1507,1721507,Montijo,0.7812,12.1873,11.8561,8.5293,11.5777,11.6307,0.7596,57.3219,0.00382579590202229
1508,1721508,Palmela,0.5977,59.5902,27.511,28.3469,64.1227,64.3007,7.2791,251.7483,0.00862476617904005
1510,1721510,Seixal,0,5.5314,162.3376,0,136.9398,6.3931,0.4865,311.6884,0.457021114369502
1511,1721511,Sesimbra,6.8312,17.688,240.0347,39.0704,96.548,17.0835,0,417.2558,0.224814547413793
1512,1721512,Set�bal,1.1611,51.4192,65.7629,8.5911,6.2404,121.9214,2.093,257.1891,0.0886247760165403
1501,1811501,Alc�cer do Sal,0,5829.8601,173.2743,7.8977,558.3999,78.2944,22.9453,6670.6717,0.0688059876842464
1505,1811505,Gr�ndola,9.8626,196.4251,13.3683,12.0833,83.7202,18.8622,2.428,336.7497,0.00882144129512234
211,1810211,Odemira,0,0,0,0,0,0,0,0,0
1509,1811509,Santiago do Cac�m,54.3461,781.8725,93.2262,17.6169,393.4094,922.8739,60.1177,2323.4627,0.0376123077670217
1513,1811513,Sines,6.6415,11.3854,218.0366,36.1185,1165.8933,28.181,0,1466.2563,0.164673888140162
1201,1821201,Alter do Ch�o,0.7353,0.3501,191.3768,11.1612,640.4674,104.011,0,948.1018,0.028511767359336
1202,1821202,Arronches,8.3635,2.7786,21.3102,9.3887,70.7996,9.9655,0,122.6061,0.00474518538586578
1203,1821203,Avis,3.1404,2.6918,67.6389,184.5468,2033.5874,1303.7073,0,3595.3126,0.077225547727468
1204,1821204,Campo Maior,0,1.9213,31.6973,19.3634,105.768,97.0842,0,255.8342,0.0139108368223588
1205,1821205,Castelo de Vide,0,0,172.5911,197.8634,1903.1872,10.318,0,2283.9597,0.112827135306032
1206,1821206,Crato,0,0,0,0,0,0,0,0,0
1207,1821207,Elvas,31.956,33.9409,28.5036,2.1107,82.657,297.5245,0.5199,477.2126,0.00920016579911317
1208,1821208,Fronteira,0,4.4532,12.7118,16.024,151.9602,323.9378,0,509.087,0.0236905858811485
1209,1821209,Gavi�o,16.825,11.1595,64.3961,107.2437,353.3161,9.9226,0,562.863,0.0395352251176512
1210,1821210,Marv�o,0.7638,4.3644,120.5146,7.1332,959.6261,34.9199,0.3797,1127.7017,0.131097616833295
1211,1821211,Monforte,0,0.9111,6.9749,0,303.2366,310.2398,0,621.3624,0.0161392831168831
707,1820707,Mora,14.1847,3.8862,141.6771,80.9401,1063.8803,34.7098,0,1339.2782,0.0326812640312347
1212,1821212,Nisa,0,9.4361,54.1134,0,2.2378,7.2531,0,73.0404,0.00261559176365264
1213,1821213,Ponte de Sor,26.6133,45.8125,22.2309,13.6986,100.1591,22.1751,0,230.6895,0.00410049058817256
1214,1821214,Portalegre,2.9033,3.0722,15.8435,0.2415,66.8561,23.3847,0.0535,112.3548,0.00407023619765251
701,1830701,Alandroal,0,0,0,0,0,0,0,0,0
702,1830702,Arraiolos,70.8739,173.2201,30.9541,46.1117,500.6508,415.7978,77.3079,1314.9163,0.022660031364169
703,1830703,Borba,0.4902,6.3026,87.2883,40.5021,167.1911,123.5913,0,425.3656,0.0500312397083039
704,1830704,Estremoz,18.7858,29.3218,50.6964,33.3147,886.9596,663.1246,27.5872,1709.7901,0.0447085767329969
705,1830705,�vora,127.8647,466.9421,244.8139,81.228,688.5139,745.9713,0.3086,2355.6425,0.022053480316435
706,1830706,Montemor-o-Novo,0,0,0,0,0,0,0,0,0
708,1830708,Mour�o,0,0.0791,0.4898,0.3933,12.237,16.9277,0,30.1269,0.0014091819074793
709,1830709,Portel,0.2846,5.2861,21.4718,17.908,369.1874,106.1908,0,520.3287,0.0126419179280352
710,1830710,Redondo,0,0,0,0,0,0,0,0,0
711,1830711,Reguengos de Monsaraz,5.928,88.9197,230.7844,89.2628,1004.7914,1991.5285,4.8169,3416.0317,0.117494383297792
1215,1831215,Sousel,0.2166,0.619,2.7369,12.0924,107.1033,285.8472,0,408.6154,0.0197876707021792
712,1830712,Vendas Novas,0,0,0,0,0,0,0,0,0
713,1830713,Viana do Alentejo,0.7802,216.7914,92.7471,167.6905,994.0198,210.7596,1.2038,1683.9924,0.0423273193414603
714,1830714,Vila Vi�osa,0.4728,0.7274,4.241,1.1621,45.0767,19.9257,0,71.6057,0.00453458932303211
201,1840201,Aljustrel,12.3911,0.7376,2.8007,106.5502,628.5536,966.9144,0,1717.9476,0.0441325455339482
202,1840202,Almod�var,0.2344,0.2791,2.0074,5.5299,31.8707,5.3488,0,45.2703,0.0011594094145367
203,1840203,Alvito,1.5813,21.4605,2.9341,29.0868,346.5994,105.1485,6.8326,513.6432,0.0223663487916394
204,1840204,Barrancos,0,1.5926,5.6459,0,20.6598,0.6358,0,28.5341,0.00224218921892189
205,1840205,Beja,0.4696,14.5367,5.2856,24.3412,154.1183,436.6664,0,635.4178,0.00655766225992549
206,1840206,Castro Verde,4.1509,10.6738,18.7849,21.682,491.459,245.9161,0.7301,793.3968,0.0156374401324477
207,1840207,Cuba,1.9608,120.4499,36.0217,637.8572,358.2969,509.1108,0.4874,1664.1847,0.114314102211842
208,1840208,Ferreira do Alentejo,41.0522,379.7863,88.4648,672.3177,380.5263,2651.0491,40.1712,4253.3676,0.0786466402869716
209,1840209,M�rtola,0,0.2711,0.1456,0.0394,1.5959,4.2408,0,6.2928,6.99060187962408e-05
210,1840210,Moura,0,6.9374,4.1096,2.6931,156.7809,317.7603,1.5005,489.7818,0.00670731834241735
212,1840212,Ourique,36.295,14.4028,0.5087,3.7664,51.7644,10.3901,0.3546,117.482,0.00264658706915972
213,1840213,Serpa,0,18.5464,305.2252,628.6106,4078.6334,5167.015,0,10198.0306,0.117833644535854
214,1840214,Vidigueira,0.3542,11.1324,1.0914,5.1465,45.7738,262.3246,0.5099,326.3328,0.0142310758362043
1403,1851403,Almeirim,12.5893,121.0176,14.9399,1.6937,68.1125,307.7959,5.1983,531.3472,0.055107571043352
1404,1851404,Alpiar�a,19.4943,16.9515,55.1878,0,31.1958,255.9312,4.5978,383.3584,0.0777603245436105
1103,1851103,Azambuja,0,0,0,0,0,0,0,0,0
1405,1851405,Benavente,4.3106,569.6712,14.9428,5.6575,196.8671,87.5542,0.2196,879.223,0.0305370589052515
1406,1851406,Cartaxo,23.5927,12.8566,1.301,1.4857,37.1413,110.3267,0.054,186.758,0.0267638291774147
1407,1851407,Chamusca,158.1323,475.338,196.4152,78.9348,226.704,256.4772,4.686,1396.6875,0.043322916343559
1409,1851409,Coruche,2789.4132,37255.428,926.2473,615.9883,6303.6,5489.4157,152.2776,53532.3701,0.958760098504522
1412,1851412,Goleg�,407.2164,3.7951,108.2854,7.7276,37.1246,173.6953,0,737.8444,0.1267120728147
1414,1851414,Rio Maior,1.7862,1.3983,23.698,12.2364,39.8068,31.4626,0,110.3883,0.0119649143724258
1415,1851415,Salvaterra de Magos,252.3755,1726.4972,237.9225,21.004,1397.9378,1002.7412,5.8274,4644.3056,0.565688867235079
1416,1851416,Santar�m,209.0057,88.6733,82.7567,46.1578,251.8668,479.9839,5.3814,1163.8256,0.0504410176396654
801,1500801,Albufeira,0.0949,3.1174,0,0.3414,0,11.1213,2.8743,17.5493,0.00517220748600059
802,1500802,Alcoutim,0,0,0,0,0,0,0,0,0
803,1500803,Aljezur,0,0,0,0,0,0,0,0,0
804,1500804,Castro Marim,15.813,242.8425,438.8096,406.4506,0,452.2541,12.3409,1568.5107,0.219771710802858
805,1500805,Faro,0,0,0,0,0,0,0,0,0
806,1500806,Lagoa,0,73.5937,0.1378,0.1608,0,23.7085,3.1538,100.7546,0.067484661754856
807,1500807,Lagos,7.6851,15.0043,34.7735,21.2753,0,26.0154,0.3195,105.0731,0.0448455399061033
808,1500808,Loul�,4.4529,13.301,0.8519,0,1.3596,104.0284,23.271,147.2648,0.0106037442396313
809,1500809,Monchique,0,0,0,0,0,0,0,0,0
810,1500810,Olh�o,0,0,0,0,0,0,0,0,0
811,1500811,Portim�o,0.2372,6.0993,2.7579,0.2439,1.9953,7.5651,1.8332,20.7319,0.00852813656931304
812,1500812,S�o Br�s de Alportel,0,0.4839,0.0348,0,0,0.884,0.0437,1.4464,0.000470680117149365
813,1500813,Silves,0,0,0,0,0,0,0,0,0
814,1500814,Tavira,0.9013,18.8852,5.5914,0,0,278.0207,3.828,307.2266,0.0278486765772299
815,1500815,Vila do Bispo,0,0,0,0,0,0,0,0,0
816,1500816,Vila Real de Santo Ant�nio,0,6.5059,3.3508,0,0,34.0028,0,43.8595,0.0366106010016695
