"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
119,"1160119","Vale de Cambra",0,0,0
1701,"1171701","Alijó",0,0,0
1801,"1171801","Armamar",190.16,7.14,183.02
403,"1170403","Carrazeda de Ansiães",0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0
1805,"1171805","Lamego",0,0,0
1704,"1171704","Mesão Frio",0,0,0
1807,"1171807","Moimenta da Beira",1552.05,35.7,1516.35
1812,"1171812","Penedono",20.44,7.95,12.49
1708,"1171708","Peso da Régua",136.35,24.9,111.45
1710,"1171710","Sabrosa",0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0
1815,"1171815","São João da Pesqueira",10035.31,720.4,9314.91
1818,"1171818","Sernancelhe",0,0,0
1819,"1171819","Tabuaço",0,0,0
1820,"1171820","Tarouca",0,0,0
409,"1170409","Torre de Moncorvo",5897.79,135.66,5762.13
410,"1170410","Vila Flor",0,0,0
914,"1170914","Vila Nova de Foz Côa",0,0,0
1714,"1171714","Vila Real",397.6,82.83,314.77
401,"1180401","Alfândega da Fé",98.49,2.38,96.11
1702,"1181702","Boticas",0,0,0
402,"1180402","Bragança",0,0,0
1703,"1181703","Chaves",0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0
406,"1180406","Miranda do Douro",0,0,0
407,"1180407","Mirandela",402.94,20.83,382.11
408,"1180408","Mogadouro",0,0,0
1706,"1181706","Montalegre",0,0,0
1707,"1181707","Murça",0,0,0
1712,"1181712","Valpaços",0,0,0
1713,"1181713","Vila Pouca de Aguiar",0,0,0
411,"1180411","Vimioso",0,0,0
412,"1180412","Vinhais",46.11,21.39,24.72
101,"1610101","Águeda",0,0,0
102,"1610102","Albergaria-a-Velha",0,0,0
103,"1610103","Anadia",155.14,18.8,136.34
105,"1610105","Aveiro",27003.54,875.72,26127.82
108,"1610108","Estarreja",0,0,0
110,"1610110","Ílhavo",0,0,0
111,"1610111","Mealhada",0,0,0
112,"1610112","Murtosa",0,0,0
114,"1610114","Oliveira do Bairro",341.41,7.14,334.27
115,"1610115","Ovar",0,0,0
117,"1610117","Sever do Vouga",204.92,11.38,193.54
118,"1610118","Vagos",8824,142.8,8681.2
602,"1620602","Cantanhede",5430.62,257.15,5173.47
603,"1620603","Coimbra",1219.23,38.21,1181.02
604,"1620604","Condeixa-a-Nova",0,0,0
605,"1620605","Figueira da Foz",938.1,14.28,923.82
608,"1620608","Mira",1809.2,28.56,1780.64
610,"1620610","Montemor-o-Velho",0,0,0
613,"1620613","Penacova",0,0,0
615,"1620615","Soure",545.05,7.14,537.91
1004,"1631004","Batalha",481.05,7.14,473.91
1009,"1631009","Leiria",4677.82,109.32,4568.5
1010,"1631010","Marinha Grande",0,0,0
1015,"1631015","Pombal",4313.22,71.4,4241.82
1016,"1631016","Porto de Mós",2128.25,35.7,2092.55
1002,"1641002","Alvaiázere",0,0,0
1003,"1641003","Ansião",0,0,0
601,"1640601","Arganil",0,0,0
1007,"1641007","Castanheira de Pêra",0,0,0
1008,"1641008","Figueiró dos Vinhos",0,0,0
606,"1640606","Góis",0,0,0
607,"1640607","Lousã",0,0,0
609,"1640609","Miranda do Corvo",0,0,0
611,"1640611","Oliveira do Hospital",0,0,0
612,"1640612","Pampilhosa da Serra",0,0,0
1013,"1641013","Pedrógão Grande",30.52,8.11,22.41
614,"1640614","Penela",0,0,0
616,"1640616","Tábua",0,0,0
617,"1640617","Vila Nova de Poiares",196,47.63,148.37
901,"1650901","Aguiar da Beira",0,0,0
1802,"1651802","Carregal do Sal",430.05,7.14,422.91
1803,"1651803","Castro Daire",45.13,5.67,39.46
1806,"1651806","Mangualde",0,0,0
1808,"1651808","Mortágua",0,0,0
1809,"1651809","Nelas",0,0,0
1810,"1651810","Oliveira de Frades",0,0,0
1811,"1651811","Penalva do Castelo",0,0,0
1814,"1651814","Santa Comba Dão",0,0,0
1816,"1651816","São Pedro do Sul",3785.21,183.05,3602.16
1817,"1651817","Sátão",0,0,0
1821,"1651821","Tondela",0,0,0
1822,"1651822","Vila Nova de Paiva",0,0,0
1823,"1651823","Viseu",1440.5,149.17,1291.33
1824,"1651824","Vouzela",0,0,0
1413,"1661413","Mação",0,0,0
506,"1660506","Oleiros",0,0,0
508,"1660508","Proença-a-Nova",0,0,0
509,"1660509","Sertã",148.33,53.21,95.12
510,"1660510","Vila de Rei",0,0,0
905,"1670905","Fornos de Algodres",0,0,0
906,"1670906","Gouveia",71.15,14.64,56.51
912,"1670912","Seia",53.77,14.64,39.13
902,"1680902","Almeida",458.68,74.52,384.16
903,"1680903","Celorico da Beira",0,0,0
904,"1680904","Figueira de Castelo Rodrigo",641.08,11.92,629.16
907,"1680907","Guarda",1249.92,153.58,1096.34
908,"1680908","Manteigas",0,0,0
909,"1680909","Mêda",0,0,0
910,"1680910","Pinhel",78.98,36.6,42.38
911,"1680911","Sabugal",0,0,0
913,"1680913","Trancoso",0,0,0
502,"1690502","Castelo Branco",2248.52,566.38,1682.14
505,"1690505","Idanha-a-Nova",2317.74,87.83,2229.91
507,"1690507","Penamacor",0,0,0
511,"1690511","Vila Velha de Ródão",0,0,0
501,"16A0501","Belmonte",1172.75,285.96,886.79
503,"16A0503","Covilhã",1499.75,393.73,1106.02
504,"16A0504","Fundão",20174.07,3990.07,16184
1001,"16B1001","Alcobaça",949.06,54.17,894.89
1101,"16B1101","Alenquer",196.27,66.26,130.01
1102,"16B1102","Arruda dos Vinhos",7384.62,128.52,7256.1
1005,"16B1005","Bombarral",1690.2,28.56,1661.64
1104,"16B1104","Cadaval",0,0,0
1006,"16B1006","Caldas da Rainha",1411.15,21.42,1389.73
1108,"16B1108","Lourinhã",220326.63,4331.25,215995.38
1011,"16B1011","Nazaré",0,0,0
1012,"16B1012","Óbidos",9749.74,455.94,9293.8
1014,"16B1014","Peniche",350242.61,6673.36,343569.25
1112,"16B1112","Sobral de Monte Agraço",24710.72,485.52,24225.2
1113,"16B1113","Torres Vedras",22790.43,434.43,22356
1401,"16C1401","Abrantes",387.62,19.48,368.14
1402,"16C1402","Alcanena",0,0,0
1408,"16C1408","Constância",0,0,0
1410,"16C1410","Entroncamento",0,0,0
1411,"16C1411","Ferreira do Zêzere",511,162.4,348.6
1421,"16C1421","Ourém",0,0,0
1417,"16C1417","Sardoal",0,0,0
1418,"16C1418","Tomar",529.8,82.16,447.64
1419,"16C1419","Torres Novas",4462.13,634.76,3827.37
1420,"16C1420","Vila Nova da Barquinha",0,0,0
1115,"1711115","Amadora",0,0,0
1105,"1711105","Cascais",0,0,0
1106,"1711106","Lisboa",0,0,0
1107,"1711107","Loures",33992.95,564.06,33428.89
1109,"1711109","Mafra",107895.44,1759.74,106135.7
1116,"1711116","Odivelas",0,0,0
1110,"1711110","Oeiras",0,0,0
1111,"1711111","Sintra",10070.85,185.65,9885.2
1114,"1711114","Vila Franca de Xira",1056.87,21.42,1035.45
1502,"1721502","Alcochete",0,0,0
1503,"1721503","Almada",845.1,14.28,830.82
1504,"1721504","Barreiro",0,0,0
1506,"1721506","Moita",129.96,18.06,111.9
1507,"1721507","Montijo",7803.4,934.33,6869.07
1508,"1721508","Palmela",54092.44,1485.14,52607.3
1510,"1721510","Seixal",177.78,18.06,159.72
1511,"1721511","Sesimbra",0,0,0
1512,"1721512","Setúbal",1336.71,63.23,1273.48
1501,"1811501","Alcácer do Sal",9016.03,931.29,8084.74
1505,"1811505","Grândola",1287.85,146.28,1141.57
211,"1810211","Odemira",7336.64,176.34,7160.3
1509,"1811509","Santiago do Cacém",44255.45,1647.61,42607.84
1513,"1811513","Sines",0,0,0
1201,"1821201","Alter do Chão",0,0,0
1202,"1821202","Arronches",0,0,0
1203,"1821203","Avis",0,0,0
1204,"1821204","Campo Maior",0,0,0
1205,"1821205","Castelo de Vide",0,0,0
1206,"1821206","Crato",0,0,0
1207,"1821207","Elvas",1309.15,21.42,1287.73
1208,"1821208","Fronteira",0,0,0
1209,"1821209","Gavião",0,0,0
1210,"1821210","Marvão",146.75,3.18,143.57
1211,"1821211","Monforte",0,0,0
707,"1820707","Mora",0,0,0
1212,"1821212","Nisa",0,0,0
1213,"1821213","Ponte de Sor",0,0,0
1214,"1821214","Portalegre",105.74,3.18,102.56
701,"1830701","Alandroal",0,0,0
702,"1830702","Arraiolos",14211,4102.56,10108.44
703,"1830703","Borba",0,0,0
704,"1830704","Estremoz",5593.99,1707.33,3886.66
705,"1830705","Évora",341.41,7.14,334.27
706,"1830706","Montemor-o-Novo",149.88,32.91,116.97
708,"1830708","Mourão",0,0,0
709,"1830709","Portel",0,0,0
710,"1830710","Redondo",107.51,13.74,93.77
711,"1830711","Reguengos de Monsaraz",913.16,37.02,876.14
1215,"1831215","Sousel",0,0,0
712,"1830712","Vendas Novas",2370.99,310.51,2060.48
713,"1830713","Viana do Alentejo",248.12,19.4,228.72
714,"1830714","Vila Viçosa",0,0,0
201,"1840201","Aljustrel",0,0,0
202,"1840202","Almodôvar",0,0,0
203,"1840203","Alvito",2026.51,112.08,1914.43
204,"1840204","Barrancos",0,0,0
205,"1840205","Beja",0,0,0
206,"1840206","Castro Verde",181.33,13.74,167.59
207,"1840207","Cuba",84.82,3.18,81.64
208,"1840208","Ferreira do Alentejo",26319.5,1211.7,25107.8
209,"1840209","Mértola",0,0,0
210,"1840210","Moura",1549.57,178.62,1370.95
212,"1840212","Ourique",143.51,13.74,129.77
213,"1840213","Serpa",0,0,0
214,"1840214","Vidigueira",824.04,71.88,752.16
1403,"1851403","Almeirim",7139.01,736.17,6402.84
1404,"1851404","Alpiarça",7643.14,126.25,7516.89
1103,"1851103","Azambuja",0,0,0
1405,"1851405","Benavente",974.51,32.34,942.17
1406,"1851406","Cartaxo",120.06,18.06,102
1407,"1851407","Chamusca",5787.87,526.11,5261.76
1409,"1851409","Coruche",19960.81,779.04,19181.77
1412,"1851412","Golegã",0,0,0
1414,"1851414","Rio Maior",0,0,0
1415,"1851415","Salvaterra de Magos",1685.02,87.36,1597.66
1416,"1851416","Santarém",2222.47,194.8,2027.67
801,"1500801","Albufeira",35410.74,2028.47,33382.27
802,"1500802","Alcoutim",0,0,0
803,"1500803","Aljezur",0,0,0
804,"1500804","Castro Marim",1918.55,107.4,1811.15
805,"1500805","Faro",24308.96,1298.96,23010
806,"1500806","Lagoa",5151.63,739.52,4412.11
807,"1500807","Lagos",451.05,7.14,443.91
808,"1500808","Loulé",60813.84,3906.93,56906.91
809,"1500809","Monchique",907.69,160.02,747.67
810,"1500810","Olhão",5182.43,289.16,4893.27
811,"1500811","Portimão",8322.72,1266.86,7055.86
812,"1500812","São Brás de Alportel",673.68,66.38,607.3
813,"1500813","Silves",118141.05,7677.14,110463.91
814,"1500814","Tavira",9917.57,536.14,9381.43
815,"1500815","Vila do Bispo",0,0,0
816,"1500816","Vila Real de Santo António",0,0,0
