"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","apple","cherry","other_fresh_fruits","peach","pear","horticulture_extensive","horticulture_intensive","other_industry","sunflower","olive_grove","extensive_pasture","intensive_pasture","potato","bean","chickpea","other_pulses","vineyard","total"
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304,0,0,0,0,4829
1315,"1141315","Valongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,"1151302","Baião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,107,0,0,0,1270
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,"1151305","Lousada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,"1151813","Resende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,"1171819","Tabuaço",0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,285,37,3,0,0,430
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,8
1702,"1181702","Boticas",0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,1660
402,"1180402","Bragança",0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,1203,0,0,0,0,0,0,93,31,308,0,0,0,0,4379,93,0,0,0,7032
1703,"1181703","Chaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,24,0,0,0,0,0,0,47,71,0,0,0,0,0,166,7,7,0,0,407
408,"1180408","Mogadouro",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,295
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,712,116,0,0,0,1209
1712,"1181712","Valpaços",0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,220,0,0,0,0,0,0,10,7,0,0,0,0,0,1128,30,0,0,0,2059
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",0,11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,525,0,0,0,0,0,0,0,262,0,0,0,0,0,997,157,0,0,0,13690
102,"1610102","Albergaria-a-Velha",0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,2253
103,"1610103","Anadia",0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,20,16,0,0,0,0,0,41,4,0,0,0,552
105,"1610105","Aveiro",0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,117,0,0,0,0,0,0,58,117,0,0,0,0,0,155,117,0,0,0,3102
108,"1610108","Estarreja",0,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294
110,"1610110","Ílhavo",0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,582
111,"1610111","Mealhada",0,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,142,0,0,0,0,0,0,24,94,0,0,0,0,0,400,48,0,0,0,3088
112,"1610112","Murtosa",0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
114,"1610114","Oliveira do Bairro",0,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,301,0,0,0,0,0,0,0,120,0,0,0,0,0,722,120,0,0,0,7520
115,"1610115","Ovar",0,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,0,0,0,0,0,0,0,0,0,88,262,0,0,0,0,0,43,43,0,0,0,6874
117,"1610117","Sever do Vouga",0,15608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,70,0,0,0,0,0,0,280,0,0,0,0,0,0,560,419,0,0,0,20017
118,"1610118","Vagos",0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,38,19,0,0,0,476
602,"1620602","Cantanhede",0,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,136,0,0,0,0,0,0,190,163,163,0,0,0,0,408,109,0,0,0,3534
603,"1620603","Coimbra",0,66326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285,0,0,0,0,0,0,0,0,0,1004,2326,0,0,0,0,0,2692,45,0,0,0,75678
604,"1620604","Condeixa-a-Nova",0,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,0,66,0,0,0,0,0,0,198,1646,0,0,0,0,0,790,527,0,0,0,14747
605,"1620605","Figueira da Foz",0,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,42,128,0,0,0,0,0,300,214,0,0,0,11333
608,"1620608","Mira",0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,678
610,"1620610","Montemor-o-Velho",0,7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,7,0,0,0,0,0,0,75,17,0,10,0,0,0,241,14,0,0,0,8618
613,"1620613","Penacova",0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,123,0,0,0,0,0,0,0,62,0,0,0,0,0,370,216,0,0,0,2745
615,"1620615","Soure",0,109861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,161,482,0,0,0,0,0,1124,964,0,0,0,113716
1004,"1631004","Batalha",0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,237,158,0,0,0,2374
1009,"1631009","Leiria",0,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0,41,0,0,0,0,0,0,61,125,7,0,0,0,0,78,105,0,0,0,3785
1010,"1631010","Marinha Grande",0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,9,0,0,0,352
1015,"1631015","Pombal",0,17315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3018,0,0,99,0,0,0,0,0,0,643,396,495,0,0,0,0,841,989,0,0,0,23796
1016,"1631016","Porto de Mós",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,42
1002,"1641002","Alvaiázere",0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,91
1003,"1641003","Ansião",0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,610
601,"1640601","Arganil",0,5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,144,0,0,0,0,0,0,0,144,144,0,0,0,0,722,577,0,0,0,7650
1007,"1641007","Castanheira de Pêra",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,205
1008,"1641008","Figueiró dos Vinhos",0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,530,76,0,0,0,1060
606,"1640606","Góis",0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,310
607,"1640607","Lousã",0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,177,66,0,0,0,708
609,"1640609","Miranda do Corvo",0,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,598,0,0,0,0,0,1197,449,0,0,0,5237
611,"1640611","Oliveira do Hospital",0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,57,0,0,0,0,0,0,0,19,0,0,0,0,0,1347,247,19,0,0,4554
612,"1640612","Pampilhosa da Serra",0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
1013,"1641013","Pedrógão Grande",0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,320
614,"1640614","Penela",0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,246,0,0,0,1425
616,"1640616","Tábua",0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,111,0,0,0,0,0,0,16,0,0,0,0,0,0,431,175,16,0,0,1595
617,"1640617","Vila Nova de Poiares",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,50,10,0,0,0,180
901,"1650901","Aguiar da Beira",0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,322,0,0,0,4890
1802,"1651802","Carregal do Sal",0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,29,0,0,0,0,0,101,144,0,0,0,691
1803,"1651803","Castro Daire",0,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,98,176,0,0,0,2151
1806,"1651806","Mangualde",0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,322,51,10,0,0,871
1808,"1651808","Mortágua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,"1651809","Nelas",0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,122,102,10,0,0,772
1810,"1651810","Oliveira de Frades",0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,44,122,0,0,0,1741
1811,"1651811","Penalva do Castelo",0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,81,81,17,0,0,1124
1814,"1651814","Santa Comba Dão",0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,47,0,0,0,0,0,0,0,79,0,15,0,0,0,332,190,0,0,0,1451
1816,"1651816","São Pedro do Sul",0,6438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,0,0,189,0,0,0,0,0,0,9,108,0,0,0,0,0,440,611,9,0,0,9528
1817,"1651817","Sátão",0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,37,0,0,0,0,0,0,3,7,0,0,0,0,0,115,112,10,0,0,1459
1821,"1651821","Tondela",0,12971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944,0,0,773,0,0,0,0,0,0,41,366,163,41,0,0,0,1383,2033,41,0,0,21756
1822,"1651822","Vila Nova de Paiva",0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,385,148,0,0,0,4862
1823,"1651823","Viseu",0,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,14,0,0,0,0,0,0,3,17,0,3,0,0,0,346,359,17,0,0,3219
1824,"1651824","Vouzela",0,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,122,0,0,0,0,0,0,0,30,0,0,0,0,0,107,610,0,0,0,5977
1413,"1661413","Mação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"1660509","Sertã",0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,421
