"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","other_industry","sunflower","potato","bean","chickpea","other_pulses","total"
1013,"1641013","Pedrógão Grande",0,1014.72,0,0,0,0,0,0,0,0,0,0,0,1014.72
614,"1640614","Penela",0,1026.08,0,0,0,0,0,0,0,92.54,15.05,0,0,1133.67
616,"1640616","Tábua",0,2790.04,0,0,0,0,0,0,0,353.7,32.67,3.91,0,3180.32
617,"1640617","Vila Nova de Poiares",0,631.5,0,0,0,0,0,0,0,68,2.63,0,0,702.13
901,"1650901","Aguiar da Beira",0,5149.98,0,0,0,0,0,0,0,717.36,35.64,0,6.24,5909.22
1802,"1651802","Carregal do Sal",0,1783.32,0,0,0,0,0,0,0,92.54,30.7,0,0,1906.56
1803,"1651803","Castro Daire",0,29033.21,0,0,0,0,0,0,0,378.74,154.44,0,5.47,29571.86
1806,"1651806","Mangualde",0,6803.06,0,0,0,0,0,0,0,1235,45.75,8.79,0,8092.6
1808,"1651808","Mortágua",0,6030.6,0,0,0,0,0,0,0,142.12,16.98,0,0,6189.7
1809,"1651809","Nelas",0,2738.24,0,0,0,0,0,0,0,155.04,30.5,3.91,0,2927.69
1810,"1651810","Oliveira de Frades",0,25518.96,0,0,0,0,0,0,0,169.78,109.44,0,0,25798.18
1811,"1651811","Penalva do Castelo",0,15941.01,0,0,0,0,0,0,0,299.04,73.44,14.65,5.46,16333.6
1814,"1651814","Santa Comba Dão",0,3108.07,0,0,0,0,0,0,2.57,272.58,37.2,0,0,3420.42
1816,"1651816","São Pedro do Sul",0,45572.52,0,0,0,0,0,0,0,633.08,201.28,5.86,0,46412.74
1817,"1651817","Sátão",0,20542.8,0,0,0,0,0,0,0,426.36,100.32,8.79,9.57,21087.84
1821,"1651821","Tondela",0,20256.5,0,0,0,0,0,27.92,5.14,444.04,148,2.93,0,20884.53
1822,"1651822","Vila Nova de Paiva",0,6350,0,0,0,0,0,0,0,176.8,15.05,0,0,6541.85
1823,"1651823","Viseu",0,41905.81,0,0,0,0,0,0,5.14,1304.58,318,16,6.02,43555.55
1824,"1651824","Vouzela",0,18631.87,0,0,0,0,0,0,0,98.7,120.8,0,0,18851.37
1413,"1661413","Mação",0,350.52,0,0,0,0,0,0,0,0,0,0,0,350.52
506,"1660506","Oleiros",0,1421,0,0,0,0,0,0,0,0,0,0,0,1421
508,"1660508","Proença-a-Nova",0,1042.2,0,0,0,0,0,0,0,0,0,0,0,1042.2
509,"1660509","Sertã",0,1879.8,0,0,0,0,0,0,0,51.54,0,0,0,1931.34
510,"1660510","Vila de Rei",0,115.04,0,0,0,0,0,0,0,0,0,0,0,115.04
905,"1670905","Fornos de Algodres",0,4112.32,0,0,0,0,0,0,0,179.55,57.36,9.8,0,4359.03
906,"1670906","Gouveia",0,1275.12,0,0,0,0,0,0,0,375.56,24.5,3.92,0,1679.1
912,"1670912","Seia",0,2439.36,0,0,0,0,0,0,0,237.12,21.69,0,0,2698.17
902,"1680902","Almeida",0,136.3,0,0,0,0,0,0,0,166.32,0,0,0,302.62
903,"1680903","Celorico da Beira",0,1245.71,0,0,0,0,0,0,0,341.51,5.22,0,0,1592.44
904,"1680904","Figueira de Castelo Rodrigo",0,29.21,0,0,0,0,0,0,0,159.29,0,0,0,188.5
907,"1680907","Guarda",0,2523,0,0,0,0,0,0,0,1489.25,63.45,20,2.29,4097.99
908,"1680908","Manteigas",0,23.37,0,0,0,0,0,0,0,0,0,0,0,23.37
909,"1680909","Mêda",0,1097.44,0,0,0,0,0,0,0,111.36,1.63,0,0,1210.43
910,"1680910","Pinhel",0,434.4,0,0,0,0,0,0,0,500.58,4.9,2.75,0,942.63
911,"1680911","Sabugal",0,2493.14,0,0,0,0,0,0,0,722.28,20.32,8.82,0,3244.56
913,"1680913","Trancoso",0,1247.86,0,0,0,0,0,0,0,1148.24,6.54,2.61,0,2405.25
502,"1690502","Castelo Branco",0,755.82,0,0,0,0,0,0,0,85.9,4.72,0,0,846.44
505,"1690505","Idanha-a-Nova",0,521.82,0,0,0,0,0,0,0,221.76,2.41,0,0,745.99
507,"1690507","Penamacor",0,811.44,0,0,0,0,0,0,0,36.64,4.74,0,0,852.82
511,"1690511","Vila Velha de Ródão",0,57.12,0,0,0,0,0,0,0,0,1.63,0,0,58.75
501,"16A0501","Belmonte",0,1015.35,0,0,0,0,0,0,0,96.2,2.18,0,0,1113.73
503,"16A0503","Covilhã",0,2842,0,0,0,0,0,0,0,512.05,33.88,5.22,4.58,3397.73
504,"16A0504","Fundão",0,4665.78,0,0,0,0,0,0,0,198.44,16.45,2.61,0,4883.28
1001,"16B1001","Alcobaça",0,1428.96,0,0,0,0,0,0,0,119.04,15.56,0,0,1563.56
1101,"16B1101","Alenquer",0,109.35,0,0,0,0,0,0,0,0,0,0,0,109.35
1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,"16B1005","Bombarral",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",0,766.08,0,0,0,0,0,0,0,14.83,16.12,0,0,797.03
1108,"16B1108","Lourinhã",0,109.53,0,0,0,0,0,0,0,14.88,0,0,0,124.41
1011,"16B1011","Nazaré",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,"16B1012","Óbidos",0,862.4,0,0,0,0,0,0,0,30.02,10.74,0,0,903.16
1014,"16B1014","Peniche",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,"16B1113","Torres Vedras",0,658.32,0,0,0,0,0,0,0,0,8.06,0,0,666.38
1401,"16C1401","Abrantes",0,9635.12,0,0,0,0,0,0,0,300.51,0,0,0,9935.63
1402,"16C1402","Alcanena",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,"16C1408","Constância",0,2743.5,0,0,0,0,0,0,0,0,0,0,0,2743.5
1410,"16C1410","Entroncamento",0,766.78,0,0,0,0,0,0,0,0,0,0,0,766.78
1411,"16C1411","Ferreira do Zêzere",0,878.16,0,0,0,0,0,0,0,0,0,0,0,878.16
1421,"16C1421","Ourém",0,28715.2,0,0,0,0,0,0,0,26.24,6.44,0,0,28747.88
1417,"16C1417","Sardoal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,"16C1418","Tomar",0,16662.24,0,0,0,0,0,0,0,65.6,0,0,0,16727.84
1419,"16C1419","Torres Novas",0,22453.65,0,0,0,0,0,0,0,14.31,0,0,0,22467.96
1420,"16C1420","Vila Nova da Barquinha",0,1516.48,0,0,0,0,0,0,0,0,0,0,0,1516.48
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",0,438.16,0,0,0,0,0,0,0,0,0,0,0,438.16
1109,"1711109","Mafra",0,1971.72,0,0,0,0,0,0,0,149.3,19.7,0,0,2140.72
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0,658.38,0,0,0,0,0,0,0,59.04,0,0,0,717.42
1114,"1711114","Vila Franca de Xira",0,2519.88,0,0,0,0,0,0,0,0,2.68,0,0,2522.56
1502,"1721502","Alcochete",0,0,0,0,0,0,0,0,0,15.03,0,0,0,15.03
1503,"1721503","Almada",0,0,0,0,0,0,0,0,0,39.34,0,0,0,39.34
1504,"1721504","Barreiro",0,0,0,0,0,0,0,0,0,15.74,0,0,0,15.74
1506,"1721506","Moita",0,0,0,0,0,0,0,0,0,137.7,0,0,0,137.7
1507,"1721507","Montijo",0,3613.17,0,0,0,0,0,0,0,59.4,0,0,0,3672.57
1508,"1721508","Palmela",0,219.08,0,0,0,0,0,0,0,133.74,0,0,0,352.82
1510,"1721510","Seixal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",0,126.66,0,0,0,0,0,0,0,0,0,0,0,126.66
1512,"1721512","Setúbal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,"1811501","Alcácer do Sal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,"1811505","Grândola",0,3399.56,0,0,0,0,0,0,83.4,11.97,4.17,0,0,3499.1
211,"1810211","Odemira",0,18291.24,0,0,0,0,0,26.38,0,643.68,43.89,0,2.67,19007.86
1509,"1811509","Santiago do Cacém",0,3602.04,0,0,0,0,0,0,11.04,11.7,4.17,0,0,3628.95
1513,"1811513","Sines",0,479.7,0,0,0,0,0,0,0,26,2.78,0,0,508.48
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0,0,0,0,0,0,19.5,0,0,0,19.5
1203,"1821203","Avis",0,92.39,0,0,0,0,0,0,0,0,0,0,0,92.39
1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,10526.76,0,0,0,0,0,0,33.12,0,0,0,0,10559.88
1208,"1821208","Fronteira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,"1821209","Gavião",0,2673.22,0,0,0,0,0,0,0,0,25.02,0,0,2698.24
1210,"1821210","Marvão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,"1820707","Mora",0,6554.72,0,0,0,0,0,0,0,0,0,0,0,6554.72
1212,"1821212","Nisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",0,3879.12,0,0,0,0,0,0,0,29.24,5.56,0,32.16,3946.08
1214,"1821214","Portalegre",0,280.08,0,0,0,0,0,0,0,0,0,0,0,280.08
701,"1830701","Alandroal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"1830702","Arraiolos",0,3697.6,0,0,0,0,0,0,0,0,0,0,0,3697.6
703,"1830703","Borba",0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"1830704","Estremoz",0,92.34,0,0,0,0,0,0,0,0,2.78,0,0,95.12
705,"1830705","Évora",0,0,0,0,0,0,0,0,88,12.54,0,0,0,100.54
706,"1830706","Montemor-o-Novo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,"1830709","Portel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"1830710","Redondo",0,924.7,0,0,0,0,0,0,0,0,0,0,0,924.7
711,"1830711","Reguengos de Monsaraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,"1831215","Sousel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,1924.86,0,0,0,0,0,0,0,0,0,0,0,1924.86
713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"1840201","Aljustrel",0,1198.08,0,0,0,0,0,0,27.6,0,0,0,0,1225.68
202,"1840202","Almodôvar",0,462.9,0,0,0,0,0,0,0,0,0,0,0,462.9
203,"1840203","Alvito",0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",0,277.95,0,0,0,0,0,0,0,0,0,0,0,277.95
206,"1840206","Castro Verde",0,254.61,0,0,0,0,0,0,0,0,0,0,0,254.61
207,"1840207","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"1840208","Ferreira do Alentejo",0,0,0,0,0,0,0,0,190.44,0,0,0,0,190.44
209,"1840209","Mértola",0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"1840210","Moura",0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"1840212","Ourique",0,1661.58,0,0,0,0,0,0,165,0,0,0,0,1826.58
213,"1840213","Serpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"1840214","Vidigueira",0,93.15,0,0,0,0,0,0,0,0,0,0,0,93.15
1403,"1851403","Almeirim",0,3615.48,0,0,0,0,0,0,0,149.1,0,0,0,3764.58
1404,"1851404","Alpiarça",0,6135.92,0,0,0,0,0,0,0,44.76,0,0,0,6180.68
1103,"1851103","Azambuja",0,5693.48,0,0,0,0,0,0,0,0,0,0,0,5693.48
1405,"1851405","Benavente",0,3945.6,0,0,0,0,0,0,0,29.64,0,0,0,3975.24
1406,"1851406","Cartaxo",0,10305.22,0,0,0,0,0,0,10.08,0,0,0,0,10315.3
1407,"1851407","Chamusca",0,59622.4,0,0,0,0,0,0,0,44.37,0,0,0,59666.77
1409,"1851409","Coruche",0,32438.64,0,0,0,0,0,0,0,0,0,0,0,32438.64
1412,"1851412","Golegã",0,117370.89,0,0,0,0,0,0,0,0,0,0,0,117370.89
1414,"1851414","Rio Maior",0,1536.08,0,0,0,0,0,0,0,15.74,0,0,0,1551.82
1415,"1851415","Salvaterra de Magos",0,15900.7,0,0,0,0,0,0,0,222,0,0,0,16122.7
1416,"1851416","Santarém",0,44388,0,0,0,0,0,0,10.11,14.84,0,0,0,44412.95
801,"1500801","Albufeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,"1500803","Aljezur",0,5701.52,0,0,0,0,0,0,0,135.19,26.55,0,18.12,5881.38
804,"1500804","Castro Marim",0,0,0,0,0,0,0,0,0,15.36,0,0,0,15.36
805,"1500805","Faro",0,72.12,0,0,0,0,0,0,0,0,0,0,0,72.12
806,"1500806","Lagoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"1500807","Lagos",0,825.11,0,0,0,0,0,0,0,68.25,0,0,0,893.36
808,"1500808","Loulé",0,144.24,0,0,0,0,0,0,0,0,0,0,0,144.24
809,"1500809","Monchique",0,1272.4,0,0,0,0,0,0,0,0,2.53,0,0,1274.93
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"1500811","Portimão",0,125.02,0,0,0,0,0,0,0,0,0,0,0,125.02
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,"1500813","Silves",0,641.1,0,0,0,0,0,0,0,12.29,5.06,0,0,658.45
814,"1500814","Tavira",0,0,0,0,0,0,0,0,0,12.29,0,0,0,12.29
815,"1500815","Vila do Bispo",0,65.94,0,0,0,0,0,0,0,0,0,0,0,65.94
816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0,0,0,0,0,0,0
