Muni_ID,ID,Muni,sludge
1714,1171714,Vila Real,0.00511541333333333
401,1180401,Alfândega da Fé,0
1702,1181702,Boticas,0
402,1180402,Bragança,0.000496346666666667
1703,1181703,Chaves,0.00108192
405,1180405,Macedo de Cavaleiros,0.000599386666666667
406,1180406,Miranda do Douro,0
407,1180407,Mirandela,0.00132421333333333
408,1180408,Mogadouro,0
1706,1181706,Montalegre,3.54666666666667e-05
1707,1181707,Murça,0.00057624
1712,1181712,Valpaços,0.000169866666666667
1713,1181713,Vila Pouca de Aguiar,0
411,1180411,Vimioso,5.78666666666667e-06
412,1180412,Vinhais,4.29333333333333e-06
101,1610101,Águeda,0
102,1610102,Albergaria-a-Velha,0
103,1610103,Anadia,2.05333333333333e-06
105,1610105,Aveiro,0.0414302933333333
108,1610108,Estarreja,0
110,1610110,Ílhavo,0.09733696
111,1610111,Mealhada,0
112,1610112,Murtosa,0
114,1610114,Oliveira do Bairro,0.000593786666666667
115,1610115,Ovar,0.00085232
117,1610117,Sever do Vouga,0
118,1610118,Vagos,0
602,1620602,Cantanhede,0
603,1620603,Coimbra,0.0242052533333333
604,1620604,Condeixa-a-Nova,0.00365325333333333
605,1620605,Figueira da Foz,0.00921218666666667
608,1620608,Mira,0
610,1620610,Montemor-o-Velho,2.65066666666667e-05
613,1620613,Penacova,0.00278096
615,1620615,Soure,0.000528826666666667
1004,1631004,Batalha,0
1009,1631009,Leiria,0.0174727466666667
1010,1631010,Marinha Grande,0
1015,1631015,Pombal,0.00492072
1016,1631016,Porto de Mós,0
1002,1641002,Alvaiázere,0
1003,1641003,Ansião,0.000849146666666667
601,1640601,Arganil,0
1007,1641007,Castanheira de Pêra,0
1008,1641008,Figueiró dos Vinhos,0
606,1640606,Góis,0
607,1640607,Lousã,0.00121090666666667
609,1640609,Miranda do Corvo,0
611,1640611,Oliveira do Hospital,0.00140597333333333
612,1640612,Pampilhosa da Serra,0
1013,1641013,Pedrógão Grande,0
614,1640614,Penela,0
616,1640616,Tábua,0
617,1640617,Vila Nova de Poiares,0
901,1650901,Aguiar da Beira,0
1802,1651802,Carregal do Sal,0
1803,1651803,Castro Daire,0
1806,1651806,Mangualde,0
1808,1651808,Mortágua,0
1809,1651809,Nelas,0
1810,1651810,Oliveira de Frades,0
1811,1651811,Penalva do Castelo,0
1814,1651814,Santa Comba Dão,0.000168373333333333
1816,1651816,São Pedro do Sul,0.00440944
1817,1651817,Sátão,0
1821,1651821,Tondela,0.000383786666666667
1822,1651822,Vila Nova de Paiva,0
1823,1651823,Viseu,8.38133333333333e-05
1824,1651824,Vouzela,0
1413,1661413,Mação,0
506,1660506,Oleiros,0
508,1660508,Proença-a-Nova,0
509,1660509,Sertã,0
510,1660510,Vila de Rei,0
905,1670905,Fornos de Algodres,0
906,1670906,Gouveia,0
912,1670912,Seia,0
902,1680902,Almeida,2.464e-05
903,1680903,Celorico da Beira,0
904,1680904,Figueira de Castelo Rodrigo,7.46666666666667e-07
907,1680907,Guarda,0.00137853333333333
908,1680908,Manteigas,0
909,1680909,Mêda,0
910,1680910,Pinhel,3.92e-05
911,1680911,Sabugal,2.27733333333333e-05
913,1680913,Trancoso,0
502,1690502,Castelo Branco,0
505,1690505,Idanha-a-Nova,0
507,1690507,Penamacor,0
511,1690511,Vila Velha de Ródão,0
501,16A0501,Belmonte,1.12e-05
503,16A0503,Covilhã,2.61333333333333e-06
504,16A0504,Fundão,0.000417386666666667
1001,16B1001,Alcobaça,0.00189112
1101,16B1101,Alenquer,0.00297714666666667
1102,16B1102,Arruda dos Vinhos,0.00189112
1005,16B1005,Bombarral,0.00189112
1104,16B1104,Cadaval,0.00189112
1006,16B1006,Caldas da Rainha,0.0135577866666667
1108,16B1108,Lourinhã,0.0034916
1011,16B1011,Nazaré,0.0093492
1012,16B1012,Óbidos,0.0664214133333333
1014,16B1014,Peniche,0.00189112
1112,16B1112,Sobral de Monte Agraço,0.00189112
1113,16B1113,Torres Vedras,0.00355432
1401,16C1401,Abrantes,0.00317184
1402,16C1402,Alcanena,0.00189112
1408,16C1408,Constância,0.00189112
1410,16C1410,Entroncamento,0.00189112
1411,16C1411,Ferreira do Zêzere,0.00189112
1421,16C1421,Ourém,0.01667848
1417,16C1417,Sardoal,0.00189112
1418,16C1418,Tomar,0.0101916266666667
1419,16C1419,Torres Novas,0.00189112
1420,16C1420,Vila Nova da Barquinha,0.00189112
1115,1711115,Amadora,0.00189112
1105,1711105,Cascais,0.00289258666666667
1106,1711106,Lisboa,0
1107,1711107,Loures,0.1087212
1109,1711109,Mafra,0.0118841333333333
1116,1711116,Odivelas,0.00189112
1110,1711110,Oeiras,0.01710632
1111,1711111,Sintra,0.0021756
1114,1711114,Vila Franca de Xira,0.00853290666666667
1502,1721502,Alcochete,0.00189112
1503,1721503,Almada,0.619379413333333
1504,1721504,Barreiro,0.00189112
1506,1721506,Moita,0.00189112
1507,1721507,Montijo,0.00196784
1508,1721508,Palmela,0.00192621333333333
1510,1721510,Seixal,0.00836789333333334
1511,1721511,Sesimbra,0.1487276
1512,1721512,Setúbal,0.00189112
1501,1811501,Alcácer do Sal,0
1505,1811505,Grândola,2.408e-05
211,1810211,Odemira,0
1509,1811509,Santiago do Cacém,0
1513,1811513,Sines,0.00467712
1201,1821201,Alter do Chão,0
1202,1821202,Arronches,3.67733333333333e-05
1203,1821203,Avis,0
1204,1821204,Campo Maior,0
1205,1821205,Castelo de Vide,0.000156426666666667
1206,1821206,Crato,5.18933333333333e-05
1207,1821207,Elvas,0.00035
1208,1821208,Fronteira,0
1209,1821209,Gavião,1.53066666666667e-05
1210,1821210,Marvão,0.000126933333333333
1211,1821211,Monforte,0
707,1820707,Mora,0
1212,1821212,Nisa,0.000301653333333333
1213,1821213,Ponte de Sor,2.66933333333333e-05
1214,1821214,Portalegre,0.00267661333333333
701,1830701,Alandroal,0
702,1830702,Arraiolos,0
703,1830703,Borba,0
704,1830704,Estremoz,0
705,1830705,Évora,0
706,1830706,Montemor-o-Novo,1.008e-05
708,1830708,Mourão,0
709,1830709,Portel,0.0105098933333333
710,1830710,Redondo,0
711,1830711,Reguengos de Monsaraz,0
1215,1831215,Sousel,7.01866666666667e-05
712,1830712,Vendas Novas,0
713,1830713,Viana do Alentejo,0
714,1830714,Vila Viçosa,4.48e-06
201,1840201,Aljustrel,0
202,1840202,Almodôvar,0
203,1840203,Alvito,6.16e-06
204,1840204,Barrancos,0
205,1840205,Beja,3.17333333333333e-06
206,1840206,Castro Verde,0.00121389333333333
207,1840207,Cuba,0
208,1840208,Ferreira do Alentejo,0
209,1840209,Mértola,0
210,1840210,Moura,0
212,1840212,Ourique,0
213,1840213,Serpa,0
214,1840214,Vidigueira,1.32533333333333e-05
1403,1851403,Almeirim,0.0019852
1404,1851404,Alpiarça,0.00189112
1103,1851103,Azambuja,0.00219725333333333
1405,1851405,Benavente,0.00236656
1406,1851406,Cartaxo,0.00189112
1407,1851407,Chamusca,0.00208730666666667
1409,1851409,Coruche,0.00198893333333333
1412,1851412,Golegã,0.00214536
1414,1851414,Rio Maior,0.00189112
1415,1851415,Salvaterra de Magos,0.00189616
1416,1851416,Santarém,0.00339509333333333
801,1500801,Albufeira,0.0362529066666667
802,1500802,Alcoutim,0
803,1500803,Aljezur,0.00135725333333333
804,1500804,Castro Marim,0
805,1500805,Faro,0
806,1500806,Lagoa,0.00886648
807,1500807,Lagos,0.0121344533333333
808,1500808,Loulé,0.0118443733333333
809,1500809,Monchique,0
810,1500810,Olhão,0.00429912
811,1500811,Portimão,0
812,1500812,São Brás de Alportel,0
813,1500813,Silves,0.00162904
814,1500814,Tavira,0.00447365333333333
815,1500815,Vila do Bispo,0.000757306666666667
816,1500816,Vila Real de Santo António,0
