"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","apple","cherry","other_fresh_fruits","peach","pear","horticulture_extensive","horticulture_intensive","other_industry","sunflower","olive_grove","extensive_pasture","intensive_pasture","potato","bean","chickpea","other_pulses","vineyard","total"
313,"1120313","Vila Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"1130307","Fafe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"1130308","Guimarães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"1130309","Póvoa de Lanhoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,"1131314","Santo Tirso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,"1131318","Trofa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"1130311","Vieira do Minho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"1130312","Vila Nova de Famalicão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"1130314","Vizela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"1140107","Espinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,"1141304","Gondomar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,"1141306","Maia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,"1141308","Matosinhos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,"1141312","Porto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,"1141313","Póvoa de Varzim",0,19083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213099,0,0,0,0,0,0,0,0,0,16805,70659,0,0,0,488,0,296,136,0,0,0,320566
1315,"1141315","Valongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,"1141316","Vila do Conde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,"1141317","Vila Nova de Gaia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,"1151301","Amarante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,"1151302","Baião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"1150304","Cabeceiras de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"1150106","Castelo de Paiva",0,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,0,477
305,"1150305","Celorico de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,"1151804","Cinfães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,"1151303","Felgueiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,"1151305","Lousada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,"1151307","Marco de Canaveses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,"1151705","Mondim de Basto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,"1151309","Paços de Ferreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,"1151310","Paredes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,"1151311","Penafiel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,"1151813","Resende",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,"1151709","Ribeira de Pena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"1160104","Arouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"1160113","Oliveira de Azeméis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"1160109","Santa Maria da Feira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,"1171701","Alijó",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,"1171801","Armamar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"1170403","Carrazeda de Ansiães",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"1170404","Freixo de Espada à Cinta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,"1171805","Lamego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,"1171812","Penedono",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,"1171708","Peso da Régua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,"1171710","Sabrosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,"1171818","Sernancelhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,"1171819","Tabuaço",0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,62,0,0,0,0,88
1820,"1171820","Tarouca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"1170409","Torre de Moncorvo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"1170410","Vila Flor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,"1171714","Vila Real",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"1180401","Alfândega da Fé",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,8,0,0,0,0,0,0,0,0,0,0,173,23,3,0,0,0,0,277
1702,"1181702","Boticas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"1180402","Bragança",0,151,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5048,0,48,810,1546,0,0,0,0,0,43,72,0,0,0,5267,324,2164,0,0,0,0,15492
1703,"1181703","Chaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"1180405","Macedo de Cavaleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"1180407","Mirandela",1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,4,22,0,0,0,0,0,2,8,0,0,0,191,0,5,0,0,0,0,265
408,"1180408","Mogadouro",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,17,0,0,0,0,0,0,0,0,0,0,21,21,6,0,0,0,0,300
1706,"1181706","Montalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,"1181707","Murça",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40
1712,"1181712","Valpaços",0,46,1,0,0,0,9,0,0,0,0,0,0,0,0,0,75,0,6,4,33,0,0,0,0,0,0,4,0,0,0,0,0,88,0,0,0,0,266
1713,"1181713","Vila Pouca de Aguiar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"1180411","Vimioso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"1180412","Vinhais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"1610101","Águeda",0,18365,34,0,0,0,120,0,0,0,0,0,0,0,0,0,5944,156,118,312,0,0,0,0,0,0,0,140,72,0,0,782,0,309,41,0,0,0,26393
102,"1610102","Albergaria-a-Velha",6,7693,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5425,0,5,48,0,0,0,0,0,0,0,64,0,0,0,168,0,0,0,0,0,0,13419
103,"1610103","Anadia",0,1382,0,0,0,0,4,0,0,0,0,0,0,0,0,0,112,0,3,30,10,0,0,0,0,0,54,87,84,0,0,55,0,370,9,0,0,0,2200
105,"1610105","Aveiro",0,8473,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3068,462,12,173,206,0,0,0,0,0,361,5206,0,0,0,203,87,376,224,0,0,0,18857
108,"1610108","Estarreja",0,54063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204940,0,0,0,4400,0,0,0,0,0,121,621,0,0,0,17407,464,0,120,0,0,0,282136
110,"1610110","Ílhavo",0,2907,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,32,0,32,0,0,0,0,0,0,67,315,0,0,0,96,0,544,16,0,0,0,5517
111,"1610111","Mealhada",0,3937,15,0,0,129,0,0,0,0,0,0,0,0,0,0,171,0,23,35,0,0,0,0,0,0,110,251,32,0,0,105,0,437,18,0,0,0,5263
112,"1610112","Murtosa",0,8217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11689,0,0,0,0,0,0,0,0,0,157,1656,0,0,0,452,51,28,26,0,0,0,22276
114,"1610114","Oliveira do Bairro",0,17569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,0,0,718,71,0,0,0,0,0,561,2321,83,0,0,449,90,4461,139,0,0,0,29871
115,"1610115","Ovar",0,7254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38497,130,0,0,0,0,0,0,0,0,136,466,0,0,0,587,392,0,0,0,0,0,47462
117,"1610117","Sever do Vouga",0,3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,313,0,0,0,0,0,0,0,0,0,0,0,0,0,208,105,0,0,0,0,0,5507
118,"1610118","Vagos",0,10927,49,0,0,0,123,0,0,0,0,0,0,0,0,0,8354,709,0,142,22,0,0,0,0,0,178,1039,0,0,0,114,0,2663,88,0,0,0,24408
602,"1620602","Cantanhede",0,18802,9,0,0,0,62,0,0,0,0,0,0,0,0,0,23780,649,105,527,384,0,0,0,0,0,1077,3002,640,0,0,1013,81,3093,545,11,0,0,53780
603,"1620603","Coimbra",0,8019,0,0,0,0,21,0,0,0,0,0,0,0,0,0,796,204,279,0,54,0,0,0,0,0,213,2548,0,0,0,2652,340,423,0,0,0,0,15549
604,"1620604","Condeixa-a-Nova",0,3730,0,0,0,0,30,0,0,0,0,0,0,0,0,0,192,98,0,0,155,0,0,0,0,0,0,87,0,0,0,2453,98,166,101,0,0,0,7110
605,"1620605","Figueira da Foz",0,17717,110,0,0,0,39,0,0,0,0,0,0,0,0,0,23581,384,263,64,253,0,0,0,0,0,1367,571,0,0,0,1088,192,181,232,0,0,0,46042
608,"1620608","Mira",0,3887,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6052,772,6,81,67,0,0,0,0,0,355,2158,0,0,0,41,0,2347,113,0,0,0,15890
610,"1620610","Montemor-o-Velho",0,1548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,88,5,7,176,0,0,0,0,0,50,33,0,0,0,680,36,12,7,0,0,0,5305
613,"1620613","Penacova",0,740,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0,0,0,0,0,0,0,0,0,89,0,18,33,0,0,0,947
615,"1620615","Soure",0,51761,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3350,771,47,0,126,0,0,0,0,0,159,2728,0,0,0,2774,154,749,0,0,0,0,62663
1004,"1631004","Batalha",0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,708,0,0,0,76,0,0,42,0,0,0,3139
1009,"1631009","Leiria",0,689,1,0,0,0,13,0,0,0,0,0,0,0,0,0,191,0,10,13,0,0,0,0,0,0,20,215,0,0,0,182,36,8,11,0,0,0,1389
1010,"1631010","Marinha Grande",0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,17,0,0,0,53,0,0,5,0,0,0,213
1015,"1631015","Pombal",0,18420,22,0,0,0,148,0,0,0,0,0,0,0,0,0,2373,95,66,142,0,0,0,0,0,0,244,885,146,0,0,2753,665,29,291,0,0,0,26279
1016,"1631016","Porto de Mós",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,73,0,0,0,0,0,0,138
1002,"1641002","Alvaiázere",0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,6,0,10,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,260
1003,"1641003","Ansião",0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1171,234,0,33,0,0,0,3186
601,"1640601","Arganil",0,12797,0,0,33,0,0,0,0,0,0,0,0,0,0,0,452,139,106,139,454,0,0,0,0,0,0,0,0,0,0,4710,1801,0,386,0,0,0,21017
1007,"1641007","Castanheira de Pêra",0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,137
1008,"1641008","Figueiró dos Vinhos",0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,255,0,44,20,0,0,0,992
606,"1640606","Góis",0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,74
607,"1640607","Lousã",0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,63,0,0,12,0,0,0,712
609,"1640609","Miranda do Corvo",0,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,44,0,0,0,0,0,0,0,0,401,0,0,0,861,144,0,80,0,0,0,5119
611,"1640611","Oliveira do Hospital",0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166,382,50,0,493,0,0,0,0,0,0,0,0,0,0,3114,1894,11,30,0,0,0,10387
612,"1640612","Pampilhosa da Serra",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1013,"1641013","Pedrógão Grande",0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,350
614,"1640614","Penela",0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1414,519,57,26,0,0,0,3131
616,"1640616","Tábua",0,2047,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,47,63,47,163,0,0,0,0,0,8,29,0,0,0,582,781,111,86,0,0,0,5174
617,"1640617","Vila Nova de Poiares",0,115,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,12,11,0,0,0,160
901,"1650901","Aguiar da Beira",0,7567,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5577,0,8,206,0,0,0,0,0,0,0,24,0,0,0,78,0,2413,430,0,18,0,16335
1802,"1651802","Carregal do Sal",0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,25,0,102,0,0,0,0,0,0,0,0,0,0,138,193,17,8,0,0,0,1850
1803,"1651803","Castro Daire",0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,3,0,0,0,0,0,0,0,0,0,0,0,13,0,4,11,0,0,0,262
1806,"1651806","Mangualde",0,975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,873,10,9,10,181,0,0,0,0,0,2,6,0,0,0,458,361,10,34,6,0,0,2936
1808,"1651808","Mortágua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,"1651809","Nelas",0,519,6,0,0,0,0,0,0,0,0,0,0,0,0,0,583,322,3,0,96,0,0,0,0,0,0,18,0,0,0,390,0,36,27,0,0,0,2000
1810,"1651810","Oliveira de Frades",0,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,26,2,0,11,0,0,0,0,0,0,0,0,0,0,29,33,4,9,0,0,0,606
1811,"1651811","Penalva do Castelo",0,276,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,2,0,16,0,0,0,0,0,0,0,0,0,0,39,26,4,5,0,0,0,468
1814,"1651814","Santa Comba Dão",0,742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,461,31,12,0,87,0,0,0,0,0,0,14,0,0,0,167,46,156,9,0,0,0,1727
1816,"1651816","São Pedro do Sul",0,918,19,0,2,0,0,0,0,0,0,0,0,0,0,0,262,43,58,17,71,0,0,0,0,0,0,56,0,0,0,336,103,0,29,0,0,0,1914
1817,"1651817","Sátão",0,265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60,7,0,13,13,0,0,0,0,0,2,12,0,0,0,3,7,12,11,0,0,0,407
1821,"1651821","Tondela",0,7888,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2502,273,138,117,704,0,0,0,0,0,0,727,80,0,0,2848,195,213,304,0,0,0,15995
1822,"1651822","Vila Nova de Paiva",0,93,0,0,0,0,8,0,0,0,0,0,0,0,0,0,309,0,39,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,705
1823,"1651823","Viseu",0,828,4,0,0,0,2,0,0,0,0,0,0,0,0,0,124,80,18,4,7,0,0,0,0,0,0,12,0,0,0,232,9,28,47,1,0,0,1396
1824,"1651824","Vouzela",0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,7,44,0,0,0,0,0,0,0,0,0,0,0,249,15,9,98,0,0,0,3969
1413,"1661413","Mação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"1660509","Sertã",0,445,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,539
