"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","other_industry","sunflower","potato","bean","chickpea","other_pulses","total"
1821,"1651821","Tondela",0,11811,10,0,0,0,0,13.96,0,117.54,41.44,0,0,11993.94
1822,"1651822","Vila Nova de Paiva",0,190.5,0,0,0,0,16.96,0,0,0,0,0,0,207.46
1823,"1651823","Viseu",0,12718,41.6,0,0,0,17.69,0,0,140.69,60,3.2,0,12981.18
1824,"1651824","Vouzela",0,10683.12,0,0,0,0,0,0,0,14.1,36.24,0,0,10733.46
1413,"1661413","Mação",0,116.84,0,0,0,0,0,0,0,0,0,0,0,116.84
506,"1660506","Oleiros",0,667,0,0,0,0,0,0,0,0,0,0,0,667
508,"1660508","Proença-a-Nova",0,434.25,0,0,0,0,0,0,0,0,0,0,0,434.25
509,"1660509","Sertã",0,2140.08,0,0,90.93,0,0,0,0,0,0,0,0,2231.01
510,"1660510","Vila de Rei",0,86.28,0,0,60.6,0,0,0,0,0,0,0,0,146.88
905,"1670905","Fornos de Algodres",0,8369.44,9.29,0,0,0,0,0,0,245.7,71.7,7.35,0,8703.48
906,"1670906","Gouveia",0,985.32,56.1,0,0,0,17.02,0,0,109.92,4.9,0,0,1173.26
912,"1670912","Seia",0,2148.96,17.6,0,14.71,0,0,0,0,82.08,12.05,3.92,0,2279.32
902,"1680902","Almeida",0,109.04,0,0,14.65,0,0,0,0,83.16,0,0,0,206.85
903,"1680903","Celorico da Beira",0,1216.74,27.78,0,0,0,0,0,0,406.12,5.22,0,0,1655.86
904,"1680904","Figueira de Castelo Rodrigo",0,0,0,0,73.3,0,0,0,0,18.74,0,0,0,92.04
907,"1680907","Guarda",0,1624,18.58,0,14.62,0,12.49,0,0,314.5,4.7,2.5,0,1991.39
908,"1680908","Manteigas",0,0,0,0,14.54,0,0,0,0,0,0,0,0,14.54
909,"1680909","Mêda",0,231.04,0,0,14.62,0,0,0,0,74.24,0,0,0,319.9
910,"1680910","Pinhel",0,2085.12,27.96,0,14.62,0,0,0,0,806.49,7.35,2.75,2.46,2946.75
911,"1680911","Sabugal",0,260.91,0,0,29.24,0,0,0,0,18.52,0,0,0,308.67
913,"1680913","Trancoso",0,3685.54,18.6,0,0,0,0,0,0,851.92,4.36,0,2.75,4563.17
502,"1690502","Castelo Branco",0,494.19,0,0,0,0,37.65,0,0,0,2.36,0,0,534.2
505,"1690505","Idanha-a-Nova",0,1536.47,9.31,0,0,0,0,227.7,0,27.72,4.82,0,0,1806.02
507,"1690507","Penamacor",0,2550.24,18.64,0,0,0,25.16,0,2.12,9.16,7.11,0,0,2612.43
511,"1690511","Vila Velha de Ródão",0,428.4,0,0,0,0,0,0,0,0,0,0,0,428.4
501,"16A0501","Belmonte",0,1711.59,0,0,0,0,0,0,0,48.1,0,0,0,1759.69
503,"16A0503","Covilhã",0,1711,46.55,0,43.86,0,25.18,0,0,0,9.68,0,0,1836.27
504,"16A0504","Fundão",0,8838.9,18.64,0,43.86,0,0,740.16,6.36,9.02,14.1,2.61,0,9673.65
1001,"16B1001","Alcobaça",0,5166.24,12.14,0,0,0,214.32,0,0,595.2,27.23,0,0,6015.13
1101,"16B1101","Alenquer",0,109.35,0,0,111.65,0,827.39,0,0,14.94,0,4.36,0,1067.69
1102,"16B1102","Arruda dos Vinhos",0,110.14,48.8,0,0,0,0,0,0,0,2.68,4.03,0,165.65
1005,"16B1005","Bombarral",0,429.16,0,0,0,0,0,0,0,234.72,16.1,0,0,679.98
1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"16B1006","Caldas da Rainha",0,984.96,0,0,0,0,0,0,0,14.83,4.03,0,0,1003.82
1108,"16B1108","Lourinhã",34.36,7448.04,0,0,95.7,0,0,0,0,595.2,0,0,8.1,8181.4
1011,"16B1011","Nazaré",0,1795.04,0,0,0,0,0,0,0,554.63,6.9,0,0,2356.57
1012,"16B1012","Óbidos",0,646.8,0,0,0,0,0,0,0,450.3,3.58,0,0,1100.68
1014,"16B1014","Peniche",51.48,1752.64,0,0,0,0,26.76,0,0,413.28,27.44,0,0,2271.6
1112,"16B1112","Sobral de Monte Agraço",0,666.42,0,0,0,0,0,0,0,0,0,0,0,666.42
1113,"16B1113","Torres Vedras",0,4169.36,36.57,0,0,0,213.52,0,0,313.32,4.03,0,0,4736.8
1401,"16C1401","Abrantes",34.6,14671.66,268.62,0,0,0,26.79,0,0,0,4.03,0,0,15005.7
1402,"16C1402","Alcanena",0,641.76,0,0,0,0,0,0,0,0,0,0,0,641.76
1408,"16C1408","Constância",0,3401.94,0,0,0,0,0,0,0,0,0,0,0,3401.94
1410,"16C1410","Entroncamento",0,4381.6,19.7,0,0,0,0,0,0,0,0,0,0,4401.3
1411,"16C1411","Ferreira do Zêzere",0,1317.24,0,0,0,0,0,0,0,0,0,0,0,1317.24
1421,"16C1421","Ourém",0,5260.8,25.5,0,0,0,27.8,0,0,0,0,0,0,5314.1
1417,"16C1417","Sardoal",0,101.33,0,0,0,0,0,0,0,0,0,0,0,101.33
1418,"16C1418","Tomar",0,18306.54,12.18,0,0,0,0,0,0,0,0,0,0,18318.72
1419,"16C1419","Torres Novas",222.69,34721.01,0,0,0,0,240.39,0,0,0,0,0,0,35184.09
1420,"16C1420","Vila Nova da Barquinha",0,1191.52,0,0,0,0,0,0,13.32,0,0,0,0,1204.84
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",36.3,101.33,0,0,0,0,0,0,0,0,0,0,0,137.63
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",0,328.62,0,0,0,0,80.07,0,0,26.24,0,0,0,434.93
1109,"1711109","Mafra",0,4491.14,0,0,0,0,0,0,0,149.3,15.76,0,0,4656.2
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0,1426.49,73.08,0,0,0,0,0,0,73.8,4.03,0,0,1577.4
1114,"1711114","Vila Franca de Xira",0,876.48,24.3,0,0,0,0,0,0,0,0,0,0,900.78
1502,"1721502","Alcochete",0,3134.32,0,0,0,0,0,0,0,781.56,0,0,0,3915.88
1503,"1721503","Almada",30.24,562.95,49.28,0,0,0,0,0,0,0,2.68,0,0,645.15
1504,"1721504","Barreiro",0,506.64,0,0,0,0,0,0,0,0,0,0,0,506.64
1506,"1721506","Moita",0,656.64,0,0,0,0,0,0,0,351.9,0,0,0,1008.54
1507,"1721507","Montijo",86.15,1970.82,0,0,0,0,0,0,0,3296.7,0,0,0,5353.67
1508,"1721508","Palmela",68.72,9420.44,0,0,0,0,53.92,0,0,1827.78,0,0,0,11370.86
1510,"1721510","Seixal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",15.12,253.32,0,0,0,0,26.48,0,0,0,0,0,0,294.92
1512,"1721512","Setúbal",0,101.33,0,0,0,0,0,0,0,125.92,0,0,0,227.25
1501,"1811501","Alcácer do Sal",0,92.87,0,0,0,0,0,0,0,0,0,0,5.34,98.21
1505,"1811505","Grândola",0,643.16,0,0,0,0,0,0,0,155.61,4.17,0,0,802.94
211,"1810211","Odemira",53.73,3879.96,0,0,0,0,40.14,13.19,0,274.16,15.96,0,13.35,4290.49
1509,"1811509","Santiago do Cacém",252.14,4895.08,0,0,0,2095.29,220.66,0,0,0,4.17,0,0,7467.34
1513,"1811513","Sines",0,575.64,0,0,0,0,0,0,0,13,5.56,0,0,594.2
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0,0,0,60.21,0,0,0,0,0,0,60.21
1203,"1821203","Avis",0,2402.14,0,0,0,0,0,0,0,29.25,0,0,0,2431.39
1204,"1821204","Campo Maior",684.76,276.78,0,0,0,0,0,0,0,0,0,0,0,961.54
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,933.5,0,0,0,0,0,0,0,0,0,0,0,933.5
1207,"1821207","Elvas",810.9,7756.56,1890,0,0,0,2227.77,0,107.64,11.7,0,0,40.05,12844.62
1208,"1821208","Fronteira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,"1821209","Gavião",0,2027.96,0,0,0,0,0,0,0,0,0,0,0,2027.96
1210,"1821210","Marvão",0,254.61,23.58,0,0,0,30.58,0,0,146.25,0,0,0,455.02
1211,"1821211","Monforte",0,0,0,0,0,45.06,0,0,0,0,0,0,0,45.06
707,"1820707","Mora",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,"1821212","Nisa",0,0,0,0,0,0,0,0,0,0,8.34,0,0,8.34
1213,"1821213","Ponte de Sor",180.1,5818.68,891,0,0,0,402,9.61,0,0,0,0,0,7301.39
1214,"1821214","Portalegre",0,0,0,0,0,203.31,0,0,0,75.24,0,0,0,278.55
701,"1830701","Alandroal",0,1108.92,0,0,0,0,0,0,0,0,0,0,0,1108.92
702,"1830702","Arraiolos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"1830703","Borba",0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"1830704","Estremoz",18.03,92.34,135,0,0,0,0,0,0,24.08,2.78,0,0,272.23
705,"1830705","Évora",0,92.15,594,0,0,0,300.9,0,0,0,0,0,0,987.05
706,"1830706","Montemor-o-Novo",18.01,92.4,0,0,0,0,0,0,0,0,0,0,0,110.41
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,"1830709","Portel",0,190.96,0,0,0,0,0,0,0,0,0,0,0,190.96
710,"1830710","Redondo",144,739.76,0,0,0,0,0,0,0,0,0,0,0,883.76
711,"1830711","Reguengos de Monsaraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,"1831215","Sousel",0,0,0,0,0,0,361.08,0,0,0,0,0,0,361.08
712,"1830712","Vendas Novas",0,91.66,0,0,0,0,0,0,0,0,0,0,0,91.66
713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"1840201","Aljustrel",0,0,0,0,0,0,80.24,0,0,0,0,0,0,80.24
202,"1840202","Almodôvar",0,185.16,0,0,0,0,0,0,0,0,0,0,0,185.16
203,"1840203","Alvito",0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",306.34,185.3,0,0,0,0,421.26,0,27.6,0,0,0,0,940.5
206,"1840206","Castro Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"1840207","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"1840208","Ferreira do Alentejo",0,460.75,0,0,0,0,0,0,0,0,0,0,0,460.75
209,"1840209","Mértola",0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"1840210","Moura",54.06,0,0,0,0,180.16,300.9,0,0,0,0,0,0,535.12
212,"1840212","Ourique",0,369.24,0,0,0,0,0,0,0,0,0,0,0,369.24
213,"1840213","Serpa",540.6,0,0,0,0,0,40.12,0,0,0,0,0,0,580.72
214,"1840214","Vidigueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,"1851403","Almeirim",0,13147.2,0,0,0,0,0,0,0,521.85,0,0,0,13669.05
1404,"1851404","Alpiarça",1649.28,20270.45,35.73,0,0,0,106.8,0,0,253.64,0,0,0,22315.9
1103,"1851103","Azambuja",0,547.45,0,0,0,0,0,0,23.45,153,0,0,0,723.9
1405,"1851405","Benavente",0,109.6,97.68,0,0,0,0,0,0,741,0,0,0,948.28
1406,"1851406","Cartaxo",86.2,3398.53,0,0,15.95,0,133.15,0,3.36,58,0,0,0,3695.19
1407,"1851407","Chamusca",51.42,19618.4,231.61,0,0,0,1334,0,0,754.29,0,0,0,21989.72
1409,"1851409","Coruche",738.74,13369.98,0,0,0,0,587.84,0,0,134.19,0,0,0,14830.75
1412,"1851412","Golegã",103.32,52164.84,12.16,0,0,0,640.32,0,0,1521.84,0,0,0,54442.48
1414,"1851414","Rio Maior",0,6034.6,0,0,0,0,667,0,0,0,0,0,0,6701.6
1415,"1851415","Salvaterra de Magos",0,1206.26,24.22,0,0,0,53.6,0,0,873.2,0,0,0,2157.28
1416,"1851416","Santarém",223.6,31236,158.47,0,0,0,453.73,83.23,37.07,192.92,0,0,0,32385.02
801,"1500801","Albufeira",0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,"1500803","Aljezur",0,259.16,0,0,0,0,0,0,0,0,0,0,3.02,262.18
804,"1500804","Castro Marim",0,173.1,0,0,0,0,0,0,0,0,0,0,0,173.1
805,"1500805","Faro",0,72.12,0,0,0,0,0,0,0,140.8,0,0,0,212.92
806,"1500806","Lagoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,"1500807","Lagos",0,444.29,22.02,0,0,0,0,0,0,0,0,0,0,466.31
808,"1500808","Loulé",0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,"1500809","Monchique",0,827.06,0,0,0,0,0,0,0,25.08,0,0,0,852.14
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,24.58,0,0,0,24.58
811,"1500811","Portimão",0,562.59,0,0,0,0,0,0,0,26.34,0,0,0,588.93
812,"1500812","São Brás de Alportel",0,115.4,0,0,0,0,0,0,0,0,0,0,0,115.4
813,"1500813","Silves",0,1923.3,0,0,0,0,0,0,0,12.29,0,0,0,1935.59
814,"1500814","Tavira",0,372.84,0,0,0,0,69.25,0,0,73.74,0,0,11.4,527.23
